freq,L,Q,N,L1,L2,W,S,"mag(S(1,1))","phase(S(1,1))"
500.0 MHz,2180.46,36.561,4.0,7.2,5.4,0.1,0.2,0.996,8.343
500.0 MHz,1963.566,48.413,4.0,7.2,5.4,0.2,0.1,0.997,9.264
500.0 MHz,2042.741,46.976,4.0,7.2,5.5,0.2,0.1,0.997,8.906
500.0 MHz,2126.859,45.545,4.0,7.2,5.6,0.2,0.1,0.997,8.555
500.0 MHz,2216.865,44.112,4.0,7.2,5.7,0.2,0.1,0.997,8.209
500.0 MHz,2313.979,42.635,4.0,7.2,5.8,0.2,0.1,0.997,7.865
500.0 MHz,2416.749,41.131,4.0,7.2,5.9,0.2,0.1,0.997,7.531
500.0 MHz,1956.21,39.503,4.0,7.3,5.0,0.1,0.2,0.996,9.297
500.0 MHz,2025.705,38.501,4.0,7.3,5.1,0.1,0.2,0.996,8.979
500.0 MHz,3666.9,29.13,4.0,7.3,5.2,0.1,0.1,0.997,4.965
500.0 MHz,2144.01,36.733,4.0,7.3,5.2,0.1,0.2,0.996,8.485
500.0 MHz,2178.526,36.569,4.0,7.3,5.3,0.1,0.2,0.996,8.351
500.0 MHz,1961.976,48.395,4.0,7.3,5.3,0.2,0.1,0.997,9.271
500.0 MHz,2261.026,35.551,4.0,7.3,5.4,0.1,0.2,0.996,8.047
500.0 MHz,2040.62,47.009,4.0,7.3,5.4,0.2,0.1,0.997,8.915
500.0 MHz,2125.276,45.552,4.0,7.3,5.5,0.2,0.1,0.997,8.561
500.0 MHz,2215.063,44.11,4.0,7.3,5.6,0.2,0.1,0.997,8.215
500.0 MHz,2312.044,42.653,4.0,7.3,5.7,0.2,0.1,0.997,7.871
500.0 MHz,2416.208,41.169,4.0,7.3,5.8,0.2,0.1,0.997,7.533
500.0 MHz,2527.321,39.649,4.0,7.3,5.9,0.2,0.1,0.997,7.202
500.0 MHz,2023.696,38.545,4.0,7.4,5.0,0.1,0.2,0.996,8.988
500.0 MHz,2097.374,37.542,4.0,7.4,5.1,0.1,0.2,0.996,8.673
500.0 MHz,3745.302,28.817,4.0,7.4,5.2,0.1,0.1,0.997,4.861
500.0 MHz,2176.279,36.604,4.0,7.4,5.2,0.1,0.2,0.996,8.359
500.0 MHz,2259.339,35.575,4.0,7.4,5.3,0.1,0.2,0.996,8.053
500.0 MHz,2038.935,46.99,4.0,7.4,5.3,0.2,0.1,0.997,8.923
500.0 MHz,2401.665,33.672,4.0,7.4,5.4,0.1,0.2,0.996,7.576
500.0 MHz,2129.767,45.422,4.0,7.4,5.4,0.2,0.1,0.997,8.543
500.0 MHz,2213.579,44.11,4.0,7.4,5.5,0.2,0.1,0.997,8.221
500.0 MHz,2310.194,42.648,4.0,7.4,5.6,0.2,0.1,0.997,7.878
500.0 MHz,2414.108,41.185,4.0,7.4,5.7,0.2,0.1,0.997,7.539
500.0 MHz,2572.812,38.896,4.0,7.4,5.8,0.2,0.1,0.997,7.075
500.0 MHz,2648.063,38.171,4.0,7.4,5.9,0.2,0.1,0.997,6.874
500.0 MHz,2094.702,37.612,4.0,7.5,5.0,0.1,0.2,0.996,8.684
500.0 MHz,2172.609,36.581,4.0,7.5,5.1,0.1,0.2,0.996,8.373
500.0 MHz,4071.521,26.549,4.0,7.5,5.2,0.1,0.1,0.997,4.471
500.0 MHz,2256.651,35.638,4.0,7.5,5.2,0.1,0.2,0.996,8.062
500.0 MHz,2344.932,34.596,4.0,7.5,5.3,0.1,0.2,0.996,7.759
500.0 MHz,2121.566,45.57,4.0,7.5,5.3,0.2,0.1,0.997,8.576
500.0 MHz,2438.148,33.549,4.0,7.5,5.4,0.1,0.2,0.996,7.463
500.0 MHz,2210.754,44.091,4.0,7.5,5.4,0.2,0.1,0.997,8.231
500.0 MHz,2308.689,42.658,4.0,7.5,5.5,0.2,0.1,0.997,7.883
500.0 MHz,2412.907,41.175,4.0,7.5,5.6,0.2,0.1,0.997,7.543
500.0 MHz,2525.14,39.694,4.0,7.5,5.7,0.2,0.1,0.997,7.208
500.0 MHz,2647.3,38.173,4.0,7.5,5.8,0.2,0.1,0.997,6.876
500.0 MHz,2778.857,36.654,4.0,7.5,5.9,0.2,0.1,0.997,6.551
500.0 MHz,2338.984,36.666,4.0,7.5,6.0,0.15,0.2,0.996,7.78
500.0 MHz,1788.051,45.907,4.0,7.5,6.0,0.2,0.2,0.996,10.168
500.0 MHz,3461.341,26.32,4.0,7.5,6.8,0.15,0.2,0.997,5.258
500.0 MHz,2521.264,34.878,4.0,7.5,6.8,0.2,0.2,0.996,7.218
500.0 MHz,6258.374,15.168,4.0,7.5,7.6,0.15,0.2,0.997,2.901
500.0 MHz,23323.476,3.977,4.0,7.5,8.4,0.15,0.2,0.997,0.735
500.0 MHz,2169.752,36.618,4.0,7.6,5.0,0.1,0.2,0.996,8.384
500.0 MHz,2252.341,35.583,4.0,7.6,5.1,0.1,0.2,0.996,8.078
500.0 MHz,4157.87,26.264,4.0,7.6,5.2,0.1,0.1,0.997,4.378
500.0 MHz,2399.884,33.691,4.0,7.6,5.2,0.1,0.2,0.996,7.582
500.0 MHz,2435.822,33.572,4.0,7.6,5.3,0.1,0.2,0.996,7.47
500.0 MHz,2209.53,44.134,4.0,7.6,5.3,0.2,0.1,0.997,8.236
500.0 MHz,2535.515,32.51,4.0,7.6,5.4,0.1,0.2,0.996,7.177
500.0 MHz,2305.139,42.644,4.0,7.6,5.4,0.2,0.1,0.997,7.895
500.0 MHz,2410.71,41.188,4.0,7.6,5.5,0.2,0.1,0.997,7.55
500.0 MHz,2522.927,39.696,4.0,7.6,5.6,0.2,0.1,0.997,7.215
500.0 MHz,2644.527,38.199,4.0,7.6,5.7,0.2,0.1,0.997,6.883
500.0 MHz,2777.14,36.665,4.0,7.6,5.8,0.2,0.1,0.997,6.555
500.0 MHz,2920.781,35.131,4.0,7.6,5.9,0.2,0.1,0.997,6.233
500.0 MHz,2249.393,35.643,4.0,7.7,5.0,0.1,0.2,0.996,8.088
500.0 MHz,2337.719,34.601,4.0,7.7,5.1,0.1,0.2,0.996,7.783
500.0 MHz,2432.706,33.619,4.0,7.7,5.2,0.1,0.2,0.996,7.48
500.0 MHz,2533.416,32.553,4.0,7.7,5.3,0.1,0.2,0.996,7.183
500.0 MHz,2304.098,42.664,4.0,7.7,5.3,0.2,0.1,0.997,7.899
500.0 MHz,2714.324,30.542,4.0,7.7,5.4,0.1,0.2,0.996,6.704
500.0 MHz,2417.41,41.027,4.0,7.7,5.4,0.2,0.1,0.997,7.529
500.0 MHz,2520.619,39.693,4.0,7.7,5.5,0.2,0.1,0.997,7.221
500.0 MHz,2641.765,38.16,4.0,7.7,5.6,0.2,0.1,0.997,6.891
500.0 MHz,2774.526,36.673,4.0,7.7,5.7,0.2,0.1,0.997,6.561
500.0 MHz,2986.454,34.279,4.0,7.7,5.8,0.2,0.1,0.997,6.096
500.0 MHz,3078.353,33.58,4.0,7.7,5.9,0.2,0.1,0.997,5.914
500.0 MHz,2334.315,34.632,4.0,7.8,5.0,0.1,0.2,0.996,7.794
500.0 MHz,2428.101,33.589,4.0,7.8,5.1,0.1,0.2,0.996,7.494
500.0 MHz,2529.553,32.595,4.0,7.8,5.2,0.1,0.2,0.996,7.194
500.0 MHz,2637.245,31.52,4.0,7.8,5.3,0.1,0.2,0.996,6.9
500.0 MHz,2405.285,41.204,4.0,7.8,5.3,0.2,0.1,0.997,7.567
500.0 MHz,2751.93,30.435,4.0,7.8,5.4,0.1,0.2,0.996,6.613
500.0 MHz,2516.443,39.684,4.0,7.8,5.4,0.2,0.1,0.997,7.233
500.0 MHz,2639.194,38.193,4.0,7.8,5.5,0.2,0.1,0.997,6.897
500.0 MHz,2770.885,36.658,4.0,7.8,5.6,0.2,0.1,0.997,6.57
500.0 MHz,2913.93,35.117,4.0,7.8,5.7,0.2,0.1,0.997,6.248
500.0 MHz,3075.914,33.594,4.0,7.8,5.8,0.2,0.1,0.997,5.919
500.0 MHz,3249.157,32.035,4.0,7.8,5.9,0.2,0.1,0.997,5.603
500.0 MHz,4379.477,25.053,4.0,7.9,5.0,0.1,0.1,0.997,4.156
500.0 MHz,2425.256,33.669,4.0,7.9,5.0,0.1,0.2,0.996,7.503
500.0 MHz,2525.609,32.607,4.0,7.9,5.1,0.1,0.2,0.996,7.205
500.0 MHz,2713.144,30.577,4.0,7.9,5.2,0.1,0.2,0.996,6.707
500.0 MHz,2750.075,30.508,4.0,7.9,5.3,0.1,0.2,0.996,6.617
500.0 MHz,2514.492,39.725,4.0,7.9,5.3,0.2,0.1,0.997,7.239
500.0 MHz,2873.603,29.413,4.0,7.9,5.4,0.1,0.2,0.996,6.333
500.0 MHz,2634.573,38.198,4.0,7.9,5.4,0.2,0.1,0.997,6.909
500.0 MHz,2767.835,36.673,4.0,7.9,5.5,0.2,0.1,0.997,6.577
500.0 MHz,2911.729,35.139,4.0,7.9,5.6,0.2,0.1,0.997,6.252
500.0 MHz,3068.79,33.579,4.0,7.9,5.7,0.2,0.1,0.997,5.932
500.0 MHz,3246.346,32.049,4.0,7.9,5.8,0.2,0.1,0.997,5.608
500.0 MHz,3436.051,30.474,4.0,7.9,5.9,0.2,0.1,0.997,5.298
500.0 MHz,2521.223,32.675,4.0,8.0,5.0,0.1,0.2,0.996,7.217
500.0 MHz,2629.147,31.593,4.0,8.0,5.1,0.1,0.2,0.996,6.921
500.0 MHz,2745.469,30.572,4.0,8.0,5.2,0.1,0.2,0.996,6.628
500.0 MHz,2870.639,29.465,4.0,8.0,5.3,0.1,0.2,0.996,6.339
500.0 MHz,2633.626,38.258,4.0,8.0,5.3,0.2,0.1,0.997,6.912
500.0 MHz,3004.197,28.375,4.0,8.0,5.4,0.1,0.2,0.996,6.058
500.0 MHz,2765.749,36.748,4.0,8.0,5.4,0.2,0.1,0.997,6.582
500.0 MHz,2910.087,35.197,4.0,8.0,5.5,0.2,0.1,0.997,6.256
500.0 MHz,3067.652,33.632,4.0,8.0,5.6,0.2,0.1,0.997,5.935
500.0 MHz,3241.939,32.089,4.0,8.0,5.7,0.2,0.1,0.997,5.616
500.0 MHz,3531.916,29.589,4.0,8.0,5.8,0.2,0.1,0.997,5.154
500.0 MHz,3647.886,28.918,4.0,8.0,5.9,0.2,0.1,0.997,4.99
500.0 MHz,2951.805,30.112,4.0,8.0,6.0,0.15,0.2,0.996,6.166
500.0 MHz,2188.012,39.174,4.0,8.0,6.0,0.2,0.2,0.996,8.315
500.0 MHz,4837.609,19.375,4.0,8.0,6.8,0.15,0.2,0.997,3.759
500.0 MHz,3302.695,27.556,4.0,8.0,6.8,0.2,0.2,0.997,5.511
500.0 MHz,12650.87,7.577,4.0,8.0,7.6,0.15,0.2,0.997,1.417
500.0 MHz,2624.266,31.629,4.0,8.1,5.0,0.1,0.2,0.996,6.934
500.0 MHz,2739.555,30.547,4.0,8.1,5.1,0.1,0.2,0.996,6.643
500.0 MHz,2865.404,29.5,4.0,8.1,5.2,0.1,0.2,0.996,6.351
500.0 MHz,2999.613,28.401,4.0,8.1,5.3,0.1,0.2,0.996,6.067
500.0 MHz,2761.775,36.763,4.0,8.1,5.3,0.2,0.1,0.997,6.592
500.0 MHz,3144.526,27.296,4.0,8.1,5.4,0.1,0.2,0.996,5.787
500.0 MHz,2906.097,35.234,4.0,8.1,5.4,0.2,0.1,0.997,6.264
500.0 MHz,3064.622,33.664,4.0,8.1,5.5,0.2,0.1,0.997,5.941
500.0 MHz,3237.607,32.088,4.0,8.1,5.6,0.2,0.1,0.997,5.623
500.0 MHz,3430.194,30.533,4.0,8.1,5.7,0.2,0.1,0.997,5.307
500.0 MHz,3644.598,28.936,4.0,8.1,5.8,0.2,0.1,0.997,4.995
500.0 MHz,3882.225,27.346,4.0,8.1,5.9,0.2,0.1,0.997,4.689
500.0 MHz,2736.358,30.511,4.0,8.2,5.0,0.1,0.2,0.996,6.65
500.0 MHz,2860.528,29.422,4.0,8.2,5.1,0.1,0.2,0.996,6.362
500.0 MHz,3105.439,27.27,4.0,8.2,5.2,0.1,0.2,0.996,5.86
500.0 MHz,3141.692,27.26,4.0,8.2,5.3,0.1,0.2,0.996,5.792
500.0 MHz,2901.787,35.239,4.0,8.2,5.3,0.2,0.1,0.997,6.274
500.0 MHz,3300.015,26.142,4.0,8.2,5.4,0.1,0.2,0.996,5.514
500.0 MHz,3059.334,33.703,4.0,8.2,5.4,0.2,0.1,0.997,5.951
500.0 MHz,3233.091,32.109,4.0,8.2,5.5,0.2,0.1,0.997,5.631
500.0 MHz,3424.329,30.541,4.0,8.2,5.6,0.2,0.1,0.997,5.316
500.0 MHz,3638.767,28.966,4.0,8.2,5.7,0.2,0.1,0.997,5.003
500.0 MHz,3878.044,27.362,4.0,8.2,5.8,0.2,0.1,0.997,4.694
500.0 MHz,2854.456,29.458,4.0,8.3,5.0,0.1,0.2,0.996,6.375
500.0 MHz,2988.55,28.347,4.0,8.3,5.1,0.1,0.2,0.996,6.089
500.0 MHz,3135.775,27.29,4.0,8.3,5.2,0.1,0.2,0.996,5.803
500.0 MHz,3294.853,26.159,4.0,8.3,5.3,0.1,0.2,0.996,5.523
500.0 MHz,3055.149,33.709,4.0,8.3,5.3,0.2,0.1,0.997,5.959
500.0 MHz,3612.911,23.929,4.0,8.3,5.4,0.1,0.2,0.996,5.036
500.0 MHz,3247.063,31.957,4.0,8.3,5.4,0.2,0.1,0.997,5.607
500.0 MHz,3420.83,30.567,4.0,8.3,5.5,0.2,0.1,0.997,5.322
500.0 MHz,3634.315,28.976,4.0,8.3,5.6,0.2,0.1,0.997,5.009
500.0 MHz,3872.868,27.387,4.0,8.3,5.7,0.2,0.1,0.997,4.7
500.0 MHz,4142.75,25.768,4.0,8.3,5.8,0.2,0.1,0.997,4.394
500.0 MHz,2982.53,28.386,4.0,8.4,5.0,0.1,0.2,0.996,6.102
500.0 MHz,3127.267,27.271,4.0,8.4,5.1,0.1,0.2,0.996,5.819
500.0 MHz,3287.553,26.198,4.0,8.4,5.2,0.1,0.2,0.996,5.535
500.0 MHz,3460.498,25.066,4.0,8.4,5.3,0.1,0.2,0.996,5.258
500.0 MHz,3222.466,32.184,4.0,8.4,5.3,0.2,0.1,0.997,5.65
500.0 MHz,3649.423,23.93,4.0,8.4,5.4,0.1,0.2,0.996,4.986
500.0 MHz,3414.012,30.618,4.0,8.4,5.4,0.2,0.1,0.997,5.333
500.0 MHz,3627.596,29.015,4.0,8.4,5.5,0.2,0.1,0.997,5.018
500.0 MHz,3866.228,27.411,4.0,8.4,5.6,0.2,0.1,0.997,4.708
500.0 MHz,4134.522,25.811,4.0,8.4,5.7,0.2,0.1,0.997,4.402
500.0 MHz,4440.721,24.18,4.0,8.4,5.8,0.2,0.1,0.997,4.098
500.0 MHz,3121.14,27.32,4.0,8.5,5.0,0.1,0.2,0.996,5.83
500.0 MHz,3278.692,26.204,4.0,8.5,5.1,0.1,0.2,0.996,5.55
500.0 MHz,3608.379,23.927,4.0,8.5,5.2,0.1,0.2,0.996,5.042
500.0 MHz,3777.429,23.035,4.0,8.5,5.3,0.1,0.2,0.996,4.816
500.0 MHz,3461.833,30.121,4.0,8.5,5.3,0.2,0.1,0.997,5.259
500.0 MHz,3850.049,22.833,4.0,8.5,5.4,0.1,0.2,0.996,4.725
500.0 MHz,3624.899,29.026,4.0,8.5,5.4,0.2,0.1,0.997,5.022
500.0 MHz,3864.522,27.407,4.0,8.5,5.5,0.2,0.1,0.997,4.71
500.0 MHz,4133.48,25.794,4.0,8.5,5.6,0.2,0.1,0.997,4.403
500.0 MHz,4438.112,24.186,4.0,8.5,5.7,0.2,0.1,0.997,4.101
500.0 MHz,4786.54,22.542,4.0,8.5,5.8,0.2,0.1,0.997,3.801
500.0 MHz,3917.686,23.503,4.0,8.5,6.0,0.15,0.2,0.997,4.644
500.0 MHz,2772.731,32.034,4.0,8.5,6.0,0.2,0.2,0.996,6.564
500.0 MHz,7773.019,12.348,4.0,8.5,6.8,0.15,0.2,0.997,2.331
500.0 MHz,4687.671,19.96,4.0,8.5,6.8,0.2,0.2,0.997,3.879
500.0 MHz,49043.378,0.832,4.0,8.5,7.6,0.15,0.2,0.997,0.152
500.0 MHz,3271.568,26.267,4.0,8.6,5.0,0.1,0.2,0.996,5.562
500.0 MHz,3443.599,25.124,4.0,8.6,5.1,0.1,0.2,0.996,5.284
500.0 MHz,3634.964,24.031,4.0,8.6,5.2,0.1,0.2,0.996,5.005
500.0 MHz,3843.964,22.874,4.0,8.6,5.3,0.1,0.2,0.996,4.733
500.0 MHz,3619.819,29.034,4.0,8.6,5.3,0.2,0.1,0.997,5.029
500.0 MHz,4072.508,21.726,4.0,8.6,5.4,0.1,0.2,0.996,4.467
500.0 MHz,3856.689,27.417,4.0,8.6,5.4,0.2,0.1,0.997,4.72
500.0 MHz,4127.377,25.818,4.0,8.6,5.5,0.2,0.1,0.997,4.41
500.0 MHz,4432.573,24.195,4.0,8.6,5.6,0.2,0.1,0.997,4.106
500.0 MHz,4781.142,22.576,4.0,8.6,5.7,0.2,0.1,0.997,3.806
500.0 MHz,5440.124,19.884,4.0,8.6,5.8,0.2,0.1,0.997,3.343
500.0 MHz,3435.76,25.163,4.0,8.7,5.0,0.1,0.2,0.996,5.296
500.0 MHz,3623.194,24.026,4.0,8.7,5.1,0.1,0.2,0.996,5.022
500.0 MHz,3833.871,22.919,4.0,8.7,5.2,0.1,0.2,0.996,4.745
500.0 MHz,4064.251,21.761,4.0,8.7,5.3,0.1,0.2,0.996,4.476
500.0 MHz,3850.89,27.461,4.0,8.7,5.3,0.2,0.1,0.997,4.727
500.0 MHz,4319.059,20.598,4.0,8.7,5.4,0.1,0.2,0.996,4.211
500.0 MHz,4116.566,25.839,4.0,8.7,5.4,0.2,0.1,0.997,4.422
500.0 MHz,4424.762,24.22,4.0,8.7,5.5,0.2,0.1,0.997,4.113
500.0 MHz,4860.11,22.157,4.0,8.7,5.6,0.2,0.1,0.997,3.744
500.0 MHz,5176.21,20.962,4.0,8.7,5.7,0.2,0.1,0.997,3.514
500.0 MHz,5651.24,19.303,4.0,8.7,5.8,0.2,0.1,0.997,3.218
500.0 MHz,3614.187,24.087,4.0,8.8,5.0,0.1,0.2,0.996,5.034
500.0 MHz,3821.911,22.935,4.0,8.8,5.1,0.1,0.2,0.996,4.76
500.0 MHz,4054.043,21.813,4.0,8.8,5.2,0.1,0.2,0.996,4.487
500.0 MHz,4565.825,19.389,4.0,8.8,5.3,0.1,0.2,0.996,3.982
500.0 MHz,4184.209,25.346,4.0,8.8,5.3,0.2,0.1,0.997,4.35
500.0 MHz,4596.371,19.478,4.0,8.8,5.4,0.1,0.2,0.996,3.956
500.0 MHz,4410.054,24.254,4.0,8.8,5.4,0.2,0.1,0.997,4.127
500.0 MHz,4698.637,22.954,4.0,8.8,5.5,0.2,0.1,0.997,3.873
500.0 MHz,5162.272,20.981,4.0,8.8,5.6,0.2,0.1,0.997,3.524
500.0 MHz,5635.965,19.343,4.0,8.8,5.7,0.2,0.1,0.997,3.226
500.0 MHz,6202.336,17.676,4.0,8.8,5.8,0.2,0.1,0.997,2.93
500.0 MHz,3810.999,22.99,4.0,8.9,5.0,0.1,0.2,0.996,4.774
500.0 MHz,4040.29,21.828,4.0,8.9,5.1,0.1,0.2,0.996,4.502
500.0 MHz,4298.28,20.695,4.0,8.9,5.2,0.1,0.2,0.996,4.231
500.0 MHz,4585.44,19.515,4.0,8.9,5.3,0.1,0.2,0.996,3.965
500.0 MHz,4403.456,24.286,4.0,8.9,5.3,0.2,0.1,0.997,4.133
500.0 MHz,4905.984,18.34,4.0,8.9,5.4,0.1,0.2,0.996,3.705
500.0 MHz,4748.693,22.643,4.0,8.9,5.4,0.2,0.1,0.997,3.832
500.0 MHz,5153.021,21.008,4.0,8.9,5.5,0.2,0.1,0.997,3.53
500.0 MHz,5622.08,19.355,4.0,8.9,5.6,0.2,0.1,0.997,3.234
500.0 MHz,6175.001,17.706,4.0,8.9,5.7,0.2,0.1,0.997,2.943
500.0 MHz,6863.968,16.036,4.0,8.9,5.8,0.2,0.1,0.997,2.646
500.0 MHz,4029.838,21.912,4.0,9.0,5.0,0.1,0.2,0.996,4.514
500.0 MHz,4284.134,20.746,4.0,9.0,5.1,0.1,0.2,0.996,4.245
500.0 MHz,4573.034,19.596,4.0,9.0,5.2,0.1,0.2,0.996,3.976
500.0 MHz,4895.906,18.411,4.0,9.0,5.3,0.1,0.2,0.996,3.713
500.0 MHz,4738.705,22.695,4.0,9.0,5.3,0.2,0.1,0.997,3.84
500.0 MHz,5260.267,17.226,4.0,9.0,5.4,0.1,0.2,0.997,3.454
500.0 MHz,5135.462,21.05,4.0,9.0,5.4,0.2,0.1,0.997,3.542
500.0 MHz,5608.19,19.392,4.0,9.0,5.5,0.2,0.1,0.997,3.243
500.0 MHz,6163.997,17.738,4.0,9.0,5.6,0.2,0.1,0.997,2.949
500.0 MHz,6829.229,16.08,4.0,9.0,5.7,0.2,0.1,0.997,2.66
500.0 MHz,7664.178,14.41,4.0,9.0,5.8,0.2,0.1,0.997,2.368
500.0 MHz,5322.993,17.895,4.0,9.0,6.0,0.15,0.2,0.997,3.415
500.0 MHz,3717.902,24.674,4.0,9.0,6.0,0.2,0.2,0.997,4.894
500.0 MHz,14908.514,6.515,4.0,9.0,6.8,0.15,0.2,0.997,1.195
500.0 MHz,7819.705,12.201,4.0,9.0,6.8,0.2,0.2,0.997,2.316
500.0 MHz,4271.267,20.808,4.0,9.1,5.0,0.1,0.2,0.996,4.258
500.0 MHz,4555.707,19.634,4.0,9.1,5.1,0.1,0.2,0.996,3.991
500.0 MHz,5239.329,17.105,4.0,9.1,5.2,0.1,0.2,0.996,3.468
500.0 MHz,5654.108,15.94,4.0,9.1,5.3,0.1,0.2,0.996,3.212
500.0 MHz,5248.443,20.534,4.0,9.1,5.3,0.2,0.1,0.997,3.466
500.0 MHz,5665.59,16.089,4.0,9.1,5.4,0.1,0.2,0.997,3.206
500.0 MHz,5587.151,19.445,4.0,9.1,5.4,0.2,0.1,0.997,3.255
500.0 MHz,6036.574,18.134,4.0,9.1,5.5,0.2,0.1,0.997,3.011
500.0 MHz,6806.333,16.113,4.0,9.1,5.6,0.2,0.1,0.997,2.669
500.0 MHz,7627.767,14.453,4.0,9.1,5.7,0.2,0.1,0.997,2.379
500.0 MHz,8673.828,12.774,4.0,9.1,5.8,0.2,0.1,0.997,2.09
500.0 MHz,4539.904,19.684,4.0,9.2,5.0,0.1,0.2,0.996,4.005
500.0 MHz,5227.568,17.091,4.0,9.2,5.1,0.1,0.2,0.996,3.476
500.0 MHz,5228.15,17.331,4.0,9.2,5.2,0.1,0.2,0.997,3.476
500.0 MHz,5648.266,16.125,4.0,9.2,5.3,0.1,0.2,0.997,3.216
500.0 MHz,5578.215,19.489,4.0,9.2,5.3,0.2,0.1,0.997,3.26
500.0 MHz,6130.936,14.932,4.0,9.2,5.4,0.1,0.2,0.997,2.961
500.0 MHz,6132.166,17.833,4.0,9.2,5.4,0.2,0.1,0.997,2.964
500.0 MHz,6800.851,16.156,4.0,9.2,5.5,0.2,0.1,0.997,2.671
500.0 MHz,7615.641,14.487,4.0,9.2,5.6,0.2,0.1,0.997,2.383
500.0 MHz,8647.405,12.818,4.0,9.2,5.7,0.2,0.1,0.997,2.096
500.0 MHz,9987.637,11.129,4.0,9.2,5.8,0.2,0.1,0.997,1.811
500.0 MHz,4842.2,18.548,4.0,9.3,5.0,0.1,0.2,0.996,3.754
500.0 MHz,5204.165,17.359,4.0,9.3,5.1,0.1,0.2,0.996,3.492
500.0 MHz,5625.367,16.18,4.0,9.3,5.2,0.1,0.2,0.997,3.229
500.0 MHz,6108.601,14.977,4.0,9.3,5.3,0.1,0.2,0.997,2.972
500.0 MHz,6111.588,17.866,4.0,9.3,5.3,0.2,0.1,0.997,2.974
500.0 MHz,6674.316,13.77,4.0,9.3,5.4,0.1,0.2,0.997,2.718
500.0 MHz,6775.35,16.205,4.0,9.3,5.4,0.2,0.1,0.997,2.681
500.0 MHz,7591.052,14.52,4.0,9.3,5.5,0.2,0.1,0.997,2.391
500.0 MHz,8615.905,12.843,4.0,9.3,5.6,0.2,0.1,0.997,2.104
500.0 MHz,9947.275,11.166,4.0,9.3,5.7,0.2,0.1,0.997,1.819
500.0 MHz,11741.472,9.474,4.0,9.3,5.8,0.2,0.1,0.997,1.536
500.0 MHz,5183.265,17.42,4.0,9.4,5.0,0.1,0.2,0.996,3.506
500.0 MHz,5596.455,16.218,4.0,9.4,5.1,0.1,0.2,0.997,3.246
500.0 MHz,6083.583,15.031,4.0,9.4,5.2,0.1,0.2,0.997,2.984
500.0 MHz,7358.697,12.392,4.0,9.4,5.3,0.1,0.2,0.997,2.462
500.0 MHz,6987.599,15.648,4.0,9.4,5.3,0.2,0.1,0.997,2.599
500.0 MHz,7317.6,12.609,4.0,9.4,5.4,0.1,0.2,0.997,2.476
500.0 MHz,7561.617,14.566,4.0,9.4,5.4,0.2,0.1,0.997,2.4
500.0 MHz,8357.792,13.249,4.0,9.4,5.5,0.2,0.1,0.997,2.17
500.0 MHz,9906.575,11.194,4.0,9.4,5.6,0.2,0.1,0.997,1.826
500.0 MHz,11680.713,9.514,4.0,9.4,5.7,0.2,0.1,0.997,1.544
500.0 MHz,14199.943,7.82,4.0,9.4,5.8,0.2,0.1,0.997,1.264
500.0 MHz,5572.442,16.279,4.0,9.5,5.0,0.1,0.2,0.997,3.26
500.0 MHz,6665.684,13.573,4.0,9.5,5.1,0.1,0.2,0.997,2.721
500.0 MHz,6617.611,13.872,4.0,9.5,5.2,0.1,0.2,0.997,2.741
500.0 MHz,7285.942,12.654,4.0,9.5,5.3,0.1,0.2,0.997,2.487
500.0 MHz,7529.474,14.611,4.0,9.5,5.3,0.2,0.1,0.997,2.411
500.0 MHz,8089.145,11.441,4.0,9.5,5.4,0.1,0.2,0.997,2.237
500.0 MHz,8544.725,12.932,4.0,9.5,5.4,0.2,0.1,0.997,2.121
500.0 MHz,9855.533,11.246,4.0,9.5,5.5,0.2,0.1,0.997,1.836
500.0 MHz,11616.793,9.558,4.0,9.5,5.6,0.2,0.1,0.997,1.553
500.0 MHz,14099.116,7.874,4.0,9.5,5.7,0.2,0.1,0.997,1.273
500.0 MHz,17880.993,6.174,4.0,9.5,5.8,0.2,0.1,0.997,0.994
500.0 MHz,9739.855,9.891,4.0,9.5,6.0,0.15,0.2,0.997,1.853
500.0 MHz,5512.362,17.052,4.0,9.5,6.0,0.2,0.2,0.997,3.296
500.0 MHz,6021.121,15.124,4.0,9.6,5.0,0.1,0.2,0.997,3.015
500.0 MHz,6577.011,13.914,4.0,9.6,5.1,0.1,0.2,0.997,2.758
500.0 MHz,7248.807,12.708,4.0,9.6,5.2,0.1,0.2,0.997,2.5
500.0 MHz,8051.845,11.484,4.0,9.6,5.3,0.1,0.2,0.997,2.248
500.0 MHz,8500.991,12.981,4.0,9.6,5.3,0.2,0.1,0.997,2.132
500.0 MHz,9035.731,10.265,4.0,9.6,5.4,0.1,0.2,0.997,1.999
500.0 MHz,9802.293,11.3,4.0,9.6,5.4,0.2,0.1,0.997,1.846
500.0 MHz,11557.117,9.6,4.0,9.6,5.5,0.2,0.1,0.997,1.561
500.0 MHz,14020.744,7.91,4.0,9.6,5.6,0.2,0.1,0.997,1.28
500.0 MHz,17739.871,6.221,4.0,9.6,5.7,0.2,0.1,0.997,1.002
500.0 MHz,23923.832,4.528,4.0,9.6,5.8,0.2,0.1,0.997,0.727
500.0 MHz,6546.621,13.992,4.0,9.7,5.0,0.1,0.2,0.997,2.771
500.0 MHz,7202.956,12.769,4.0,9.7,5.1,0.1,0.2,0.997,2.516
500.0 MHz,8010.032,11.554,4.0,9.7,5.2,0.1,0.2,0.997,2.26
