freq,L,Q,N,L1,L2,W,S,"mag(S(1,1))","phase(S(1,1))"
400.0 MHz,1890.163,58.359,4.5,7.5,5.5,0.2,0.1,0.996,12.013
400.0 MHz,1947.369,57.268,4.5,7.5,5.6,0.2,0.1,0.996,11.663
400.0 MHz,2006.694,56.184,4.5,7.5,5.7,0.2,0.1,0.997,11.32
400.0 MHz,2068.875,55.046,4.5,7.5,5.8,0.2,0.1,0.997,10.982
400.0 MHz,2133.626,53.916,4.5,7.5,5.9,0.2,0.1,0.997,10.65
400.0 MHz,1876.041,50.577,4.5,7.5,6.0,0.15,0.2,0.996,12.102
400.0 MHz,1484.518,59.951,4.5,7.5,6.0,0.2,0.2,0.996,15.262
400.0 MHz,2388.13,42.848,4.5,7.5,6.8,0.15,0.2,0.996,9.519
400.0 MHz,1863.316,52.036,4.5,7.5,6.8,0.2,0.2,0.996,12.184
400.0 MHz,3176.889,34.246,4.5,7.5,7.6,0.15,0.2,0.996,7.161
400.0 MHz,4536.465,25.255,4.5,7.5,8.4,0.15,0.2,0.997,5.014
400.0 MHz,7256.998,16.457,4.5,7.5,9.2,0.15,0.2,0.997,3.129
400.0 MHz,1883.663,46.822,4.5,7.6,5.0,0.1,0.2,0.996,12.053
400.0 MHz,1935.305,46.053,4.5,7.6,5.1,0.1,0.2,0.996,11.733
400.0 MHz,3141.186,40.783,4.5,7.6,5.2,0.1,0.1,0.997,7.244
400.0 MHz,2019.122,44.638,4.5,7.6,5.2,0.1,0.2,0.996,11.249
400.0 MHz,2045.551,44.594,4.5,7.6,5.3,0.1,0.2,0.996,11.104
400.0 MHz,1834.015,59.42,4.5,7.6,5.3,0.2,0.1,0.996,12.378
400.0 MHz,2103.135,43.793,4.5,7.6,5.4,0.1,0.2,0.996,10.802
400.0 MHz,1887.897,58.316,4.5,7.6,5.4,0.2,0.1,0.996,12.028
400.0 MHz,1944.982,57.196,4.5,7.6,5.5,0.2,0.1,0.996,11.677
400.0 MHz,2005.192,56.168,4.5,7.6,5.6,0.2,0.1,0.997,11.329
400.0 MHz,2067.389,55.064,4.5,7.6,5.7,0.2,0.1,0.997,10.99
400.0 MHz,2132.463,53.915,4.5,7.6,5.8,0.2,0.1,0.997,10.656
400.0 MHz,2200.464,52.769,4.5,7.6,5.9,0.2,0.1,0.997,10.328
400.0 MHz,1933.008,46.099,4.5,7.7,5.0,0.1,0.2,0.996,11.747
400.0 MHz,1986.91,45.328,4.5,7.7,5.1,0.1,0.2,0.996,11.43
400.0 MHz,2043.33,44.628,4.5,7.7,5.2,0.1,0.2,0.996,11.116
400.0 MHz,2101.56,43.832,4.5,7.7,5.3,0.1,0.2,0.996,10.81
400.0 MHz,1886.752,58.342,4.5,7.7,5.3,0.2,0.1,0.996,12.035
400.0 MHz,2196.367,42.279,4.5,7.7,5.4,0.1,0.2,0.996,10.346
400.0 MHz,1947.89,57.143,4.5,7.7,5.4,0.2,0.1,0.996,11.66
400.0 MHz,2002.636,56.089,4.5,7.7,5.5,0.2,0.1,0.996,11.343
400.0 MHz,2065.415,55.004,4.5,7.7,5.6,0.2,0.1,0.997,11.0
400.0 MHz,2130.884,53.926,4.5,7.7,5.7,0.2,0.1,0.997,10.664
400.0 MHz,2225.406,52.065,4.5,7.7,5.8,0.2,0.1,0.997,10.213
400.0 MHz,2270.724,51.594,4.5,7.7,5.9,0.2,0.1,0.997,10.01
400.0 MHz,1984.225,45.387,4.5,7.8,5.0,0.1,0.2,0.996,11.446
400.0 MHz,2040.238,44.605,4.5,7.8,5.1,0.1,0.2,0.996,11.133
400.0 MHz,2099.025,43.889,4.5,7.8,5.2,0.1,0.2,0.996,10.823
400.0 MHz,2159.615,43.086,4.5,7.8,5.3,0.1,0.2,0.996,10.521
400.0 MHz,1942.028,57.264,4.5,7.8,5.3,0.2,0.1,0.996,11.695
400.0 MHz,2222.162,42.266,4.5,7.8,5.4,0.1,0.2,0.996,10.226
400.0 MHz,2000.912,56.107,4.5,7.8,5.4,0.2,0.1,0.996,11.353
400.0 MHz,2063.735,55.034,4.5,7.8,5.5,0.2,0.1,0.997,11.009
400.0 MHz,2129.185,53.878,4.5,7.8,5.6,0.2,0.1,0.997,10.672
400.0 MHz,2197.171,52.711,4.5,7.8,5.7,0.2,0.1,0.997,10.344
400.0 MHz,2269.765,51.595,4.5,7.8,5.8,0.2,0.1,0.997,10.015
400.0 MHz,2344.887,50.42,4.5,7.8,5.9,0.2,0.1,0.997,9.695
400.0 MHz,3240.133,39.825,4.5,7.9,5.0,0.1,0.1,0.997,7.023
400.0 MHz,2037.331,44.639,4.5,7.9,5.0,0.1,0.2,0.996,11.149
400.0 MHz,2095.574,43.85,4.5,7.9,5.1,0.1,0.2,0.996,10.841
400.0 MHz,2193.7,42.313,4.5,7.9,5.2,0.1,0.2,0.996,10.358
400.0 MHz,2220.034,42.308,4.5,7.9,5.3,0.1,0.2,0.996,10.236
400.0 MHz,2000.09,56.178,4.5,7.9,5.3,0.2,0.1,0.997,11.357
400.0 MHz,2285.403,41.474,4.5,7.9,5.4,0.1,0.2,0.996,9.944
400.0 MHz,2061.179,54.983,4.5,7.9,5.4,0.2,0.1,0.997,11.023
400.0 MHz,2126.876,53.873,4.5,7.9,5.5,0.2,0.1,0.997,10.684
400.0 MHz,2195.742,52.722,4.5,7.9,5.6,0.2,0.1,0.997,10.351
400.0 MHz,2267.138,51.541,4.5,7.9,5.7,0.2,0.1,0.997,10.026
400.0 MHz,2343.457,50.408,4.5,7.9,5.8,0.2,0.1,0.997,9.701
400.0 MHz,2422.665,49.219,4.5,7.9,5.9,0.2,0.1,0.997,9.385
400.0 MHz,2092.426,43.897,4.5,8.0,5.0,0.1,0.2,0.996,10.857
400.0 MHz,2153.341,43.091,4.5,8.0,5.1,0.1,0.2,0.996,10.551
400.0 MHz,2217.015,42.355,4.5,8.0,5.2,0.1,0.2,0.996,10.25
400.0 MHz,2283.307,41.522,4.5,8.0,5.3,0.1,0.2,0.996,9.953
400.0 MHz,2060.402,55.047,4.5,8.0,5.3,0.2,0.1,0.997,11.027
400.0 MHz,2395.506,39.868,4.5,8.0,5.4,0.1,0.2,0.996,9.489
400.0 MHz,2130.518,53.757,4.5,8.0,5.4,0.2,0.1,0.997,10.666
400.0 MHz,2193.671,52.749,4.5,8.0,5.5,0.2,0.1,0.997,10.36
400.0 MHz,2265.869,51.56,4.5,8.0,5.6,0.2,0.1,0.997,10.032
400.0 MHz,2341.67,50.416,4.5,8.0,5.7,0.2,0.1,0.997,9.708
400.0 MHz,2455.086,48.453,4.5,8.0,5.8,0.2,0.1,0.997,9.262
400.0 MHz,2505.044,47.999,4.5,8.0,5.9,0.2,0.1,0.997,9.078
400.0 MHz,2173.095,45.698,4.5,8.0,6.0,0.15,0.2,0.996,10.457
400.0 MHz,1701.874,55.126,4.5,8.0,6.0,0.2,0.2,0.996,13.331
400.0 MHz,2836.996,37.541,4.5,8.0,6.8,0.15,0.2,0.996,8.017
400.0 MHz,2177.614,46.578,4.5,8.0,6.8,0.2,0.2,0.996,10.435
400.0 MHz,3948.609,28.52,4.5,8.0,7.6,0.15,0.2,0.996,5.762
400.0 MHz,6201.622,18.923,4.5,8.0,8.4,0.15,0.2,0.997,3.665
400.0 MHz,13375.797,8.983,4.5,8.0,9.2,0.15,0.2,0.997,1.683
400.0 MHz,2150.132,43.116,4.5,8.1,5.0,0.1,0.2,0.996,10.567
400.0 MHz,2213.368,42.311,4.5,8.1,5.1,0.1,0.2,0.996,10.267
400.0 MHz,2280.027,41.56,4.5,8.1,5.2,0.1,0.2,0.996,9.968
400.0 MHz,2349.067,40.723,4.5,8.1,5.3,0.1,0.2,0.996,9.676
400.0 MHz,2122.687,53.899,4.5,8.1,5.3,0.2,0.1,0.997,10.705
400.0 MHz,2420.834,39.884,4.5,8.1,5.4,0.1,0.2,0.996,9.39
400.0 MHz,2191.185,52.772,4.5,8.1,5.4,0.2,0.1,0.997,10.372
400.0 MHz,2263.329,51.595,4.5,8.1,5.5,0.2,0.1,0.997,10.043
400.0 MHz,2339.122,50.395,4.5,8.1,5.6,0.2,0.1,0.997,9.719
400.0 MHz,2418.262,49.177,4.5,8.1,5.7,0.2,0.1,0.997,9.402
400.0 MHz,2503.181,48.008,4.5,8.1,5.8,0.2,0.1,0.997,9.084
400.0 MHz,2210.624,42.388,4.5,8.2,5.0,0.1,0.2,0.996,10.279
400.0 MHz,2276.712,41.568,4.5,8.2,5.1,0.1,0.2,0.996,9.982
400.0 MHz,2392.99,39.916,4.5,8.2,5.2,0.1,0.2,0.996,9.499
400.0 MHz,2418.531,39.959,4.5,8.2,5.3,0.1,0.2,0.996,9.399
400.0 MHz,2188.514,52.757,4.5,8.2,5.3,0.2,0.1,0.997,10.385
400.0 MHz,2493.946,39.105,4.5,8.2,5.4,0.1,0.2,0.996,9.116
400.0 MHz,2260.394,51.619,4.5,8.2,5.4,0.2,0.1,0.997,10.056
400.0 MHz,2336.064,50.406,4.5,8.2,5.5,0.2,0.1,0.997,9.732
400.0 MHz,2416.198,49.208,4.5,8.2,5.6,0.2,0.1,0.997,9.41
400.0 MHz,2499.791,47.977,4.5,8.2,5.7,0.2,0.1,0.997,9.097
400.0 MHz,2589.485,46.792,4.5,8.2,5.8,0.2,0.1,0.997,8.783
400.0 MHz,2272.952,41.627,4.5,8.3,5.0,0.1,0.2,0.996,9.999
400.0 MHz,2342.104,40.778,4.5,8.3,5.1,0.1,0.2,0.996,9.705
400.0 MHz,2415.127,40.013,4.5,8.3,5.2,0.1,0.2,0.996,9.412
400.0 MHz,2491.065,39.148,4.5,8.3,5.3,0.1,0.2,0.996,9.126
400.0 MHz,2258.37,51.628,4.5,8.3,5.3,0.2,0.1,0.997,10.065
400.0 MHz,2569.821,38.295,4.5,8.3,5.4,0.1,0.2,0.996,8.848
400.0 MHz,2334.131,50.468,4.5,8.3,5.4,0.2,0.1,0.997,9.74
400.0 MHz,2414.044,49.258,4.5,8.3,5.5,0.2,0.1,0.997,9.418
400.0 MHz,2498.797,48.042,4.5,8.3,5.6,0.2,0.1,0.997,9.1
400.0 MHz,2587.567,46.836,4.5,8.3,5.7,0.2,0.1,0.997,8.789
400.0 MHz,2725.607,44.769,4.5,8.3,5.8,0.2,0.1,0.997,8.345
400.0 MHz,2338.202,40.813,4.5,8.4,5.0,0.1,0.2,0.996,9.721
400.0 MHz,2410.31,39.964,4.5,8.4,5.1,0.1,0.2,0.996,9.431
400.0 MHz,2487.055,39.176,4.5,8.4,5.2,0.1,0.2,0.996,9.141
400.0 MHz,2566.351,38.316,4.5,8.4,5.3,0.1,0.2,0.996,8.859
400.0 MHz,2331.19,50.46,4.5,8.4,5.3,0.2,0.1,0.997,9.752
400.0 MHz,2649.26,37.446,4.5,8.4,5.4,0.1,0.2,0.996,8.583
400.0 MHz,2411.035,49.285,4.5,8.4,5.4,0.2,0.1,0.997,9.43
400.0 MHz,2495.464,48.059,4.5,8.4,5.5,0.2,0.1,0.997,9.112
400.0 MHz,2584.979,46.83,4.5,8.4,5.6,0.2,0.1,0.997,8.798
400.0 MHz,2678.984,45.608,4.5,8.4,5.7,0.2,0.1,0.997,8.49
400.0 MHz,2778.909,44.344,4.5,8.4,5.8,0.2,0.1,0.997,8.186
400.0 MHz,2407.212,40.026,4.5,8.5,5.0,0.1,0.2,0.996,9.443
400.0 MHz,2482.976,39.175,4.5,8.5,5.1,0.1,0.2,0.996,9.156
400.0 MHz,2622.347,37.406,4.5,8.5,5.2,0.1,0.2,0.996,8.671
400.0 MHz,2708.492,36.54,4.5,8.5,5.3,0.1,0.2,0.996,8.396
400.0 MHz,2425.288,48.883,4.5,8.5,5.3,0.2,0.1,0.997,9.375
400.0 MHz,2733.941,36.613,4.5,8.5,5.4,0.1,0.2,0.996,8.318
400.0 MHz,2491.913,48.091,4.5,8.5,5.4,0.2,0.1,0.997,9.125
400.0 MHz,2581.153,46.851,4.5,8.5,5.5,0.2,0.1,0.997,8.811
400.0 MHz,2675.726,45.612,4.5,8.5,5.6,0.2,0.1,0.997,8.5
400.0 MHz,2775.547,44.375,4.5,8.5,5.7,0.2,0.1,0.997,8.195
400.0 MHz,2881.02,43.07,4.5,8.5,5.8,0.2,0.1,0.997,7.896
400.0 MHz,2550.649,40.782,4.5,8.5,6.0,0.15,0.2,0.996,8.914
400.0 MHz,1970.374,49.833,4.5,8.5,6.0,0.2,0.2,0.996,11.526
400.0 MHz,3450.343,32.106,4.5,8.5,6.8,0.15,0.2,0.996,6.594
400.0 MHz,2588.721,40.765,4.5,8.5,6.8,0.2,0.2,0.996,8.784
400.0 MHz,5095.532,22.856,4.5,8.5,7.6,0.15,0.2,0.997,4.463
400.0 MHz,9161.323,13.123,4.5,8.5,8.4,0.15,0.2,0.997,2.474
400.0 MHz,34778.929,3.268,4.5,8.5,9.2,0.15,0.2,0.997,0.599
400.0 MHz,2478.28,39.203,4.5,8.6,5.0,0.1,0.2,0.996,9.173
400.0 MHz,2557.711,38.326,4.5,8.6,5.1,0.1,0.2,0.996,8.889
400.0 MHz,2642.178,37.52,4.5,8.6,5.2,0.1,0.2,0.996,8.606
400.0 MHz,2730.144,36.627,4.5,8.6,5.3,0.1,0.2,0.996,8.329
400.0 MHz,2476.324,48.344,4.5,8.6,5.3,0.2,0.1,0.997,9.182
400.0 MHz,2893.005,34.752,4.5,8.6,5.4,0.1,0.2,0.996,7.861
400.0 MHz,2586.062,46.647,4.5,8.6,5.4,0.2,0.1,0.997,8.794
400.0 MHz,2672.039,45.622,4.5,8.6,5.5,0.2,0.1,0.997,8.512
400.0 MHz,2772.595,44.362,4.5,8.6,5.6,0.2,0.1,0.997,8.204
400.0 MHz,2878.488,43.114,4.5,8.6,5.7,0.2,0.1,0.997,7.903
400.0 MHz,2991.656,41.821,4.5,8.6,5.8,0.2,0.1,0.997,7.605
400.0 MHz,2552.971,38.361,4.5,8.7,5.0,0.1,0.2,0.996,8.906
400.0 MHz,2636.21,37.481,4.5,8.7,5.1,0.1,0.2,0.996,8.625
400.0 MHz,2725.085,36.66,4.5,8.7,5.2,0.1,0.2,0.996,8.345
400.0 MHz,2817.572,35.764,4.5,8.7,5.3,0.1,0.2,0.996,8.071
400.0 MHz,2573.854,46.873,4.5,8.7,5.3,0.2,0.1,0.997,8.836
400.0 MHz,2914.36,34.853,4.5,8.7,5.4,0.1,0.2,0.996,7.804
400.0 MHz,2667.295,45.611,4.5,8.7,5.4,0.2,0.1,0.997,8.527
400.0 MHz,2767.378,44.336,4.5,8.7,5.5,0.2,0.1,0.997,8.22
400.0 MHz,2875.047,43.114,4.5,8.7,5.6,0.2,0.1,0.997,7.913
400.0 MHz,2987.87,41.852,4.5,8.7,5.7,0.2,0.1,0.997,7.614
400.0 MHz,3108.631,40.548,4.5,8.7,5.8,0.2,0.1,0.997,7.319
400.0 MHz,2631.326,37.531,4.5,8.8,5.0,0.1,0.2,0.996,8.641
400.0 MHz,2719.267,36.649,4.5,8.8,5.1,0.1,0.2,0.996,8.363
400.0 MHz,2888.472,34.761,4.5,8.8,5.2,0.1,0.2,0.996,7.874
400.0 MHz,2989.787,33.871,4.5,8.8,5.3,0.1,0.2,0.996,7.607
400.0 MHz,2685.823,45.189,4.5,8.8,5.3,0.2,0.1,0.997,8.468
400.0 MHz,3012.589,33.997,4.5,8.8,5.4,0.1,0.2,0.996,7.55
400.0 MHz,2762.976,44.385,4.5,8.8,5.4,0.2,0.1,0.997,8.233
400.0 MHz,2852.86,43.37,4.5,8.8,5.5,0.2,0.1,0.997,7.974
400.0 MHz,2983.503,41.833,4.5,8.8,5.6,0.2,0.1,0.997,7.625
400.0 MHz,3104.342,40.582,4.5,8.8,5.7,0.2,0.1,0.997,7.329
400.0 MHz,3233.374,39.267,4.5,8.8,5.8,0.2,0.1,0.997,7.037
400.0 MHz,2713.799,36.713,4.5,8.9,5.0,0.1,0.2,0.996,8.379
400.0 MHz,2806.445,35.813,4.5,8.9,5.1,0.1,0.2,0.996,8.103
400.0 MHz,2904.813,34.966,4.5,8.9,5.2,0.1,0.2,0.996,7.83
400.0 MHz,3008.133,34.044,4.5,8.9,5.3,0.1,0.2,0.996,7.561
400.0 MHz,2760.337,44.41,4.5,8.9,5.3,0.2,0.1,0.997,8.24
400.0 MHz,3115.987,33.122,4.5,8.9,5.4,0.1,0.2,0.996,7.3
400.0 MHz,2865.814,43.109,4.5,8.9,5.4,0.2,0.1,0.997,7.938
400.0 MHz,2979.546,41.862,4.5,8.9,5.5,0.2,0.1,0.997,7.636
400.0 MHz,3100.615,40.555,4.5,8.9,5.6,0.2,0.1,0.997,7.338
400.0 MHz,3228.699,39.246,4.5,8.9,5.7,0.2,0.1,0.997,7.047
400.0 MHz,3446.534,37.009,4.5,8.9,5.8,0.2,0.1,0.997,6.602
400.0 MHz,2800.635,35.839,4.5,9.0,5.0,0.1,0.2,0.996,8.12
400.0 MHz,2897.949,34.945,4.5,9.0,5.1,0.1,0.2,0.996,7.848
400.0 MHz,3001.976,34.082,4.5,9.0,5.2,0.1,0.2,0.996,7.577
400.0 MHz,3110.981,33.16,4.5,9.0,5.3,0.1,0.2,0.996,7.311
400.0 MHz,2861.698,43.172,4.5,9.0,5.3,0.2,0.1,0.997,7.949
400.0 MHz,3225.606,32.223,4.5,9.0,5.4,0.1,0.2,0.996,7.052
400.0 MHz,2973.657,41.864,4.5,9.0,5.4,0.2,0.1,0.997,7.651
400.0 MHz,3095.102,40.587,4.5,9.0,5.5,0.2,0.1,0.997,7.351
400.0 MHz,3224.895,39.277,4.5,9.0,5.6,0.2,0.1,0.997,7.056
400.0 MHz,3362.349,37.954,4.5,9.0,5.7,0.2,0.1,0.997,6.768
400.0 MHz,3512.578,36.654,4.5,9.0,5.8,0.2,0.1,0.997,6.478
400.0 MHz,2972.983,36.521,4.5,9.0,6.0,0.15,0.2,0.996,7.651
400.0 MHz,2312.335,44.316,4.5,9.0,6.0,0.2,0.2,0.996,9.83
400.0 MHz,4177.885,27.517,4.5,9.0,6.8,0.15,0.2,0.997,5.445
400.0 MHz,3149.287,34.691,4.5,9.0,6.8,0.2,0.2,0.996,7.223
400.0 MHz,6699.06,17.923,4.5,9.0,7.6,0.15,0.2,0.997,3.392
400.0 MHz,15380.737,7.977,4.5,9.0,8.4,0.15,0.2,0.997,1.459
400.0 MHz,2891.616,35.007,4.5,9.1,5.0,0.1,0.2,0.996,7.865
400.0 MHz,2994.819,34.092,4.5,9.1,5.1,0.1,0.2,0.996,7.595
400.0 MHz,3104.823,33.22,4.5,9.1,5.2,0.1,0.2,0.996,7.326
400.0 MHz,3324.282,31.166,4.5,9.1,5.3,0.1,0.2,0.996,6.843
400.0 MHz,2998.613,41.404,4.5,9.1,5.3,0.2,0.1,0.997,7.587
400.0 MHz,3342.577,31.348,4.5,9.1,5.4,0.1,0.2,0.996,6.805
400.0 MHz,3089.07,40.596,4.5,9.1,5.4,0.2,0.1,0.997,7.365
400.0 MHz,3197.68,39.621,4.5,9.1,5.5,0.2,0.1,0.997,7.116
400.0 MHz,3356.731,37.955,4.5,9.1,5.6,0.2,0.1,0.997,6.779
400.0 MHz,3505.862,36.65,4.5,9.1,5.7,0.2,0.1,0.997,6.491
400.0 MHz,3667.811,35.336,4.5,9.1,5.8,0.2,0.1,0.997,6.204
400.0 MHz,2987.832,34.139,4.5,9.2,5.0,0.1,0.2,0.996,7.612
400.0 MHz,3198.058,32.046,4.5,9.2,5.1,0.1,0.2,0.996,7.112
400.0 MHz,3213.539,32.329,4.5,9.2,5.2,0.1,0.2,0.996,7.078
400.0 MHz,3336.509,31.382,4.5,9.2,5.3,0.1,0.2,0.996,6.818
400.0 MHz,3084.797,40.636,4.5,9.2,5.3,0.2,0.1,0.997,7.376
400.0 MHz,3466.278,30.441,4.5,9.2,5.4,0.1,0.2,0.996,6.563
400.0 MHz,3214.161,39.342,4.5,9.2,5.4,0.2,0.1,0.997,7.079
400.0 MHz,3352.56,38.02,4.5,9.2,5.5,0.2,0.1,0.997,6.787
400.0 MHz,3501.956,36.672,4.5,9.2,5.6,0.2,0.1,0.997,6.498
400.0 MHz,3660.768,35.329,4.5,9.2,5.7,0.2,0.1,0.997,6.216
400.0 MHz,3836.12,33.998,4.5,9.2,5.8,0.2,0.1,0.997,5.932
400.0 MHz,3090.209,33.29,4.5,9.3,5.0,0.1,0.2,0.996,7.36
400.0 MHz,3205.634,32.36,4.5,9.3,5.1,0.1,0.2,0.996,7.096
400.0 MHz,3329.591,31.461,4.5,9.3,5.2,0.1,0.2,0.996,6.832
400.0 MHz,3460.272,30.51,4.5,9.3,5.3,0.1,0.2,0.996,6.574
400.0 MHz,3207.73,39.361,4.5,9.3,5.3,0.2,0.1,0.997,7.093
400.0 MHz,3598.823,29.556,4.5,9.3,5.4,0.1,0.2,0.996,6.321
400.0 MHz,3346.04,38.06,4.5,9.3,5.4,0.2,0.1,0.997,6.801
400.0 MHz,3494.663,36.71,4.5,9.3,5.5,0.2,0.1,0.997,6.512
400.0 MHz,3655.816,35.366,4.5,9.3,5.6,0.2,0.1,0.997,6.225
400.0 MHz,3827.932,34.008,4.5,9.3,5.7,0.2,0.1,0.997,5.945
400.0 MHz,4017.884,32.667,4.5,9.3,5.8,0.2,0.1,0.997,5.664
400.0 MHz,3198.389,32.423,4.5,9.4,5.0,0.1,0.2,0.996,7.112
400.0 MHz,3320.62,31.48,4.5,9.4,5.1,0.1,0.2,0.996,6.85
400.0 MHz,3452.917,30.573,4.5,9.4,5.2,0.1,0.2,0.996,6.588
400.0 MHz,3729.3,28.413,4.5,9.4,5.3,0.1,0.2,0.996,6.1
400.0 MHz,3380.142,37.596,4.5,9.4,5.3,0.2,0.1,0.997,6.732
400.0 MHz,3740.291,28.651,4.5,9.4,5.4,0.1,0.2,0.996,6.082
400.0 MHz,3488.585,36.782,4.5,9.4,5.4,0.2,0.1,0.997,6.523
400.0 MHz,3619.546,35.751,4.5,9.4,5.5,0.2,0.1,0.997,6.287
400.0 MHz,3822.141,34.042,4.5,9.4,5.6,0.2,0.1,0.997,5.954
400.0 MHz,4009.944,32.695,4.5,9.4,5.7,0.2,0.1,0.997,5.675
400.0 MHz,4216.831,31.341,4.5,9.4,5.8,0.2,0.1,0.997,5.397
400.0 MHz,3312.06,31.535,4.5,9.5,5.0,0.1,0.2,0.996,6.868
400.0 MHz,3575.145,29.319,4.5,9.5,5.1,0.1,0.2,0.996,6.363
400.0 MHz,3583.03,29.664,4.5,9.5,5.2,0.1,0.2,0.996,6.349
400.0 MHz,3732.155,28.691,4.5,9.5,5.3,0.1,0.2,0.996,6.095
400.0 MHz,3482.349,36.785,4.5,9.5,5.3,0.2,0.1,0.997,6.535
400.0 MHz,3890.734,27.721,4.5,9.5,5.4,0.1,0.2,0.996,5.847
400.0 MHz,3642.507,35.456,4.5,9.5,5.4,0.2,0.1,0.997,6.248
400.0 MHz,3816.147,34.094,4.5,9.5,5.5,0.2,0.1,0.997,5.963
400.0 MHz,4005.175,32.727,4.5,9.5,5.6,0.2,0.1,0.997,5.682
400.0 MHz,4209.775,31.369,4.5,9.5,5.7,0.2,0.1,0.997,5.406
400.0 MHz,4434.022,29.979,4.5,9.5,5.8,0.2,0.1,0.997,5.132
400.0 MHz,3711.734,30.102,4.5,9.5,6.0,0.15,0.2,0.996,6.129
400.0 MHz,2765.255,38.45,4.5,9.5,6.0,0.2,0.2,0.996,8.224
400.0 MHz,5660.466,20.766,4.5,9.5,6.8,0.15,0.2,0.997,4.017
400.0 MHz,11065.222,10.981,4.5,9.5,7.6,0.15,0.2,0.997,2.043
400.0 MHz,62366.306,0.868,4.5,9.5,8.4,0.15,0.2,0.997,0.157
400.0 MHz,3433.118,30.616,4.5,9.6,5.0,0.1,0.2,0.996,6.626
400.0 MHz,3571.99,29.66,4.5,9.6,5.1,0.1,0.2,0.996,6.368
400.0 MHz,3722.477,28.735,4.5,9.6,5.2,0.1,0.2,0.996,6.111
400.0 MHz,3881.809,27.761,4.5,9.6,5.3,0.1,0.2,0.996,5.86
400.0 MHz,3634.628,35.474,4.5,9.6,5.3,0.2,0.1,0.997,6.261
400.0 MHz,4052.448,26.778,4.5,9.6,5.4,0.1,0.2,0.996,5.613
400.0 MHz,3807.861,34.134,4.5,9.6,5.4,0.2,0.1,0.997,5.976
400.0 MHz,3996.341,32.759,4.5,9.6,5.5,0.2,0.1,0.997,5.695
400.0 MHz,4202.364,31.379,4.5,9.6,5.6,0.2,0.1,0.997,5.415
400.0 MHz,4426.114,30.009,4.5,9.6,5.7,0.2,0.1,0.997,5.141
400.0 MHz,4671.093,28.598,4.5,9.6,5.8,0.2,0.1,0.997,4.872
400.0 MHz,3562.241,29.725,4.5,9.7,5.0,0.1,0.2,0.996,6.386
400.0 MHz,3710.487,28.749,4.5,9.7,5.1,0.1,0.2,0.996,6.131
400.0 MHz,3871.666,27.813,4.5,9.7,5.2,0.1,0.2,0.996,5.875
400.0 MHz,3028.498,32.419,4.5,9.7,5.3,0.1,0.2,0.996,7.51
400.0 MHz,3854.168,33.625,4.5,9.7,5.3,0.2,0.1,0.997,5.905
400.0 MHz,4226.242,25.833,4.5,9.7,5.4,0.1,0.2,0.996,5.382
400.0 MHz,3984.869,32.792,4.5,9.7,5.4,0.2,0.1,0.997,5.711
400.0 MHz,4150.655,31.768,4.5,9.7,5.5,0.2,0.1,0.997,5.483
400.0 MHz,4417.094,30.034,4.5,9.7,5.6,0.2,0.1,0.997,5.152
400.0 MHz,4662.808,28.653,4.5,9.7,5.7,0.2,0.1,0.997,4.88
400.0 MHz,4934.374,27.245,4.5,9.7,5.8,0.2,0.1,0.997,4.611
400.0 MHz,3699.653,28.806,4.5,9.8,5.0,0.1,0.2,0.996,6.149
400.0 MHz,4035.989,26.472,4.5,9.8,5.1,0.1,0.2,0.996,5.636
400.0 MHz,4031.538,26.873,4.5,9.8,5.2,0.1,0.2,0.996,5.642
400.0 MHz,4215.973,25.879,4.5,9.8,5.3,0.1,0.2,0.996,5.395
400.0 MHz,3977.516,32.835,4.5,9.8,5.3,0.2,0.1,0.997,5.721
400.0 MHz,4413.571,24.881,4.5,9.8,5.4,0.1,0.2,0.996,5.153
400.0 MHz,4167.911,31.553,4.5,9.8,5.4,0.2,0.1,0.997,5.46
400.0 MHz,4403.668,30.054,4.5,9.8,5.5,0.2,0.1,0.997,5.168
400.0 MHz,4652.513,28.679,4.5,9.8,5.6,0.2,0.1,0.997,4.891
400.0 MHz,4923.138,27.29,4.5,9.8,5.7,0.2,0.1,0.997,4.622
400.0 MHz,5224.733,25.87,4.5,9.8,5.8,0.2,0.1,0.997,4.355
400.0 MHz,3846.514,27.869,4.5,9.9,5.0,0.1,0.2,0.996,5.914
400.0 MHz,4017.0,26.886,4.5,9.9,5.1,0.1,0.2,0.996,5.663
400.0 MHz,4203.285,25.929,4.5,9.9,5.2,0.1,0.2,0.996,5.412
400.0 MHz,4402.022,24.922,4.5,9.9,5.3,0.1,0.2,0.996,5.167
400.0 MHz,4169.552,31.482,4.5,9.9,5.3,0.2,0.1,0.997,5.458
400.0 MHz,4616.66,23.921,4.5,9.9,5.4,0.1,0.2,0.996,4.926
400.0 MHz,4392.673,30.11,4.5,9.9,5.4,0.2,0.1,0.997,5.181
400.0 MHz,4615.19,28.854,4.5,9.9,5.5,0.2,0.1,0.997,4.931
400.0 MHz,4911.34,27.305,4.5,9.9,5.6,0.2,0.1,0.997,4.633
400.0 MHz,5212.719,25.913,4.5,9.9,5.7,0.2,0.1,0.997,4.365
400.0 MHz,5548.156,24.489,4.5,9.9,5.8,0.2,0.1,0.997,4.1
400.0 MHz,4484.599,24.805,4.75,10.0,5.0,0.1,0.2,0.996,5.072
400.0 MHz,4736.41,23.669,4.75,10.0,5.1,0.1,0.2,0.996,4.802
