freq,L,Q,N,L1,L2,W,S,"mag(S(1,1))","phase(S(1,1))"
300.0 MHz,261.418,59.575,3.75,2.3,2.3,0.1,0.1,0.983,90.828
300.0 MHz,236.058,57.792,3.75,2.4,2.0,0.1,0.1,,
300.0 MHz,248.003,58.769,3.75,2.4,2.1,0.1,0.1,0.983,93.843
300.0 MHz,259.849,59.485,3.75,2.4,2.2,0.1,0.1,0.983,91.172
300.0 MHz,271.722,60.455,3.75,2.4,2.3,0.1,0.1,0.984,88.613
300.0 MHz,245.456,58.476,3.75,2.5,2.0,0.1,0.1,,
300.0 MHz,257.644,59.47,3.75,2.5,2.1,0.1,0.1,0.983,91.661
300.0 MHz,269.719,60.198,3.75,2.5,2.2,0.1,0.1,0.984,89.036
300.0 MHz,281.808,61.18,3.75,2.5,2.3,0.1,0.1,0.984,86.526
300.0 MHz,305.719,62.582,3.75,2.5,2.5,0.1,0.1,0.984,81.885
300.0 MHz,365.053,64.97,3.75,2.5,3.0,0.1,0.1,0.985,71.998
300.0 MHz,424.786,66.374,3.75,2.5,3.5,0.1,0.1,0.987,63.957
300.0 MHz,485.586,67.22,3.75,2.5,4.0,0.1,0.1,0.988,57.284
300.0 MHz,254.849,59.147,3.75,2.6,2.0,0.1,0.1,,
300.0 MHz,267.282,60.086,3.75,2.6,2.1,0.1,0.1,0.983,89.557
300.0 MHz,279.577,60.811,3.75,2.6,2.2,0.1,0.1,0.984,86.981
300.0 MHz,291.864,61.697,3.75,2.6,2.3,0.1,0.1,0.984,84.524
300.0 MHz,264.189,59.718,3.75,2.7,2.0,0.1,0.1,,
300.0 MHz,289.35,61.401,3.75,2.7,2.2,0.1,0.1,0.984,85.017
300.0 MHz,301.841,62.369,3.75,2.7,2.3,0.1,0.1,0.984,82.61
300.0 MHz,273.43,60.024,3.75,2.8,2.0,0.1,0.1,,
300.0 MHz,299.013,61.73,3.75,2.8,2.2,0.1,0.1,0.984,83.145
300.0 MHz,311.691,62.694,3.75,2.8,2.3,0.1,0.1,0.984,80.789
300.0 MHz,282.732,60.494,3.75,2.9,2.0,0.1,0.1,,
300.0 MHz,308.724,62.202,3.75,2.9,2.2,0.1,0.1,0.984,81.33
300.0 MHz,321.578,63.239,3.75,2.9,2.3,0.1,0.1,0.985,79.028
300.0 MHz,291.952,60.706,3.75,3.0,2.0,0.1,0.1,,
300.0 MHz,318.343,62.428,3.75,3.0,2.2,0.1,0.1,0.984,79.597
300.0 MHz,331.374,63.452,3.75,3.0,2.3,0.1,0.1,0.985,77.345
300.0 MHz,357.057,64.984,3.75,3.0,2.5,0.1,0.1,0.985,73.209
300.0 MHz,420.341,67.138,3.75,3.0,3.0,0.1,0.1,0.987,64.5
300.0 MHz,483.791,68.341,3.75,3.0,3.5,0.1,0.1,0.988,57.463
300.0 MHz,301.198,61.014,3.75,3.1,2.0,0.1,0.1,,
300.0 MHz,328.023,62.794,3.75,3.1,2.2,0.1,0.1,0.985,77.913
300.0 MHz,341.208,63.766,3.75,3.1,2.3,0.1,0.1,0.985,75.715
300.0 MHz,310.414,61.178,3.75,3.2,2.0,0.1,0.1,,
300.0 MHz,337.624,63.017,3.75,3.2,2.2,0.1,0.1,0.985,76.302
300.0 MHz,350.98,63.935,3.75,3.2,2.3,0.1,0.1,0.985,74.153
300.0 MHz,172.397,63.425,3.75,3.2,3.2,0.2,0.25,0.986,113.955
300.0 MHz,153.732,65.884,3.75,3.2,3.2,0.25,0.2,0.987,119.808
300.0 MHz,178.479,63.931,3.75,3.2,3.3,0.2,0.25,0.986,112.127
300.0 MHz,158.598,66.084,3.75,3.2,3.3,0.25,0.2,0.987,118.247
300.0 MHz,184.848,63.821,3.75,3.2,3.4,0.2,0.25,0.985,110.254
300.0 MHz,163.3,66.651,3.75,3.2,3.4,0.25,0.2,0.987,116.762
300.0 MHz,191.221,63.715,3.75,3.2,3.5,0.2,0.25,0.985,108.421
300.0 MHz,168.05,66.989,3.75,3.2,3.5,0.25,0.2,0.987,115.285
300.0 MHz,197.389,63.748,3.75,3.2,3.6,0.2,0.25,0.985,106.686
300.0 MHz,172.821,67.244,3.75,3.2,3.6,0.25,0.2,0.986,113.827
300.0 MHz,203.73,64.09,3.75,3.2,3.7,0.2,0.25,0.985,104.943
300.0 MHz,177.656,67.528,3.75,3.2,3.7,0.25,0.2,0.986,112.372
300.0 MHz,210.038,64.067,3.75,3.2,3.8,0.2,0.25,0.985,103.249
300.0 MHz,216.352,63.981,3.75,3.2,3.9,0.2,0.25,0.985,101.591
300.0 MHz,222.595,63.968,3.75,3.2,4.0,0.2,0.25,0.985,99.99
300.0 MHz,229.09,64.014,3.75,3.2,4.1,0.2,0.25,0.985,98.363
300.0 MHz,235.425,64.218,3.75,3.2,4.2,0.2,0.25,0.985,96.814
300.0 MHz,241.747,64.136,3.75,3.2,4.3,0.2,0.25,0.985,95.304
300.0 MHz,248.183,64.15,3.75,3.2,4.4,0.2,0.25,0.985,93.803
300.0 MHz,254.538,64.095,3.75,3.2,4.5,0.2,0.25,0.985,92.356
300.0 MHz,260.972,64.062,3.75,3.2,4.6,0.2,0.25,0.985,90.927
300.0 MHz,267.31,63.908,3.75,3.2,4.7,0.2,0.25,0.984,89.551
300.0 MHz,273.853,63.875,3.75,3.2,4.8,0.2,0.25,0.984,88.166
300.0 MHz,319.797,61.652,3.75,3.3,2.0,0.1,0.1,,
300.0 MHz,347.349,63.407,3.75,3.3,2.2,0.1,0.1,0.985,74.727
300.0 MHz,360.893,64.353,3.75,3.3,2.3,0.1,0.1,0.985,72.624
300.0 MHz,179.075,64.49,3.75,3.3,3.2,0.2,0.25,0.986,111.95
300.0 MHz,159.953,66.29,3.75,3.3,3.2,0.25,0.2,0.987,117.816
300.0 MHz,185.642,65.3,3.75,3.3,3.3,0.2,0.25,0.986,110.023
300.0 MHz,165.976,66.277,3.75,3.3,3.3,0.25,0.2,0.987,115.927
300.0 MHz,192.318,65.407,3.75,3.3,3.4,0.2,0.25,0.986,108.11
300.0 MHz,171.844,66.091,3.75,3.3,3.4,0.25,0.2,0.986,114.123
300.0 MHz,199.084,65.712,3.75,3.3,3.5,0.2,0.25,0.985,106.217
300.0 MHz,178.014,66.257,3.75,3.3,3.5,0.25,0.2,0.986,112.265
300.0 MHz,205.725,66.039,3.75,3.3,3.6,0.2,0.25,0.985,104.404
300.0 MHz,184.109,66.286,3.75,3.3,3.6,0.25,0.2,0.986,110.469
300.0 MHz,212.606,66.26,3.75,3.3,3.7,0.2,0.25,0.985,102.57
300.0 MHz,190.301,66.516,3.75,3.3,3.7,0.25,0.2,0.986,108.683
300.0 MHz,219.242,66.45,3.75,3.3,3.8,0.2,0.25,0.985,100.846
300.0 MHz,225.817,66.639,3.75,3.3,3.9,0.2,0.25,0.985,99.178
300.0 MHz,232.5,66.81,3.75,3.3,4.0,0.2,0.25,0.985,97.525
300.0 MHz,239.353,67.022,3.75,3.3,4.1,0.2,0.25,0.985,95.872
300.0 MHz,246.067,67.302,3.75,3.3,4.2,0.2,0.25,0.985,94.293
300.0 MHz,252.763,67.368,3.75,3.3,4.3,0.2,0.25,0.985,92.758
300.0 MHz,259.557,67.464,3.75,3.3,4.4,0.2,0.25,0.985,91.239
300.0 MHz,266.237,67.471,3.75,3.3,4.5,0.2,0.25,0.985,89.783
300.0 MHz,273.116,67.613,3.75,3.3,4.6,0.2,0.25,0.985,88.321
300.0 MHz,279.918,67.6,3.75,3.3,4.7,0.2,0.25,0.985,86.913
300.0 MHz,286.773,67.637,3.75,3.3,4.8,0.2,0.25,0.985,85.529
300.0 MHz,329.092,61.921,3.75,3.4,2.0,0.1,0.1,,
300.0 MHz,357.019,63.666,3.75,3.4,2.2,0.1,0.1,0.985,73.215
300.0 MHz,370.734,64.597,3.75,3.4,2.3,0.1,0.1,0.985,71.158
300.0 MHz,185.617,65.353,3.75,3.4,3.2,0.2,0.25,0.986,110.03
300.0 MHz,166.65,67.635,3.75,3.4,3.2,0.25,0.2,0.987,115.718
300.0 MHz,192.382,66.139,3.75,3.4,3.3,0.2,0.25,0.986,108.092
300.0 MHz,172.978,67.763,3.75,3.4,3.3,0.25,0.2,0.987,113.779
300.0 MHz,199.575,66.619,3.75,3.4,3.4,0.2,0.25,0.986,106.081
300.0 MHz,179.45,68.19,3.75,3.4,3.4,0.25,0.2,0.986,111.839
300.0 MHz,206.543,66.99,3.75,3.4,3.5,0.2,0.25,0.986,104.183
300.0 MHz,186.017,68.712,3.75,3.4,3.5,0.25,0.2,0.986,109.915
300.0 MHz,213.483,67.438,3.75,3.4,3.6,0.2,0.25,0.986,102.34
300.0 MHz,192.513,69.061,3.75,3.4,3.6,0.25,0.2,0.986,108.055
300.0 MHz,220.651,67.765,3.75,3.4,3.7,0.2,0.25,0.986,100.485
300.0 MHz,199.036,69.508,3.75,3.4,3.7,0.25,0.2,0.986,106.231
300.0 MHz,227.578,68.056,3.75,3.4,3.8,0.2,0.25,0.986,98.739
300.0 MHz,234.457,68.336,3.75,3.4,3.9,0.2,0.25,0.986,97.049
300.0 MHz,241.433,68.594,3.75,3.4,4.0,0.2,0.25,0.986,95.379
300.0 MHz,248.538,68.891,3.75,3.4,4.1,0.2,0.25,0.986,93.722
300.0 MHz,255.485,69.055,3.75,3.4,4.2,0.2,0.25,0.986,92.145
300.0 MHz,262.491,69.273,3.75,3.4,4.3,0.2,0.25,0.986,90.595
300.0 MHz,269.53,69.261,3.75,3.4,4.4,0.2,0.25,0.986,89.079
300.0 MHz,276.456,69.407,3.75,3.4,4.5,0.2,0.25,0.986,87.625
300.0 MHz,283.804,69.786,3.75,3.4,4.6,0.2,0.25,0.986,86.125
300.0 MHz,290.899,69.802,3.75,3.4,4.7,0.2,0.25,0.986,84.714
300.0 MHz,298.019,69.9,3.75,3.4,4.8,0.2,0.25,0.986,83.336
300.0 MHz,338.474,62.336,3.75,3.5,2.0,0.1,0.1,,
300.0 MHz,366.779,64.014,3.75,3.5,2.2,0.1,0.1,0.985,71.741
300.0 MHz,380.663,64.923,3.75,3.5,2.3,0.1,0.1,0.986,69.731
300.0 MHz,407.874,66.524,3.75,3.5,2.5,0.1,0.1,0.986,66.067
300.0 MHz,474.519,68.465,3.75,3.5,3.0,0.1,0.1,0.988,58.403
300.0 MHz,192.119,66.035,3.75,3.5,3.2,0.2,0.25,0.986,108.166
300.0 MHz,172.748,68.551,3.75,3.5,3.2,0.25,0.2,0.987,113.849
300.0 MHz,199.28,67.097,3.75,3.5,3.3,0.2,0.25,0.986,106.163
300.0 MHz,179.54,69.069,3.75,3.5,3.3,0.25,0.2,0.987,111.812
300.0 MHz,206.569,67.556,3.75,3.5,3.4,0.2,0.25,0.986,104.176
300.0 MHz,186.25,69.578,3.75,3.5,3.4,0.25,0.2,0.987,109.847
300.0 MHz,541.159,69.546,3.75,3.5,3.5,0.1,0.1,0.989,52.218
300.0 MHz,213.839,68.008,3.75,3.5,3.5,0.2,0.25,0.986,102.247
300.0 MHz,193.046,70.194,3.75,3.5,3.5,0.25,0.2,0.987,107.904
300.0 MHz,221.025,68.522,3.75,3.5,3.6,0.2,0.25,0.986,100.39
300.0 MHz,199.831,70.697,3.75,3.5,3.6,0.25,0.2,0.986,106.011
300.0 MHz,228.428,68.919,3.75,3.5,3.7,0.2,0.25,0.986,98.528
300.0 MHz,206.658,71.283,3.75,3.5,3.7,0.25,0.2,0.986,104.153
300.0 MHz,235.502,69.289,3.75,3.5,3.8,0.2,0.25,0.986,96.796
300.0 MHz,242.721,69.606,3.75,3.5,3.9,0.2,0.25,0.986,95.075
300.0 MHz,249.936,69.916,3.75,3.5,4.0,0.2,0.25,0.986,93.402
300.0 MHz,257.277,70.259,3.75,3.5,4.1,0.2,0.25,0.986,91.744
300.0 MHz,264.461,70.472,3.75,3.5,4.2,0.2,0.25,0.986,90.167
300.0 MHz,271.661,70.673,3.75,3.5,4.3,0.2,0.25,0.986,88.628
300.0 MHz,278.982,70.853,3.75,3.5,4.4,0.2,0.25,0.986,87.105
300.0 MHz,286.249,71.048,3.75,3.5,4.5,0.2,0.25,0.986,85.635
300.0 MHz,293.733,71.362,3.75,3.5,4.6,0.2,0.25,0.986,84.162
300.0 MHz,301.073,71.402,3.75,3.5,4.7,0.2,0.25,0.986,82.757
300.0 MHz,308.54,71.482,3.75,3.5,4.8,0.2,0.25,0.986,81.366
300.0 MHz,273.804,64.52,3.75,3.5,4.9,0.2,0.3,0.985,88.176
300.0 MHz,280.176,64.458,3.75,3.5,5.0,0.2,0.3,0.985,86.859
300.0 MHz,347.806,62.602,3.75,3.6,2.0,0.1,0.1,,
300.0 MHz,376.504,64.292,3.75,3.6,2.2,0.1,0.1,0.985,70.323
300.0 MHz,390.555,65.195,3.75,3.6,2.3,0.1,0.1,0.986,68.359
300.0 MHz,198.486,66.696,3.75,3.6,3.2,0.2,0.25,0.986,106.382
300.0 MHz,178.802,69.354,3.75,3.6,3.2,0.25,0.2,0.987,112.031
300.0 MHz,205.876,67.814,3.75,3.6,3.3,0.2,0.25,0.986,104.363
300.0 MHz,185.319,69.872,3.75,3.6,3.3,0.25,0.2,0.987,110.117
300.0 MHz,213.365,68.348,3.75,3.6,3.4,0.2,0.25,0.986,102.371
300.0 MHz,192.834,70.637,3.75,3.6,3.4,0.25,0.2,0.987,107.964
300.0 MHz,220.858,68.914,3.75,3.6,3.5,0.2,0.25,0.986,100.433
300.0 MHz,199.871,71.356,3.75,3.6,3.5,0.25,0.2,0.987,106.0
300.0 MHz,228.244,69.373,3.75,3.6,3.6,0.2,0.25,0.986,98.574
300.0 MHz,206.886,71.967,3.75,3.6,3.6,0.25,0.2,0.987,104.092
300.0 MHz,235.888,69.889,3.75,3.6,3.7,0.2,0.25,0.986,96.703
300.0 MHz,213.957,72.582,3.75,3.6,3.7,0.25,0.2,0.987,102.217
300.0 MHz,243.18,70.301,3.75,3.6,3.8,0.2,0.25,0.986,94.968
300.0 MHz,250.588,70.695,3.75,3.6,3.9,0.2,0.25,0.986,93.253
300.0 MHz,258.014,70.991,3.75,3.6,4.0,0.2,0.25,0.986,91.581
300.0 MHz,265.568,71.381,3.75,3.6,4.1,0.2,0.25,0.986,89.928
300.0 MHz,272.926,71.616,3.75,3.6,4.2,0.2,0.25,0.986,88.362
300.0 MHz,280.268,71.756,3.75,3.6,4.3,0.2,0.25,0.986,86.842
300.0 MHz,287.872,72.051,3.75,3.6,4.4,0.2,0.25,0.986,85.312
300.0 MHz,295.334,72.257,3.75,3.6,4.5,0.2,0.25,0.986,83.852
300.0 MHz,303.03,72.606,3.75,3.6,4.6,0.2,0.25,0.986,82.389
300.0 MHz,310.519,72.584,3.75,3.6,4.7,0.2,0.25,0.986,81.004
300.0 MHz,318.166,72.757,3.75,3.6,4.8,0.2,0.25,0.987,79.63
300.0 MHz,285.334,67.571,3.75,3.6,4.9,0.2,0.3,0.985,85.817
300.0 MHz,292.065,67.56,3.75,3.6,5.0,0.2,0.3,0.985,84.486
300.0 MHz,357.119,62.736,3.75,3.7,2.0,0.1,0.1,,
300.0 MHz,386.198,64.431,3.75,3.7,2.2,0.1,0.1,0.986,68.957
300.0 MHz,400.415,65.33,3.75,3.7,2.3,0.1,0.1,0.986,67.037
300.0 MHz,204.951,67.372,3.75,3.7,3.2,0.2,0.25,0.986,104.613
300.0 MHz,184.97,70.405,3.75,3.7,3.2,0.25,0.2,0.987,110.219
300.0 MHz,212.596,68.578,3.75,3.7,3.3,0.2,0.25,0.986,102.573
300.0 MHz,191.633,70.847,3.75,3.7,3.3,0.25,0.2,0.987,108.305
300.0 MHz,220.286,69.168,3.75,3.7,3.4,0.2,0.25,0.986,100.579
300.0 MHz,199.428,71.706,3.75,3.7,3.4,0.25,0.2,0.987,106.123
300.0 MHz,227.998,69.712,3.75,3.7,3.5,0.2,0.25,0.986,98.635
300.0 MHz,206.675,72.515,3.75,3.7,3.5,0.25,0.2,0.987,104.148
300.0 MHz,235.605,70.261,3.75,3.7,3.6,0.2,0.25,0.986,96.771
300.0 MHz,213.906,73.186,3.75,3.7,3.6,0.25,0.2,0.987,102.23
300.0 MHz,243.324,70.824,3.75,3.7,3.7,0.2,0.25,0.986,94.934
300.0 MHz,221.238,73.956,3.75,3.7,3.7,0.25,0.2,0.987,100.336
300.0 MHz,250.864,71.306,3.75,3.7,3.8,0.2,0.25,0.986,93.19
300.0 MHz,258.463,71.675,3.75,3.7,3.9,0.2,0.25,0.986,91.481
300.0 MHz,266.078,72.011,3.75,3.7,4.0,0.2,0.25,0.986,89.818
300.0 MHz,273.792,72.399,3.75,3.7,4.1,0.2,0.25,0.986,88.18
300.0 MHz,281.395,72.722,3.75,3.7,4.2,0.2,0.25,0.986,86.613
300.0 MHz,288.977,72.966,3.75,3.7,4.3,0.2,0.25,0.986,85.093
300.0 MHz,296.646,73.133,3.75,3.7,4.4,0.2,0.25,0.987,83.6
300.0 MHz,304.286,73.357,3.75,3.7,4.5,0.2,0.25,0.987,82.154
300.0 MHz,312.121,73.657,3.75,3.7,4.6,0.2,0.25,0.987,80.713
300.0 MHz,319.865,73.774,3.75,3.7,4.7,0.2,0.25,0.987,79.331
300.0 MHz,295.57,69.315,3.75,3.7,4.9,0.2,0.3,0.986,83.806
300.0 MHz,302.586,69.33,3.75,3.7,5.0,0.2,0.3,0.986,82.471
300.0 MHz,366.519,62.881,3.75,3.8,2.0,0.1,0.1,,
300.0 MHz,395.972,64.563,3.75,3.8,2.2,0.1,0.1,0.986,67.627
300.0 MHz,410.35,65.5,3.75,3.8,2.3,0.1,0.1,0.986,65.75
300.0 MHz,211.205,67.846,3.75,3.8,3.2,0.2,0.25,0.986,102.94
300.0 MHz,189.459,70.27,3.75,3.8,3.2,0.25,0.2,0.987,108.924
300.0 MHz,219.08,69.107,3.75,3.8,3.3,0.2,0.25,0.986,100.888
300.0 MHz,196.328,70.607,3.75,3.8,3.3,0.25,0.2,0.987,106.983
300.0 MHz,226.895,69.675,3.75,3.8,3.4,0.2,0.25,0.986,98.909
300.0 MHz,204.272,71.981,3.75,3.8,3.4,0.25,0.2,0.987,104.797
300.0 MHz,234.84,70.32,3.75,3.8,3.5,0.2,0.25,0.986,96.956
300.0 MHz,211.695,72.722,3.75,3.8,3.5,0.25,0.2,0.987,102.811
300.0 MHz,242.619,70.901,3.75,3.8,3.6,0.2,0.25,0.986,95.1
300.0 MHz,219.045,73.415,3.75,3.8,3.6,0.25,0.2,0.987,100.897
300.0 MHz,250.492,71.559,3.75,3.8,3.7,0.2,0.25,0.986,93.275
300.0 MHz,226.602,74.289,3.75,3.8,3.7,0.25,0.2,0.987,98.983
300.0 MHz,258.218,71.994,3.75,3.8,3.8,0.2,0.25,0.986,91.536
300.0 MHz,265.974,72.384,3.75,3.8,3.9,0.2,0.25,0.986,89.84
300.0 MHz,273.749,72.743,3.75,3.8,4.0,0.2,0.25,0.986,88.189
300.0 MHz,281.621,73.145,3.75,3.8,4.1,0.2,0.25,0.986,86.567
300.0 MHz,289.384,73.485,3.75,3.8,4.2,0.2,0.25,0.987,85.013
300.0 MHz,297.124,73.744,3.75,3.8,4.3,0.2,0.25,0.987,83.508
300.0 MHz,304.944,73.914,3.75,3.8,4.4,0.2,0.25,0.987,82.031
300.0 MHz,312.688,74.094,3.75,3.8,4.5,0.2,0.25,0.987,80.611
300.0 MHz,320.732,74.456,3.75,3.8,4.6,0.2,0.25,0.987,79.178
300.0 MHz,328.639,74.58,3.75,3.8,4.7,0.2,0.25,0.987,77.811
300.0 MHz,305.089,70.65,3.75,3.8,4.9,0.2,0.3,0.986,82.004
300.0 MHz,312.33,70.69,3.75,3.8,5.0,0.2,0.3,0.986,80.675
300.0 MHz,375.852,62.953,3.75,3.9,2.0,0.1,0.1,,
300.0 MHz,405.693,64.634,3.75,3.9,2.2,0.1,0.1,0.986,66.348
300.0 MHz,420.236,65.559,3.75,3.9,2.3,0.1,0.1,0.986,64.513
300.0 MHz,217.487,68.278,3.75,3.9,3.2,0.2,0.25,0.986,101.298
300.0 MHz,196.142,71.102,3.75,3.9,3.2,0.25,0.2,0.987,107.035
300.0 MHz,225.54,69.604,3.75,3.9,3.3,0.2,0.25,0.986,99.248
300.0 MHz,202.922,71.45,3.75,3.9,3.3,0.25,0.2,0.987,105.164
300.0 MHz,233.628,70.26,3.75,3.9,3.4,0.2,0.25,0.986,97.25
300.0 MHz,211.133,72.907,3.75,3.9,3.4,0.25,0.2,0.987,102.96
300.0 MHz,241.646,70.897,3.75,3.9,3.5,0.2,0.25,0.986,95.329
300.0 MHz,218.765,73.747,3.75,3.9,3.5,0.25,0.2,0.987,100.969
300.0 MHz,249.582,71.501,3.75,3.9,3.6,0.2,0.25,0.986,93.483
300.0 MHz,226.329,74.522,3.75,3.9,3.6,0.25,0.2,0.987,99.051
300.0 MHz,257.612,72.172,3.75,3.9,3.7,0.2,0.25,0.986,91.67
300.0 MHz,234.002,75.391,3.75,3.9,3.7,0.25,0.2,0.987,97.16
300.0 MHz,265.485,72.628,3.75,3.9,3.8,0.2,0.25,0.986,89.945
300.0 MHz,273.402,73.029,3.75,3.9,3.9,0.2,0.25,0.986,88.262
300.0 MHz,281.317,73.403,3.75,3.9,4.0,0.2,0.25,0.986,86.629
300.0 MHz,289.331,73.809,3.75,3.9,4.1,0.2,0.25,0.987,85.023
300.0 MHz,297.236,74.158,3.75,3.9,4.2,0.2,0.25,0.987,83.487
300.0 MHz,305.117,74.425,3.75,3.9,4.3,0.2,0.25,0.987,81.999
300.0 MHz,313.072,74.591,3.75,3.9,4.4,0.2,0.25,0.987,80.542
300.0 MHz,321.013,74.833,3.75,3.9,4.5,0.2,0.25,0.987,79.129
300.0 MHz,329.146,75.149,3.75,3.9,4.6,0.2,0.25,0.987,77.725
300.0 MHz,337.2,75.276,3.75,3.9,4.7,0.2,0.25,0.987,76.375
300.0 MHz,314.08,71.722,3.75,3.9,4.9,0.2,0.3,0.986,80.359
300.0 MHz,250.635,69.806,3.75,3.9,4.9,0.25,0.3,0.986,93.242
300.0 MHz,321.507,71.776,3.75,3.9,5.0,0.2,0.3,0.986,79.042
300.0 MHz,256.504,69.808,3.75,3.9,5.0,0.25,0.3,0.986,91.917
300.0 MHz,385.323,63.112,3.75,4.0,2.0,0.1,0.1,,
300.0 MHz,415.542,64.779,3.75,4.0,2.2,0.1,0.1,0.986,65.095
300.0 MHz,430.238,65.666,3.75,4.0,2.3,0.1,0.1,0.986,63.302
300.0 MHz,458.978,67.073,3.75,4.0,2.5,0.1,0.1,0.987,60.042
300.0 MHz,528.693,68.827,3.75,4.0,3.0,0.1,0.1,0.988,53.28
300.0 MHz,223.735,68.653,3.75,4.0,3.2,0.2,0.25,0.986,99.702
300.0 MHz,202.402,71.624,3.75,4.0,3.2,0.25,0.2,0.987,105.306
300.0 MHz,231.985,70.024,3.75,4.0,3.3,0.2,0.25,0.986,97.652
300.0 MHz,209.621,72.069,3.75,4.0,3.3,0.25,0.2,0.987,103.361
300.0 MHz,240.192,70.737,3.75,4.0,3.4,0.2,0.25,0.986,95.673
300.0 MHz,217.749,73.514,3.75,4.0,3.4,0.25,0.2,0.987,101.231
300.0 MHz,598.234,69.609,3.75,4.0,3.5,0.1,0.1,0.989,47.818
300.0 MHz,248.408,71.38,3.75,4.0,3.5,0.2,0.25,0.986,93.753
300.0 MHz,225.568,74.428,3.75,4.0,3.5,0.25,0.2,0.987,99.242
300.0 MHz,256.487,71.991,3.75,4.0,3.6,0.2,0.25,0.986,91.921
300.0 MHz,233.328,75.211,3.75,4.0,3.6,0.25,0.2,0.987,97.324
300.0 MHz,264.672,72.686,3.75,4.0,3.7,0.2,0.25,0.986,90.121
300.0 MHz,241.162,76.137,3.75,4.0,3.7,0.25,0.2,0.987,95.444
300.0 MHz,272.684,73.158,3.75,4.0,3.8,0.2,0.25,0.986,88.413
300.0 MHz,280.732,73.571,3.75,4.0,3.9,0.2,0.25,0.987,86.748
300.0 MHz,288.793,73.929,3.75,4.0,4.0,0.2,0.25,0.987,85.13
300.0 MHz,296.927,74.359,3.75,4.0,4.1,0.2,0.25,0.987,83.546
300.0 MHz,304.886,74.636,3.75,4.0,4.2,0.2,0.25,0.987,82.042
300.0 MHz,312.976,74.988,3.75,4.0,4.3,0.2,0.25,0.987,80.559
300.0 MHz,321.064,75.155,3.75,4.0,4.4,0.2,0.25,0.987,79.12
300.0 MHz,329.136,75.404,3.75,4.0,4.5,0.2,0.25,0.987,77.726
300.0 MHz,337.395,75.718,3.75,4.0,4.6,0.2,0.25,0.987,76.342
300.0 MHz,345.586,75.848,3.75,4.0,4.7,0.2,0.25,0.987,75.011
300.0 MHz,322.747,72.514,3.75,4.0,4.9,0.2,0.3,0.987,78.826
300.0 MHz,259.87,72.635,3.75,4.0,4.9,0.25,0.3,0.986,91.17
300.0 MHz,330.335,72.587,3.75,4.0,5.0,0.2,0.3,0.987,77.522
300.0 MHz,266.107,72.736,3.75,4.0,5.0,0.25,0.3,0.986,89.812
300.0 MHz,394.719,63.161,3.75,4.1,2.0,0.1,0.1,,
300.0 MHz,425.325,64.825,3.75,4.1,2.2,0.1,0.1,0.986,63.891
300.0 MHz,440.192,65.708,3.75,4.1,2.3,0.1,0.1,0.987,62.137
300.0 MHz,230.096,69.075,3.75,4.1,3.2,0.2,0.25,0.986,98.115
300.0 MHz,207.972,71.863,3.75,4.1,3.2,0.25,0.2,0.987,103.801
300.0 MHz,238.444,70.462,3.75,4.1,3.3,0.2,0.25,0.986,96.089
300.0 MHz,215.323,72.318,3.75,4.1,3.3,0.25,0.2,0.987,101.86
300.0 MHz,246.841,71.166,3.75,4.1,3.4,0.2,0.25,0.986,94.114
300.0 MHz,223.953,73.886,3.75,4.1,3.4,0.25,0.2,0.987,99.648
300.0 MHz,255.237,71.864,3.75,4.1,3.5,0.2,0.25,0.986,92.201
300.0 MHz,231.501,74.875,3.75,4.1,3.5,0.25,0.2,0.987,97.771
300.0 MHz,263.395,72.444,3.75,4.1,3.6,0.2,0.25,0.986,90.398
300.0 MHz,239.396,75.706,3.75,4.1,3.6,0.25,0.2,0.987,95.863
300.0 MHz,271.813,73.134,3.75,4.1,3.7,0.2,0.25,0.986,88.596
300.0 MHz,247.493,76.654,3.75,4.1,3.7,0.25,0.2,0.987,93.964
300.0 MHz,288.129,74.04,3.75,4.1,3.9,0.2,0.25,0.987,85.261
300.0 MHz,296.31,74.426,3.75,4.1,4.0,0.2,0.25,0.987,83.665
300.0 MHz,304.545,74.809,3.75,4.1,4.1,0.2,0.25,0.987,82.106
300.0 MHz,312.71,75.176,3.75,4.1,4.2,0.2,0.25,0.987,80.607
300.0 MHz,320.84,75.456,3.75,4.1,4.3,0.2,0.25,0.987,79.159
300.0 MHz,329.021,75.644,3.75,4.1,4.4,0.2,0.25,0.987,77.746
300.0 MHz,337.214,75.892,3.75,4.1,4.5,0.2,0.25,0.987,76.372
300.0 MHz,345.593,76.203,3.75,4.1,4.6,0.2,0.25,0.987,75.01
300.0 MHz,353.911,76.327,3.75,4.1,4.7,0.2,0.25,0.988,73.697
300.0 MHz,331.066,73.208,3.75,4.1,4.9,0.2,0.3,0.987,77.399
300.0 MHz,268.477,74.044,3.75,4.1,4.9,0.25,0.3,0.987,89.304
300.0 MHz,338.795,73.284,3.75,4.1,5.0,0.2,0.3,0.987,76.112
300.0 MHz,275.045,74.105,3.75,4.1,5.0,0.25,0.3,0.987,87.919
300.0 MHz,404.227,63.273,3.75,4.2,2.0,0.1,0.1,,
300.0 MHz,435.259,65.019,3.75,4.2,2.2,0.1,0.1,0.986,62.71
300.0 MHz,450.295,65.854,3.75,4.2,2.3,0.1,0.1,0.987,60.994
300.0 MHz,236.221,69.406,3.75,4.2,3.2,0.2,0.25,0.986,96.623
