freq,L,Q,N,L1,L2,W,S,"mag(S(1,1))","phase(S(1,1))"
800.0 MHz,380.041,82.742,3.5,4.0,4.2,0.2,0.25,0.994,29.331
800.0 MHz,394.006,81.885,3.5,4.0,4.3,0.2,0.25,0.994,28.334
800.0 MHz,408.589,80.875,3.5,4.0,4.4,0.2,0.25,0.994,27.361
800.0 MHz,423.56,79.915,3.5,4.0,4.5,0.2,0.25,0.994,26.429
800.0 MHz,438.887,78.987,3.5,4.0,4.6,0.2,0.25,0.995,25.536
800.0 MHz,455.552,77.824,3.5,4.0,4.7,0.2,0.25,0.995,24.631
800.0 MHz,421.17,76.639,3.5,4.0,4.9,0.2,0.3,0.994,26.573
800.0 MHz,328.4,84.665,3.5,4.0,4.9,0.25,0.3,0.993,33.699
800.0 MHz,436.514,75.537,3.5,4.0,5.0,0.2,0.3,0.994,25.67
800.0 MHz,339.718,83.728,3.5,4.0,5.0,0.25,0.3,0.994,32.637
800.0 MHz,474.607,71.236,3.5,4.1,2.0,0.1,0.1,,
800.0 MHz,521.941,71.032,3.5,4.1,2.2,0.1,0.1,0.995,21.576
800.0 MHz,545.885,70.816,3.5,4.1,2.3,0.1,0.1,0.995,20.65
800.0 MHz,243.598,84.436,3.5,4.1,3.0,0.2,0.25,0.992,44.42
800.0 MHz,216.826,86.954,3.5,4.1,3.0,0.25,0.2,0.991,49.283
800.0 MHz,255.455,85.324,3.5,4.1,3.1,0.2,0.25,0.992,42.546
800.0 MHz,228.342,88.719,3.5,4.1,3.1,0.25,0.2,0.992,47.074
800.0 MHz,267.43,85.924,3.5,4.1,3.2,0.2,0.25,0.992,40.801
800.0 MHz,239.195,89.761,3.5,4.1,3.2,0.25,0.2,0.992,45.157
800.0 MHz,279.146,86.133,3.5,4.1,3.3,0.2,0.25,0.993,39.222
800.0 MHz,250.328,90.49,3.5,4.1,3.3,0.25,0.2,0.992,43.338
800.0 MHz,290.945,86.181,3.5,4.1,3.4,0.2,0.25,0.993,37.746
800.0 MHz,261.488,90.793,3.5,4.1,3.4,0.25,0.2,0.993,41.65
800.0 MHz,302.986,85.995,3.5,4.1,3.5,0.2,0.25,0.993,36.346
800.0 MHz,272.615,91.199,3.5,4.1,3.5,0.25,0.2,0.993,40.088
800.0 MHz,315.088,85.743,3.5,4.1,3.6,0.2,0.25,0.993,35.037
800.0 MHz,283.994,91.09,3.5,4.1,3.6,0.25,0.2,0.993,38.603
800.0 MHz,327.694,85.288,3.5,4.1,3.7,0.2,0.25,0.994,33.767
800.0 MHz,295.688,91.156,3.5,4.1,3.7,0.25,0.2,0.993,37.183
800.0 MHz,353.308,84.196,3.5,4.1,3.9,0.2,0.25,0.994,31.445
800.0 MHz,366.702,83.448,3.5,4.1,4.0,0.2,0.25,0.994,30.35
800.0 MHz,380.622,82.763,3.5,4.1,4.1,0.2,0.25,0.994,29.288
800.0 MHz,394.814,81.916,3.5,4.1,4.2,0.2,0.25,0.994,28.278
800.0 MHz,409.439,81.008,3.5,4.1,4.3,0.2,0.25,0.994,27.307
800.0 MHz,424.716,79.942,3.5,4.1,4.4,0.2,0.25,0.994,26.359
800.0 MHz,440.433,78.933,3.5,4.1,4.5,0.2,0.25,0.995,25.45
800.0 MHz,456.495,77.955,3.5,4.1,4.6,0.2,0.25,0.995,24.582
800.0 MHz,474.069,76.734,3.5,4.1,4.7,0.2,0.25,0.995,23.697
800.0 MHz,438.243,75.759,3.5,4.1,4.9,0.2,0.3,0.994,25.572
800.0 MHz,341.644,83.995,3.5,4.1,4.9,0.25,0.3,0.994,32.462
800.0 MHz,454.397,74.612,3.5,4.1,5.0,0.2,0.3,0.994,24.692
800.0 MHz,353.55,83.022,3.5,4.1,5.0,0.25,0.3,0.994,31.424
800.0 MHz,491.516,70.43,3.5,4.2,2.0,0.1,0.1,,
800.0 MHz,540.823,70.107,3.5,4.2,2.2,0.1,0.1,0.995,20.839
800.0 MHz,565.795,69.844,3.5,4.2,2.3,0.1,0.1,0.995,19.939
800.0 MHz,252.199,83.993,3.5,4.2,3.0,0.2,0.25,0.992,43.046
800.0 MHz,225.496,86.897,3.5,4.2,3.0,0.25,0.2,0.992,47.602
800.0 MHz,264.535,84.869,3.5,4.2,3.1,0.2,0.25,0.992,41.21
800.0 MHz,237.616,88.744,3.5,4.2,3.1,0.25,0.2,0.992,45.426
800.0 MHz,277.12,85.535,3.5,4.2,3.2,0.2,0.25,0.993,39.487
800.0 MHz,249.663,90.014,3.5,4.2,3.2,0.25,0.2,0.992,43.443
800.0 MHz,289.332,85.712,3.5,4.2,3.3,0.2,0.25,0.993,37.941
800.0 MHz,260.957,90.737,3.5,4.2,3.3,0.25,0.2,0.993,41.728
800.0 MHz,301.623,85.724,3.5,4.2,3.4,0.2,0.25,0.993,36.5
800.0 MHz,272.547,91.029,3.5,4.2,3.4,0.25,0.2,0.993,40.097
800.0 MHz,314.04,85.403,3.5,4.2,3.5,0.2,0.25,0.993,35.147
800.0 MHz,284.421,91.329,3.5,4.2,3.5,0.25,0.2,0.993,38.549
800.0 MHz,326.641,85.106,3.5,4.2,3.6,0.2,0.25,0.993,33.87
800.0 MHz,296.379,91.211,3.5,4.2,3.6,0.25,0.2,0.993,37.102
800.0 MHz,339.882,84.691,3.5,4.2,3.7,0.2,0.25,0.994,32.622
800.0 MHz,308.539,91.201,3.5,4.2,3.7,0.25,0.2,0.994,35.735
800.0 MHz,366.598,83.516,3.5,4.2,3.9,0.2,0.25,0.994,30.358
800.0 MHz,380.585,82.706,3.5,4.2,4.0,0.2,0.25,0.994,29.291
800.0 MHz,395.153,81.97,3.5,4.2,4.1,0.2,0.25,0.994,28.255
800.0 MHz,409.986,81.078,3.5,4.2,4.2,0.2,0.25,0.994,27.272
800.0 MHz,425.094,79.971,3.5,4.2,4.3,0.2,0.25,0.994,26.337
800.0 MHz,441.316,79.001,3.5,4.2,4.4,0.2,0.25,0.995,25.4
800.0 MHz,457.613,77.88,3.5,4.2,4.5,0.2,0.25,0.995,24.524
800.0 MHz,474.403,76.821,3.5,4.2,4.6,0.2,0.25,0.995,23.68
800.0 MHz,492.935,75.544,3.5,4.2,4.7,0.2,0.25,0.995,22.814
800.0 MHz,456.039,74.658,3.5,4.2,4.9,0.2,0.3,0.994,24.605
800.0 MHz,358.202,83.549,3.5,4.2,4.9,0.25,0.3,0.994,31.036
800.0 MHz,473.071,73.461,3.5,4.2,5.0,0.2,0.3,0.995,23.745
800.0 MHz,370.865,82.528,3.5,4.2,5.0,0.25,0.3,0.994,30.025
800.0 MHz,508.966,69.545,3.5,4.3,2.0,0.1,0.1,,
800.0 MHz,560.392,69.121,3.5,4.3,2.2,0.1,0.1,0.995,20.127
800.0 MHz,586.451,68.801,3.5,4.3,2.3,0.1,0.1,0.995,19.25
800.0 MHz,260.934,83.508,3.5,4.3,3.0,0.2,0.25,0.992,41.73
800.0 MHz,232.978,86.302,3.5,4.3,3.0,0.25,0.2,0.992,46.236
800.0 MHz,273.854,84.375,3.5,4.3,3.1,0.2,0.25,0.992,39.921
800.0 MHz,245.652,88.169,3.5,4.3,3.1,0.25,0.2,0.992,44.085
800.0 MHz,286.927,85.004,3.5,4.3,3.2,0.2,0.25,0.993,38.236
800.0 MHz,257.921,89.313,3.5,4.3,3.2,0.25,0.2,0.993,42.176
800.0 MHz,299.652,85.153,3.5,4.3,3.3,0.2,0.25,0.993,36.724
800.0 MHz,270.101,90.006,3.5,4.3,3.3,0.25,0.2,0.993,40.431
800.0 MHz,312.456,85.126,3.5,4.3,3.4,0.2,0.25,0.993,35.314
800.0 MHz,281.681,90.27,3.5,4.3,3.4,0.25,0.2,0.993,38.896
800.0 MHz,325.495,84.841,3.5,4.3,3.5,0.2,0.25,0.993,33.982
800.0 MHz,293.908,90.298,3.5,4.3,3.5,0.25,0.2,0.993,37.393
800.0 MHz,338.507,84.417,3.5,4.3,3.6,0.2,0.25,0.994,32.747
800.0 MHz,306.341,90.067,3.5,4.3,3.6,0.25,0.2,0.993,35.974
800.0 MHz,352.31,83.985,3.5,4.3,3.7,0.2,0.25,0.994,31.529
800.0 MHz,318.902,90.213,3.5,4.3,3.7,0.25,0.2,0.994,34.644
800.0 MHz,380.178,82.704,3.5,4.3,3.9,0.2,0.25,0.994,29.321
800.0 MHz,394.788,81.855,3.5,4.3,4.0,0.2,0.25,0.994,28.28
800.0 MHz,410.012,81.065,3.5,4.3,4.1,0.2,0.25,0.994,27.27
800.0 MHz,425.327,79.98,3.5,4.3,4.2,0.2,0.25,0.994,26.323
800.0 MHz,441.765,78.94,3.5,4.3,4.3,0.2,0.25,0.995,25.375
800.0 MHz,458.305,77.98,3.5,4.3,4.4,0.2,0.25,0.995,24.488
800.0 MHz,475.624,76.889,3.5,4.3,4.5,0.2,0.25,0.995,23.621
800.0 MHz,493.155,75.706,3.5,4.3,4.6,0.2,0.25,0.995,22.804
800.0 MHz,512.672,74.338,3.5,4.3,4.7,0.2,0.25,0.995,21.957
800.0 MHz,474.525,73.504,3.5,4.3,4.9,0.2,0.3,0.995,23.674
800.0 MHz,370.185,82.225,3.5,4.3,4.9,0.25,0.3,0.994,30.077
800.0 MHz,492.497,72.266,3.5,4.3,5.0,0.2,0.3,0.995,22.833
800.0 MHz,383.452,81.173,3.5,4.3,5.0,0.25,0.3,0.994,29.081
800.0 MHz,527.281,69.023,3.5,4.4,2.0,0.1,0.1,,
800.0 MHz,580.929,68.418,3.5,4.4,2.2,0.1,0.1,0.995,19.429
800.0 MHz,608.167,68.036,3.5,4.4,2.3,0.1,0.1,0.995,18.574
800.0 MHz,270.299,82.97,3.5,4.4,3.0,0.2,0.25,0.992,40.403
800.0 MHz,241.711,85.902,3.5,4.4,3.0,0.25,0.2,0.992,44.733
800.0 MHz,283.574,83.795,3.5,4.4,3.1,0.2,0.25,0.993,38.655
800.0 MHz,254.958,87.763,3.5,4.4,3.1,0.25,0.2,0.992,42.622
800.0 MHz,297.231,84.384,3.5,4.4,3.2,0.2,0.25,0.993,37.003
800.0 MHz,267.963,89.123,3.5,4.4,3.2,0.25,0.2,0.993,40.727
800.0 MHz,310.497,84.488,3.5,4.4,3.3,0.2,0.25,0.993,35.523
800.0 MHz,280.74,89.815,3.5,4.4,3.3,0.25,0.2,0.993,39.017
800.0 MHz,323.757,84.337,3.5,4.4,3.4,0.2,0.25,0.993,34.154
800.0 MHz,293.388,90.022,3.5,4.4,3.4,0.25,0.2,0.993,37.454
800.0 MHz,337.445,84.088,3.5,4.4,3.5,0.2,0.25,0.994,32.845
800.0 MHz,305.793,90.188,3.5,4.4,3.5,0.25,0.2,0.993,36.035
800.0 MHz,351.127,83.735,3.5,4.4,3.6,0.2,0.25,0.994,31.63
800.0 MHz,318.819,89.988,3.5,4.4,3.6,0.25,0.2,0.994,34.652
800.0 MHz,365.376,83.136,3.5,4.4,3.7,0.2,0.25,0.994,30.455
800.0 MHz,332.084,89.798,3.5,4.4,3.7,0.25,0.2,0.994,33.346
800.0 MHz,409.78,80.875,3.5,4.4,4.0,0.2,0.25,0.994,27.285
800.0 MHz,425.707,80.03,3.5,4.4,4.1,0.2,0.25,0.994,26.3
800.0 MHz,441.97,79.04,3.5,4.4,4.2,0.2,0.25,0.995,25.364
800.0 MHz,458.804,77.988,3.5,4.4,4.3,0.2,0.25,0.995,24.462
800.0 MHz,476.473,76.801,3.5,4.4,4.4,0.2,0.25,0.995,23.58
800.0 MHz,494.531,75.543,3.5,4.4,4.5,0.2,0.25,0.995,22.742
800.0 MHz,513.368,74.518,3.5,4.4,4.6,0.2,0.25,0.995,21.928
800.0 MHz,534.116,73.057,3.5,4.4,4.7,0.2,0.25,0.995,21.096
800.0 MHz,493.363,72.249,3.5,4.4,4.9,0.2,0.3,0.995,22.794
800.0 MHz,385.508,81.241,3.5,4.4,4.9,0.25,0.3,0.994,28.933
800.0 MHz,512.322,70.964,3.5,4.4,5.0,0.2,0.3,0.995,21.971
800.0 MHz,399.505,80.095,3.5,4.4,5.0,0.25,0.3,0.994,27.959
800.0 MHz,545.912,68.103,3.5,4.5,2.0,0.1,0.1,,
800.0 MHz,601.895,67.37,3.5,4.5,2.2,0.1,0.1,0.995,18.764
800.0 MHz,630.445,66.957,3.5,4.5,2.3,0.1,0.1,0.995,17.929
800.0 MHz,689.458,65.577,3.5,4.5,2.5,0.1,0.1,0.996,16.416
800.0 MHz,855.135,59.975,3.5,4.5,3.0,0.1,0.1,0.996,13.266
800.0 MHz,279.291,82.458,3.5,4.5,3.0,0.2,0.25,0.992,39.203
800.0 MHz,249.997,85.368,3.5,4.5,3.0,0.25,0.2,0.992,43.39
800.0 MHz,293.366,83.259,3.5,4.5,3.1,0.2,0.25,0.993,37.456
800.0 MHz,263.677,87.352,3.5,4.5,3.1,0.25,0.2,0.992,41.334
800.0 MHz,307.529,83.736,3.5,4.5,3.2,0.2,0.25,0.993,35.844
800.0 MHz,277.428,88.566,3.5,4.5,3.2,0.25,0.2,0.993,39.447
800.0 MHz,321.284,83.734,3.5,4.5,3.3,0.2,0.25,0.993,34.402
800.0 MHz,290.677,89.15,3.5,4.5,3.3,0.25,0.2,0.993,37.779
800.0 MHz,335.176,83.606,3.5,4.5,3.4,0.2,0.25,0.993,33.055
800.0 MHz,303.973,89.397,3.5,4.5,3.4,0.25,0.2,0.993,36.236
800.0 MHz,1066.775,53.286,3.5,4.5,3.5,0.1,0.1,0.997,10.651
800.0 MHz,349.435,83.308,3.5,4.5,3.5,0.2,0.25,0.994,31.776
800.0 MHz,317.476,89.532,3.5,4.5,3.5,0.25,0.2,0.994,34.79
800.0 MHz,363.723,82.877,3.5,4.5,3.6,0.2,0.25,0.994,30.587
800.0 MHz,330.509,89.26,3.5,4.5,3.6,0.25,0.2,0.994,33.496
800.0 MHz,378.548,82.264,3.5,4.5,3.7,0.2,0.25,0.994,29.442
800.0 MHz,344.356,89.005,3.5,4.5,3.7,0.25,0.2,0.994,32.221
800.0 MHz,424.928,79.856,3.5,4.5,4.0,0.2,0.25,0.994,26.347
800.0 MHz,441.6,78.96,3.5,4.5,4.1,0.2,0.25,0.995,25.385
800.0 MHz,458.637,77.923,3.5,4.5,4.2,0.2,0.25,0.995,24.47
800.0 MHz,476.304,76.823,3.5,4.5,4.3,0.2,0.25,0.995,23.589
800.0 MHz,494.674,75.483,3.5,4.5,4.4,0.2,0.25,0.995,22.736
800.0 MHz,513.71,74.188,3.5,4.5,4.5,0.2,0.25,0.995,21.914
800.0 MHz,533.638,73.208,3.5,4.5,4.6,0.2,0.25,0.995,21.114
800.0 MHz,555.587,71.696,3.5,4.5,4.7,0.2,0.25,0.995,20.298
800.0 MHz,513.556,71.049,3.5,4.5,4.9,0.2,0.3,0.995,21.92
800.0 MHz,402.996,80.798,3.5,4.5,4.9,0.25,0.3,0.994,27.727
800.0 MHz,533.618,69.709,3.5,4.5,5.0,0.2,0.3,0.995,21.115
800.0 MHz,417.803,79.601,3.5,4.5,5.0,0.25,0.3,0.994,26.78
800.0 MHz,565.279,67.262,3.5,4.6,2.0,0.1,0.1,,
800.0 MHz,623.88,66.452,3.5,4.6,2.2,0.1,0.1,0.995,18.114
800.0 MHz,653.698,65.939,3.5,4.6,2.3,0.1,0.1,0.996,17.301
800.0 MHz,288.994,81.925,3.5,4.6,3.0,0.2,0.25,0.993,37.982
800.0 MHz,257.821,84.672,3.5,4.6,3.0,0.25,0.2,0.992,42.19
800.0 MHz,303.813,82.674,3.5,4.6,3.1,0.2,0.25,0.993,36.254
800.0 MHz,272.432,86.672,3.5,4.6,3.1,0.25,0.2,0.993,40.113
800.0 MHz,318.444,83.138,3.5,4.6,3.2,0.2,0.25,0.993,34.69
800.0 MHz,286.745,87.798,3.5,4.6,3.2,0.25,0.2,0.993,38.259
800.0 MHz,332.874,83.158,3.5,4.6,3.3,0.2,0.25,0.993,33.271
800.0 MHz,300.644,88.407,3.5,4.6,3.3,0.25,0.2,0.993,36.611
800.0 MHz,347.396,82.993,3.5,4.6,3.4,0.2,0.25,0.994,31.953
800.0 MHz,314.529,88.618,3.5,4.6,3.4,0.25,0.2,0.994,35.096
800.0 MHz,362.19,82.579,3.5,4.6,3.5,0.2,0.25,0.994,30.71
800.0 MHz,328.509,88.563,3.5,4.6,3.5,0.25,0.2,0.994,33.689
800.0 MHz,377.109,82.095,3.5,4.6,3.6,0.2,0.25,0.994,29.549
800.0 MHz,342.75,88.222,3.5,4.6,3.6,0.25,0.2,0.994,32.364
800.0 MHz,392.594,81.406,3.5,4.6,3.7,0.2,0.25,0.994,28.432
800.0 MHz,356.556,87.912,3.5,4.6,3.7,0.25,0.2,0.994,31.172
800.0 MHz,441.135,78.84,3.5,4.6,4.0,0.2,0.25,0.995,25.41
800.0 MHz,458.621,77.882,3.5,4.6,4.1,0.2,0.25,0.995,24.471
800.0 MHz,476.513,76.798,3.5,4.6,4.2,0.2,0.25,0.995,23.579
800.0 MHz,495.085,75.639,3.5,4.6,4.3,0.2,0.25,0.995,22.717
800.0 MHz,514.628,74.338,3.5,4.6,4.4,0.2,0.25,0.995,21.876
800.0 MHz,534.869,73.076,3.5,4.6,4.5,0.2,0.25,0.995,21.067
800.0 MHz,554.527,72.037,3.5,4.6,4.6,0.2,0.25,0.995,20.336
800.0 MHz,578.796,70.316,3.5,4.6,4.7,0.2,0.25,0.995,19.499
800.0 MHz,534.356,69.776,3.5,4.6,4.9,0.2,0.3,0.995,21.086
800.0 MHz,415.886,79.622,3.5,4.6,4.9,0.25,0.3,0.994,26.899
800.0 MHz,555.547,68.411,3.5,4.6,5.0,0.2,0.3,0.995,20.299
800.0 MHz,431.344,78.386,3.5,4.6,5.0,0.25,0.3,0.994,25.968
800.0 MHz,585.246,66.236,3.5,4.7,2.0,0.1,0.1,,
800.0 MHz,677.931,64.798,3.5,4.7,2.3,0.1,0.1,0.996,16.691
800.0 MHz,298.608,81.337,3.5,4.7,3.0,0.2,0.25,0.993,36.843
800.0 MHz,266.931,84.388,3.5,4.7,3.0,0.25,0.2,0.992,40.871
800.0 MHz,313.975,82.082,3.5,4.7,3.1,0.2,0.25,0.993,35.153
800.0 MHz,282.225,86.24,3.5,4.7,3.1,0.25,0.2,0.993,38.826
800.0 MHz,329.373,82.486,3.5,4.7,3.2,0.2,0.25,0.993,33.605
800.0 MHz,297.205,87.438,3.5,4.7,3.2,0.25,0.2,0.993,37.006
800.0 MHz,344.437,82.465,3.5,4.7,3.3,0.2,0.25,0.994,32.213
800.0 MHz,311.766,88.028,3.5,4.7,3.3,0.25,0.2,0.993,35.388
800.0 MHz,359.596,82.254,3.5,4.7,3.4,0.2,0.25,0.994,30.921
800.0 MHz,326.303,88.188,3.5,4.7,3.4,0.25,0.2,0.994,33.903
800.0 MHz,375.037,81.792,3.5,4.7,3.5,0.2,0.25,0.994,29.705
800.0 MHz,340.917,88.127,3.5,4.7,3.5,0.25,0.2,0.994,32.528
800.0 MHz,390.461,81.112,3.5,4.7,3.6,0.2,0.25,0.994,28.581
800.0 MHz,355.774,87.759,3.5,4.7,3.6,0.25,0.2,0.994,31.238
800.0 MHz,406.82,80.525,3.5,4.7,3.7,0.2,0.25,0.994,27.476
800.0 MHz,370.976,87.355,3.5,4.7,3.7,0.25,0.2,0.994,30.016
800.0 MHz,457.641,77.811,3.5,4.7,4.0,0.2,0.25,0.995,24.522
800.0 MHz,475.98,76.801,3.5,4.7,4.1,0.2,0.25,0.995,23.604
800.0 MHz,494.781,75.667,3.5,4.7,4.2,0.2,0.25,0.995,22.731
800.0 MHz,514.07,74.332,3.5,4.7,4.3,0.2,0.25,0.995,21.899
800.0 MHz,534.904,73.102,3.5,4.7,4.4,0.2,0.25,0.995,21.065
800.0 MHz,556.265,71.792,3.5,4.7,4.5,0.2,0.25,0.995,20.273
800.0 MHz,578.017,70.558,3.5,4.7,4.6,0.2,0.25,0.995,19.525
800.0 MHz,600.098,69.129,3.5,4.7,4.7,0.2,0.25,0.995,18.82
800.0 MHz,556.594,68.456,3.5,4.7,4.9,0.2,0.3,0.995,20.261
800.0 MHz,433.26,77.986,3.5,4.7,4.9,0.25,0.3,0.994,25.857
800.0 MHz,579.097,67.021,3.5,4.7,5.0,0.2,0.3,0.995,19.489
800.0 MHz,449.615,76.683,3.5,4.7,5.0,0.25,0.3,0.995,24.946
800.0 MHz,606.609,66.127,3.5,4.8,2.0,0.1,0.1,,
800.0 MHz,308.76,80.423,3.5,4.8,3.0,0.2,0.25,0.993,35.71
800.0 MHz,274.758,83.634,3.5,4.8,3.0,0.25,0.2,0.992,39.799
800.0 MHz,324.667,81.18,3.5,4.8,3.1,0.2,0.25,0.993,34.064
800.0 MHz,290.752,85.415,3.5,4.8,3.1,0.25,0.2,0.993,37.769
800.0 MHz,340.776,81.537,3.5,4.8,3.2,0.2,0.25,0.993,32.541
800.0 MHz,306.111,86.354,3.5,4.8,3.2,0.25,0.2,0.993,35.999
800.0 MHz,356.504,81.465,3.5,4.8,3.3,0.2,0.25,0.994,31.176
800.0 MHz,321.235,86.876,3.5,4.8,3.3,0.25,0.2,0.994,34.407
800.0 MHz,372.328,81.207,3.5,4.8,3.4,0.2,0.25,0.994,29.912
800.0 MHz,336.23,86.935,3.5,4.8,3.4,0.25,0.2,0.994,32.957
800.0 MHz,388.448,80.691,3.5,4.8,3.5,0.2,0.25,0.994,28.723
800.0 MHz,351.383,86.776,3.5,4.8,3.5,0.25,0.2,0.994,31.609
800.0 MHz,404.704,80.075,3.5,4.8,3.6,0.2,0.25,0.994,27.614
800.0 MHz,366.804,86.322,3.5,4.8,3.6,0.25,0.2,0.994,30.342
800.0 MHz,421.716,79.35,3.5,4.8,3.7,0.2,0.25,0.994,26.54
800.0 MHz,382.748,85.902,3.5,4.8,3.7,0.25,0.2,0.994,29.133
800.0 MHz,474.986,76.463,3.5,4.8,4.0,0.2,0.25,0.995,23.652
800.0 MHz,494.226,75.408,3.5,4.8,4.1,0.2,0.25,0.995,22.756
800.0 MHz,513.994,74.225,3.5,4.8,4.2,0.2,0.25,0.995,21.902
800.0 MHz,534.572,72.968,3.5,4.8,4.3,0.2,0.25,0.995,21.078
800.0 MHz,556.342,71.587,3.5,4.8,4.4,0.2,0.25,0.995,20.271
800.0 MHz,578.917,70.23,3.5,4.8,4.5,0.2,0.25,0.995,19.495
800.0 MHz,601.863,68.951,3.5,4.8,4.6,0.2,0.25,0.995,18.765
800.0 MHz,628.154,67.276,3.5,4.8,4.7,0.2,0.25,0.995,17.993
800.0 MHz,579.357,66.946,3.5,4.8,4.9,0.2,0.3,0.995,19.48
800.0 MHz,451.237,77.331,3.5,4.8,4.9,0.25,0.3,0.995,24.859
800.0 MHz,603.536,65.558,3.5,4.8,5.0,0.2,0.3,0.995,18.714
800.0 MHz,468.547,75.977,3.5,4.8,5.0,0.25,0.3,0.995,23.968
800.0 MHz,628.233,65.11,3.5,4.9,2.0,0.1,0.1,,
800.0 MHz,318.815,79.76,3.5,4.9,3.0,0.2,0.25,0.993,34.652
800.0 MHz,284.951,83.044,3.5,4.9,3.0,0.25,0.2,0.993,38.482
800.0 MHz,335.246,80.515,3.5,4.9,3.1,0.2,0.25,0.993,33.048
800.0 MHz,301.708,84.855,3.5,4.9,3.1,0.25,0.2,0.993,36.49
800.0 MHz,352.425,80.718,3.5,4.9,3.2,0.2,0.25,0.994,31.519
800.0 MHz,318.135,85.954,3.5,4.9,3.2,0.25,0.2,0.993,34.722
800.0 MHz,368.859,80.597,3.5,4.9,3.3,0.2,0.25,0.994,30.18
800.0 MHz,334.035,86.432,3.5,4.9,3.3,0.25,0.2,0.994,33.162
800.0 MHz,385.292,80.223,3.5,4.9,3.4,0.2,0.25,0.994,28.948
800.0 MHz,349.907,86.479,3.5,4.9,3.4,0.25,0.2,0.994,31.735
800.0 MHz,402.25,79.723,3.5,4.9,3.5,0.2,0.25,0.994,27.776
800.0 MHz,365.855,86.304,3.5,4.9,3.5,0.25,0.2,0.994,30.417
800.0 MHz,419.26,79.06,3.5,4.9,3.6,0.2,0.25,0.994,26.69
800.0 MHz,382.06,85.774,3.5,4.9,3.6,0.25,0.2,0.994,29.183
800.0 MHz,437.062,78.276,3.5,4.9,3.7,0.2,0.25,0.994,25.639
800.0 MHz,398.759,85.293,3.5,4.9,3.7,0.25,0.2,0.995,28.01
800.0 MHz,492.927,75.256,3.5,4.9,4.0,0.2,0.25,0.995,22.814
800.0 MHz,513.184,74.141,3.5,4.9,4.1,0.2,0.25,0.995,21.936
800.0 MHz,534.009,72.908,3.5,4.9,4.2,0.2,0.25,0.995,21.1
800.0 MHz,555.725,71.604,3.5,4.9,4.3,0.2,0.25,0.995,20.293
800.0 MHz,578.706,70.173,3.5,4.9,4.4,0.2,0.25,0.995,19.502
800.0 MHz,602.458,68.726,3.5,4.9,4.5,0.2,0.25,0.995,18.747
800.0 MHz,626.857,67.449,3.5,4.9,4.6,0.2,0.25,0.995,18.03
800.0 MHz,654.864,65.719,3.5,4.9,4.7,0.2,0.25,0.995,17.27
800.0 MHz,603.483,65.495,3.5,4.9,4.9,0.2,0.3,0.995,18.716
800.0 MHz,470.471,75.485,3.5,4.9,4.9,0.25,0.3,0.995,23.873
800.0 MHz,629.181,64.061,3.5,4.9,5.0,0.2,0.3,0.995,17.964
800.0 MHz,488.85,74.058,3.5,4.9,5.0,0.25,0.3,0.995,22.999
800.0 MHz,834.22,60.226,3.5,5.0,2.5,0.1,0.1,0.996,13.596
800.0 MHz,1053.029,53.478,3.5,5.0,3.0,0.1,0.1,0.997,10.789
800.0 MHz,329.125,79.054,3.5,5.0,3.0,0.2,0.25,0.993,33.628
800.0 MHz,294.141,82.293,3.5,5.0,3.0,0.25,0.2,0.993,37.364
800.0 MHz,346.912,79.602,3.5,5.0,3.1,0.2,0.25,0.993,31.994
800.0 MHz,311.75,84.077,3.5,5.0,3.1,0.25,0.2,0.993,35.389
800.0 MHz,364.499,79.853,3.5,5.0,3.2,0.2,0.25,0.994,30.524
800.0 MHz,328.919,85.118,3.5,5.0,3.2,0.25,0.2,0.994,33.649
800.0 MHz,381.687,79.688,3.5,5.0,3.3,0.2,0.25,0.994,29.21
800.0 MHz,345.547,85.546,3.5,5.0,3.3,0.25,0.2,0.994,32.115
800.0 MHz,398.987,79.323,3.5,5.0,3.4,0.2,0.25,0.994,27.994
800.0 MHz,362.15,85.545,3.5,5.0,3.4,0.25,0.2,0.994,30.714
800.0 MHz,1351.544,45.659,3.5,5.0,3.5,0.1,0.1,0.997,8.415
800.0 MHz,416.634,78.718,3.5,5.0,3.5,0.2,0.25,0.994,26.852
800.0 MHz,378.838,85.306,3.5,5.0,3.5,0.25,0.2,0.994,29.421
800.0 MHz,434.448,78.001,3.5,5.0,3.6,0.2,0.25,0.994,25.789
800.0 MHz,395.795,84.719,3.5,5.0,3.6,0.25,0.2,0.994,28.211
800.0 MHz,453.098,77.169,3.5,5.0,3.7,0.2,0.25,0.995,24.76
800.0 MHz,413.284,84.172,3.5,5.0,3.7,0.25,0.2,0.995,27.062
800.0 MHz,511.761,74.003,3.5,5.0,4.0,0.2,0.25,0.995,21.995
800.0 MHz,533.116,72.825,3.5,5.0,4.1,0.2,0.25,0.995,21.134
800.0 MHz,555.085,71.543,3.5,5.0,4.2,0.2,0.25,0.995,20.316
800.0 MHz,578.026,70.189,3.5,5.0,4.3,0.2,0.25,0.995,19.525
800.0 MHz,602.344,68.708,3.5,5.0,4.4,0.2,0.25,0.995,18.751
800.0 MHz,627.684,67.256,3.5,5.0,4.5,0.2,0.25,0.995,18.006
800.0 MHz,653.365,65.896,3.5,5.0,4.6,0.2,0.25,0.995,17.309
800.0 MHz,683.277,64.118,3.5,5.0,4.7,0.2,0.25,0.996,16.562
800.0 MHz,629.451,64.094,3.5,5.0,4.9,0.2,0.3,0.995,17.956
