freq,L,Q,N,L1,L2,W,S,"mag(S(1,1))","phase(S(1,1))"
700.0 MHz,246.841,85.655,3.5,4.0,3.2,0.2,0.25,0.991,49.452
700.0 MHz,222.053,89.497,3.5,4.0,3.2,0.25,0.2,0.991,54.217
700.0 MHz,256.83,86.166,3.5,4.0,3.3,0.2,0.25,0.991,47.747
700.0 MHz,231.649,90.55,3.5,4.0,3.3,0.25,0.2,0.991,52.275
700.0 MHz,266.819,86.539,3.5,4.0,3.4,0.2,0.25,0.992,46.15
700.0 MHz,241.127,91.275,3.5,4.0,3.4,0.25,0.2,0.992,50.48
700.0 MHz,747.038,67.341,3.5,4.0,3.5,0.1,0.1,0.996,17.302
700.0 MHz,276.943,86.7,3.5,4.0,3.5,0.2,0.25,0.992,44.631
700.0 MHz,250.716,91.816,3.5,4.0,3.5,0.25,0.2,0.992,48.778
700.0 MHz,287.021,86.803,3.5,4.0,3.6,0.2,0.25,0.992,43.21
700.0 MHz,260.272,92.051,3.5,4.0,3.6,0.25,0.2,0.992,47.185
700.0 MHz,297.453,86.747,3.5,4.0,3.7,0.2,0.25,0.992,41.828
700.0 MHz,269.972,92.456,3.5,4.0,3.7,0.25,0.2,0.992,45.667
700.0 MHz,307.761,86.641,3.5,4.0,3.8,0.2,0.25,0.993,40.542
700.0 MHz,318.317,86.393,3.5,4.0,3.9,0.2,0.25,0.993,39.303
700.0 MHz,329.07,86.062,3.5,4.0,4.0,0.2,0.25,0.993,38.112
700.0 MHz,340.115,85.797,3.5,4.0,4.1,0.2,0.25,0.993,36.96
700.0 MHz,351.244,85.384,3.5,4.0,4.2,0.2,0.25,0.993,35.865
700.0 MHz,362.596,84.908,3.5,4.0,4.3,0.2,0.25,0.993,34.811
700.0 MHz,374.322,84.294,3.5,4.0,4.4,0.2,0.25,0.993,33.783
700.0 MHz,386.225,83.737,3.5,4.0,4.5,0.2,0.25,0.994,32.799
700.0 MHz,398.362,83.203,3.5,4.0,4.6,0.2,0.25,0.994,31.851
700.0 MHz,411.227,82.487,3.5,4.0,4.7,0.2,0.25,0.994,30.902
700.0 MHz,382.704,80.663,3.5,4.0,4.9,0.2,0.3,0.993,33.084
700.0 MHz,304.187,87.308,3.5,4.0,4.9,0.25,0.3,0.993,40.98
700.0 MHz,394.649,79.964,3.5,4.0,5.0,0.2,0.3,0.993,32.135
700.0 MHz,313.427,86.738,3.5,4.0,5.0,0.25,0.3,0.993,39.868
700.0 MHz,445.579,72.279,3.5,4.1,2.0,0.1,0.1,,
700.0 MHz,485.542,72.797,3.5,4.1,2.2,0.1,0.1,0.994,26.351
700.0 MHz,505.416,72.969,3.5,4.1,2.3,0.1,0.1,0.994,25.348
700.0 MHz,234.018,83.477,3.5,4.1,3.0,0.2,0.25,0.991,51.814
700.0 MHz,208.899,85.764,3.5,4.1,3.0,0.25,0.2,0.99,57.105
700.0 MHz,244.655,84.628,3.5,4.1,3.1,0.2,0.25,0.991,49.84
700.0 MHz,219.315,87.78,3.5,4.1,3.1,0.25,0.2,0.991,54.795
700.0 MHz,255.314,85.512,3.5,4.1,3.2,0.2,0.25,0.991,47.998
700.0 MHz,229.054,89.091,3.5,4.1,3.2,0.25,0.2,0.991,52.787
700.0 MHz,265.658,86.015,3.5,4.1,3.3,0.2,0.25,0.992,46.33
700.0 MHz,238.968,90.116,3.5,4.1,3.3,0.25,0.2,0.991,50.878
700.0 MHz,275.988,86.369,3.5,4.1,3.4,0.2,0.25,0.992,44.77
700.0 MHz,248.824,90.739,3.5,4.1,3.4,0.25,0.2,0.992,49.105
700.0 MHz,286.447,86.504,3.5,4.1,3.5,0.2,0.25,0.992,43.289
700.0 MHz,258.561,91.475,3.5,4.1,3.5,0.25,0.2,0.992,47.463
700.0 MHz,296.866,86.58,3.5,4.1,3.6,0.2,0.25,0.992,41.903
700.0 MHz,268.448,91.712,3.5,4.1,3.6,0.25,0.2,0.992,45.899
700.0 MHz,307.623,86.477,3.5,4.1,3.7,0.2,0.25,0.993,40.559
700.0 MHz,278.524,92.134,3.5,4.1,3.7,0.25,0.2,0.992,44.402
700.0 MHz,329.174,86.092,3.5,4.1,3.9,0.2,0.25,0.993,38.101
700.0 MHz,340.285,85.718,3.5,4.1,4.0,0.2,0.25,0.993,36.943
700.0 MHz,351.716,85.419,3.5,4.1,4.1,0.2,0.25,0.993,35.82
700.0 MHz,363.248,84.963,3.5,4.1,4.2,0.2,0.25,0.993,34.752
700.0 MHz,375.005,84.451,3.5,4.1,4.3,0.2,0.25,0.993,33.725
700.0 MHz,387.146,83.795,3.5,4.1,4.4,0.2,0.25,0.994,32.725
700.0 MHz,399.491,83.202,3.5,4.1,4.5,0.2,0.25,0.994,31.765
700.0 MHz,412.054,82.63,3.5,4.1,4.6,0.2,0.25,0.994,30.843
700.0 MHz,425.436,81.871,3.5,4.1,4.7,0.2,0.25,0.994,29.917
700.0 MHz,396.004,80.234,3.5,4.1,4.9,0.2,0.3,0.993,32.03
700.0 MHz,315.099,87.02,3.5,4.1,4.9,0.25,0.3,0.993,39.673
700.0 MHz,408.411,79.505,3.5,4.1,5.0,0.2,0.3,0.994,31.105
700.0 MHz,324.716,86.43,3.5,4.1,5.0,0.25,0.3,0.993,38.586
700.0 MHz,459.854,71.744,3.5,4.2,2.0,0.1,0.1,,
700.0 MHz,501.125,72.171,3.5,4.2,2.2,0.1,0.1,0.994,25.558
700.0 MHz,521.656,72.311,3.5,4.2,2.3,0.1,0.1,0.994,24.584
700.0 MHz,241.719,83.259,3.5,4.2,3.0,0.2,0.25,0.991,50.371
700.0 MHz,216.72,85.946,3.5,4.2,3.0,0.25,0.2,0.99,55.354
700.0 MHz,252.722,84.414,3.5,4.2,3.1,0.2,0.25,0.991,48.434
700.0 MHz,227.615,88.067,3.5,4.2,3.1,0.25,0.2,0.991,53.075
700.0 MHz,263.854,85.382,3.5,4.2,3.2,0.2,0.25,0.992,46.613
700.0 MHz,238.353,89.642,3.5,4.2,3.2,0.25,0.2,0.991,50.993
700.0 MHz,274.561,85.87,3.5,4.2,3.3,0.2,0.25,0.992,44.979
700.0 MHz,248.333,90.676,3.5,4.2,3.3,0.25,0.2,0.992,49.19
700.0 MHz,285.245,86.205,3.5,4.2,3.4,0.2,0.25,0.992,43.454
700.0 MHz,258.485,91.305,3.5,4.2,3.4,0.25,0.2,0.992,47.476
700.0 MHz,295.948,86.218,3.5,4.2,3.5,0.2,0.25,0.992,42.022
700.0 MHz,268.804,91.961,3.5,4.2,3.5,0.25,0.2,0.992,45.845
700.0 MHz,306.709,86.264,3.5,4.2,3.6,0.2,0.25,0.992,40.67
700.0 MHz,279.103,92.211,3.5,4.2,3.6,0.25,0.2,0.992,44.319
700.0 MHz,317.914,86.22,3.5,4.2,3.7,0.2,0.25,0.993,39.349
700.0 MHz,289.48,92.578,3.5,4.2,3.7,0.25,0.2,0.993,42.877
700.0 MHz,340.186,85.783,3.5,4.2,3.9,0.2,0.25,0.993,36.953
700.0 MHz,351.675,85.361,3.5,4.2,4.0,0.2,0.25,0.993,35.824
700.0 MHz,363.513,85.027,3.5,4.2,4.1,0.2,0.25,0.993,34.728
700.0 MHz,375.436,84.54,3.5,4.2,4.2,0.2,0.25,0.993,33.689
700.0 MHz,387.439,83.831,3.5,4.2,4.3,0.2,0.25,0.994,32.701
700.0 MHz,400.183,83.295,3.5,4.2,4.4,0.2,0.25,0.994,31.713
700.0 MHz,412.821,82.595,3.5,4.2,4.5,0.2,0.25,0.994,30.789
700.0 MHz,425.788,81.951,3.5,4.2,4.6,0.2,0.25,0.994,29.894
700.0 MHz,439.702,81.152,3.5,4.2,4.7,0.2,0.25,0.994,28.988
700.0 MHz,409.679,79.594,3.5,4.2,4.9,0.2,0.3,0.994,31.013
700.0 MHz,328.488,87.113,3.5,4.2,4.9,0.25,0.3,0.993,38.175
700.0 MHz,422.578,78.828,3.5,4.2,5.0,0.2,0.3,0.994,30.11
700.0 MHz,338.574,86.495,3.5,4.2,5.0,0.25,0.3,0.993,37.117
700.0 MHz,474.458,71.134,3.5,4.3,2.0,0.1,0.1,,
700.0 MHz,517.118,71.49,3.5,4.3,2.2,0.1,0.1,0.994,24.793
700.0 MHz,538.333,71.587,3.5,4.3,2.3,0.1,0.1,0.994,23.844
700.0 MHz,249.495,83.0,3.5,4.3,3.0,0.2,0.25,0.991,48.987
700.0 MHz,223.425,85.574,3.5,4.3,3.0,0.25,0.2,0.991,53.93
700.0 MHz,260.948,84.167,3.5,4.3,3.1,0.2,0.25,0.991,47.076
700.0 MHz,234.755,87.736,3.5,4.3,3.1,0.25,0.2,0.991,51.673
700.0 MHz,272.437,85.115,3.5,4.3,3.2,0.2,0.25,0.992,45.295
700.0 MHz,245.625,89.197,3.5,4.3,3.2,0.25,0.2,0.991,49.668
700.0 MHz,283.517,85.591,3.5,4.3,3.3,0.2,0.25,0.992,43.694
700.0 MHz,256.322,90.231,3.5,4.3,3.3,0.25,0.2,0.992,47.831
700.0 MHz,294.564,85.904,3.5,4.3,3.4,0.2,0.25,0.992,42.202
700.0 MHz,266.395,90.838,3.5,4.3,3.4,0.25,0.2,0.992,46.216
700.0 MHz,305.716,85.971,3.5,4.3,3.5,0.2,0.25,0.992,40.791
700.0 MHz,276.942,91.24,3.5,4.3,3.5,0.25,0.2,0.992,44.631
700.0 MHz,316.735,85.903,3.5,4.3,3.6,0.2,0.25,0.993,39.484
700.0 MHz,287.572,91.393,3.5,4.3,3.6,0.25,0.2,0.993,43.135
700.0 MHz,328.315,85.857,3.5,4.3,3.7,0.2,0.25,0.993,38.194
700.0 MHz,298.204,91.919,3.5,4.3,3.7,0.25,0.2,0.993,41.732
700.0 MHz,351.329,85.342,3.5,4.3,3.9,0.2,0.25,0.993,35.857
700.0 MHz,363.207,84.896,3.5,4.3,4.0,0.2,0.25,0.993,34.756
700.0 MHz,375.448,84.523,3.5,4.3,4.1,0.2,0.25,0.993,33.688
700.0 MHz,387.616,83.845,3.5,4.3,4.2,0.2,0.25,0.994,32.687
700.0 MHz,400.531,83.239,3.5,4.3,4.3,0.2,0.25,0.994,31.687
700.0 MHz,413.358,82.714,3.5,4.3,4.4,0.2,0.25,0.994,30.751
700.0 MHz,426.617,82.068,3.5,4.3,4.5,0.2,0.25,0.994,29.838
700.0 MHz,439.978,81.304,3.5,4.3,4.6,0.2,0.25,0.994,28.971
700.0 MHz,454.416,80.426,3.5,4.3,4.7,0.2,0.25,0.994,28.087
700.0 MHz,423.685,78.906,3.5,4.3,4.9,0.2,0.3,0.994,30.035
700.0 MHz,337.982,86.167,3.5,4.3,4.9,0.25,0.3,0.993,37.177
700.0 MHz,437.096,78.112,3.5,4.3,5.0,0.2,0.3,0.994,29.153
700.0 MHz,348.436,85.53,3.5,4.3,5.0,0.25,0.3,0.993,36.135
700.0 MHz,489.648,70.891,3.5,4.4,2.0,0.1,0.1,,
700.0 MHz,533.731,71.1,3.5,4.4,2.2,0.1,0.1,0.994,24.044
700.0 MHz,555.676,71.151,3.5,4.4,2.3,0.1,0.1,0.994,23.12
700.0 MHz,257.78,82.713,3.5,4.4,3.0,0.2,0.25,0.991,47.59
700.0 MHz,231.222,85.417,3.5,4.4,3.0,0.25,0.2,0.991,52.358
700.0 MHz,269.47,83.85,3.5,4.4,3.1,0.2,0.25,0.991,45.742
700.0 MHz,242.99,87.597,3.5,4.4,3.1,0.25,0.2,0.991,50.14
700.0 MHz,281.389,84.777,3.5,4.4,3.2,0.2,0.25,0.992,43.993
700.0 MHz,254.434,89.301,3.5,4.4,3.2,0.25,0.2,0.992,48.146
700.0 MHz,292.855,85.226,3.5,4.4,3.3,0.2,0.25,0.992,42.426
700.0 MHz,265.573,90.356,3.5,4.4,3.3,0.25,0.2,0.992,46.344
700.0 MHz,304.202,85.427,3.5,4.4,3.4,0.2,0.25,0.992,40.977
700.0 MHz,276.487,90.94,3.5,4.4,3.4,0.25,0.2,0.992,44.697
700.0 MHz,315.817,85.549,3.5,4.4,3.5,0.2,0.25,0.993,39.589
700.0 MHz,287.099,91.488,3.5,4.4,3.5,0.25,0.2,0.993,43.2
700.0 MHz,327.302,85.571,3.5,4.4,3.6,0.2,0.25,0.993,38.303
700.0 MHz,298.136,91.694,3.5,4.4,3.6,0.25,0.2,0.993,41.741
700.0 MHz,339.144,85.368,3.5,4.4,3.7,0.2,0.25,0.993,37.058
700.0 MHz,309.262,91.917,3.5,4.4,3.7,0.25,0.2,0.993,40.362
700.0 MHz,375.245,84.322,3.5,4.4,4.0,0.2,0.25,0.993,33.705
700.0 MHz,387.907,83.908,3.5,4.4,4.1,0.2,0.25,0.994,32.664
700.0 MHz,400.679,83.35,3.5,4.4,4.2,0.2,0.25,0.994,31.676
700.0 MHz,413.736,82.735,3.5,4.4,4.3,0.2,0.25,0.994,30.724
700.0 MHz,427.262,81.999,3.5,4.4,4.4,0.2,0.25,0.994,29.795
700.0 MHz,440.877,81.181,3.5,4.4,4.5,0.2,0.25,0.994,28.914
700.0 MHz,455.052,80.615,3.5,4.4,4.6,0.2,0.25,0.994,28.049
700.0 MHz,470.16,79.659,3.5,4.4,4.7,0.2,0.25,0.994,27.182
700.0 MHz,437.736,78.109,3.5,4.4,4.9,0.2,0.3,0.994,29.112
700.0 MHz,350.061,85.661,3.5,4.4,4.9,0.25,0.3,0.993,35.978
700.0 MHz,451.673,77.28,3.5,4.4,5.0,0.2,0.3,0.994,28.251
700.0 MHz,360.945,84.944,3.5,4.4,5.0,0.25,0.3,0.993,34.96
700.0 MHz,504.953,70.259,3.5,4.5,2.0,0.1,0.1,,
700.0 MHz,550.506,70.367,3.5,4.5,2.2,0.1,0.1,0.994,23.331
700.0 MHz,573.27,70.405,3.5,4.5,2.3,0.1,0.1,0.995,22.429
700.0 MHz,619.25,69.898,3.5,4.5,2.5,0.1,0.1,0.995,20.801
700.0 MHz,741.222,66.514,3.5,4.5,3.0,0.1,0.1,0.996,17.435
700.0 MHz,265.678,82.439,3.5,4.5,3.0,0.2,0.25,0.991,46.327
700.0 MHz,238.563,85.126,3.5,4.5,3.0,0.25,0.2,0.991,50.953
700.0 MHz,277.994,83.579,3.5,4.5,3.1,0.2,0.25,0.992,44.478
700.0 MHz,250.641,87.446,3.5,4.5,3.1,0.25,0.2,0.991,48.79
700.0 MHz,290.268,84.411,3.5,4.5,3.2,0.2,0.25,0.992,42.77
700.0 MHz,262.664,89.034,3.5,4.5,3.2,0.25,0.2,0.992,46.802
700.0 MHz,302.063,84.767,3.5,4.5,3.3,0.2,0.25,0.992,41.243
700.0 MHz,274.126,89.997,3.5,4.5,3.3,0.25,0.2,0.992,45.044
700.0 MHz,313.863,85.012,3.5,4.5,3.4,0.2,0.25,0.992,39.817
700.0 MHz,285.518,90.647,3.5,4.5,3.4,0.25,0.2,0.992,43.417
700.0 MHz,883.12,62.197,3.5,4.5,3.5,0.1,0.1,0.996,14.667
700.0 MHz,325.861,85.102,3.5,4.5,3.5,0.2,0.25,0.993,38.46
700.0 MHz,296.978,91.199,3.5,4.5,3.5,0.25,0.2,0.993,41.889
700.0 MHz,337.749,85.062,3.5,4.5,3.6,0.2,0.25,0.993,37.201
700.0 MHz,307.918,91.336,3.5,4.5,3.6,0.25,0.2,0.993,40.524
700.0 MHz,349.953,84.859,3.5,4.5,3.7,0.2,0.25,0.993,35.988
700.0 MHz,319.428,91.513,3.5,4.5,3.7,0.25,0.2,0.993,39.177
700.0 MHz,387.27,83.707,3.5,4.5,4.0,0.2,0.25,0.994,32.715
700.0 MHz,400.371,83.256,3.5,4.5,4.1,0.2,0.25,0.994,31.699
700.0 MHz,413.59,82.664,3.5,4.5,4.2,0.2,0.25,0.994,30.734
700.0 MHz,427.12,82.015,3.5,4.5,4.3,0.2,0.25,0.994,29.805
700.0 MHz,440.974,81.121,3.5,4.5,4.4,0.2,0.25,0.994,28.908
700.0 MHz,455.147,80.288,3.5,4.5,4.5,0.2,0.25,0.994,28.044
700.0 MHz,469.932,79.784,3.5,4.5,4.6,0.2,0.25,0.994,27.195
700.0 MHz,485.661,78.792,3.5,4.5,4.7,0.2,0.25,0.994,26.345
700.0 MHz,452.585,77.402,3.5,4.5,4.9,0.2,0.3,0.994,28.196
700.0 MHz,363.717,85.769,3.5,4.5,4.9,0.25,0.3,0.993,34.71
700.0 MHz,467.097,76.529,3.5,4.5,5.0,0.2,0.3,0.994,27.353
700.0 MHz,375.063,85.02,3.5,4.5,5.0,0.25,0.3,0.993,33.72
700.0 MHz,520.716,69.722,3.5,4.6,2.0,0.1,0.1,,
700.0 MHz,567.921,69.788,3.5,4.6,2.2,0.1,0.1,0.995,22.634
700.0 MHz,591.427,69.738,3.5,4.6,2.3,0.1,0.1,0.995,21.757
700.0 MHz,274.15,82.166,3.5,4.6,3.0,0.2,0.25,0.991,45.04
700.0 MHz,245.466,84.655,3.5,4.6,3.0,0.25,0.2,0.991,49.695
700.0 MHz,287.007,83.283,3.5,4.6,3.1,0.2,0.25,0.992,43.212
700.0 MHz,258.291,87.027,3.5,4.6,3.1,0.25,0.2,0.992,47.507
700.0 MHz,299.612,84.113,3.5,4.6,3.2,0.2,0.25,0.992,41.552
700.0 MHz,270.725,88.548,3.5,4.6,3.2,0.25,0.2,0.992,45.552
700.0 MHz,311.893,84.513,3.5,4.6,3.3,0.2,0.25,0.992,40.048
700.0 MHz,282.674,89.56,3.5,4.6,3.3,0.25,0.2,0.992,43.812
700.0 MHz,324.123,84.74,3.5,4.6,3.4,0.2,0.25,0.993,38.651
700.0 MHz,294.483,90.191,3.5,4.6,3.4,0.25,0.2,0.993,42.213
700.0 MHz,336.455,84.726,3.5,4.6,3.5,0.2,0.25,0.993,37.334
700.0 MHz,306.256,90.561,3.5,4.6,3.5,0.25,0.2,0.993,40.726
700.0 MHz,348.751,84.649,3.5,4.6,3.6,0.2,0.25,0.993,36.105
700.0 MHz,318.111,90.664,3.5,4.6,3.6,0.25,0.2,0.993,39.326
700.0 MHz,361.371,84.387,3.5,4.6,3.7,0.2,0.25,0.993,34.921
700.0 MHz,329.476,90.786,3.5,4.6,3.7,0.25,0.2,0.993,38.069
700.0 MHz,399.993,83.121,3.5,4.6,4.0,0.2,0.25,0.994,31.727
700.0 MHz,413.564,82.623,3.5,4.6,4.1,0.2,0.25,0.994,30.736
700.0 MHz,427.267,81.999,3.5,4.6,4.2,0.2,0.25,0.994,29.795
700.0 MHz,441.297,81.302,3.5,4.6,4.3,0.2,0.25,0.994,28.888
700.0 MHz,455.846,80.476,3.5,4.6,4.4,0.2,0.25,0.994,28.002
700.0 MHz,470.689,79.696,3.5,4.6,4.5,0.2,0.25,0.994,27.153
700.0 MHz,485.178,79.082,3.5,4.6,4.6,0.2,0.25,0.994,26.37
700.0 MHz,502.152,77.934,3.5,4.6,4.7,0.2,0.25,0.994,25.508
700.0 MHz,467.637,76.616,3.5,4.6,4.9,0.2,0.3,0.994,27.323
700.0 MHz,373.575,84.981,3.5,4.6,4.9,0.25,0.3,0.993,33.847
700.0 MHz,482.714,75.73,3.5,4.6,5.0,0.2,0.3,0.994,26.5
700.0 MHz,385.286,84.203,3.5,4.6,5.0,0.25,0.3,0.994,32.874
700.0 MHz,536.798,68.997,3.5,4.7,2.0,0.1,0.1,,
700.0 MHz,610.113,68.943,3.5,4.7,2.3,0.1,0.1,0.995,21.106
700.0 MHz,282.48,81.833,3.5,4.7,3.0,0.2,0.25,0.992,43.839
700.0 MHz,253.424,84.648,3.5,4.7,3.0,0.25,0.2,0.991,48.316
700.0 MHz,295.741,82.959,3.5,4.7,3.1,0.2,0.25,0.992,42.048
700.0 MHz,266.755,86.899,3.5,4.7,3.1,0.25,0.2,0.992,46.159
700.0 MHz,308.888,83.758,3.5,4.7,3.2,0.2,0.25,0.992,40.406
700.0 MHz,279.669,88.518,3.5,4.7,3.2,0.25,0.2,0.992,44.238
700.0 MHz,321.606,84.137,3.5,4.7,3.3,0.2,0.25,0.993,38.931
700.0 MHz,292.083,89.538,3.5,4.7,3.3,0.25,0.2,0.992,42.529
700.0 MHz,334.262,84.334,3.5,4.7,3.4,0.2,0.25,0.993,37.562
700.0 MHz,304.336,90.143,3.5,4.7,3.4,0.25,0.2,0.993,40.961
700.0 MHz,347.018,84.29,3.5,4.7,3.5,0.2,0.25,0.993,36.273
700.0 MHz,316.519,90.538,3.5,4.7,3.5,0.25,0.2,0.993,39.509
700.0 MHz,359.607,84.028,3.5,4.7,3.6,0.2,0.25,0.993,35.082
700.0 MHz,328.767,90.634,3.5,4.7,3.6,0.25,0.2,0.993,38.145
700.0 MHz,372.806,83.889,3.5,4.7,3.7,0.2,0.25,0.993,33.913
700.0 MHz,341.154,90.704,3.5,4.7,3.7,0.25,0.2,0.993,36.855
700.0 MHz,412.782,82.52,3.5,4.7,4.0,0.2,0.25,0.994,30.792
700.0 MHz,426.838,81.984,3.5,4.7,4.1,0.2,0.25,0.994,29.823
700.0 MHz,441.047,81.324,3.5,4.7,4.2,0.2,0.25,0.994,28.903
700.0 MHz,455.413,80.451,3.5,4.7,4.3,0.2,0.25,0.994,28.028
700.0 MHz,470.702,79.723,3.5,4.7,4.4,0.2,0.25,0.994,27.152
700.0 MHz,486.123,78.907,3.5,4.7,4.5,0.2,0.25,0.994,26.321
700.0 MHz,501.746,78.147,3.5,4.7,4.6,0.2,0.25,0.995,25.528
700.0 MHz,517.339,77.162,3.5,4.7,4.7,0.2,0.25,0.995,24.783
700.0 MHz,483.452,75.803,3.5,4.7,4.9,0.2,0.3,0.994,26.461
700.0 MHz,386.708,83.843,3.5,4.7,4.9,0.25,0.3,0.994,32.76
700.0 MHz,499.182,74.859,3.5,4.7,5.0,0.2,0.3,0.994,25.655
700.0 MHz,398.909,83.01,3.5,4.7,5.0,0.25,0.3,0.994,31.809
700.0 MHz,553.819,69.192,3.5,4.8,2.0,0.1,0.1,,
700.0 MHz,291.215,81.198,3.5,4.8,3.0,0.2,0.25,0.992,42.643
700.0 MHz,260.177,84.151,3.5,4.8,3.0,0.25,0.2,0.991,47.2
700.0 MHz,304.841,82.351,3.5,4.8,3.1,0.2,0.25,0.992,40.898
700.0 MHz,274.027,86.359,3.5,4.8,3.1,0.25,0.2,0.992,45.058
700.0 MHz,318.486,83.125,3.5,4.8,3.2,0.2,0.25,0.992,39.283
700.0 MHz,287.172,87.736,3.5,4.8,3.2,0.25,0.2,0.992,43.19
700.0 MHz,331.652,83.469,3.5,4.8,3.3,0.2,0.25,0.993,37.836
700.0 MHz,299.969,88.705,3.5,4.8,3.3,0.25,0.2,0.993,41.507
700.0 MHz,344.745,83.637,3.5,4.8,3.4,0.2,0.25,0.993,36.496
700.0 MHz,312.504,89.225,3.5,4.8,3.4,0.25,0.2,0.993,39.976
700.0 MHz,357.934,83.553,3.5,4.8,3.5,0.2,0.25,0.993,35.236
700.0 MHz,325.027,89.537,3.5,4.8,3.5,0.25,0.2,0.993,38.552
700.0 MHz,371.069,83.376,3.5,4.8,3.6,0.2,0.25,0.993,34.062
700.0 MHz,337.625,89.562,3.5,4.8,3.6,0.25,0.2,0.993,37.214
700.0 MHz,384.647,83.11,3.5,4.8,3.7,0.2,0.25,0.993,32.926
700.0 MHz,350.492,89.639,3.5,4.8,3.7,0.25,0.2,0.993,35.937
700.0 MHz,426.05,81.609,3.5,4.8,4.0,0.2,0.25,0.994,29.876
700.0 MHz,440.601,81.042,3.5,4.8,4.1,0.2,0.25,0.994,28.931
700.0 MHz,455.332,80.343,3.5,4.8,4.2,0.2,0.25,0.994,28.033
700.0 MHz,470.437,79.574,3.5,4.8,4.3,0.2,0.25,0.994,27.167
700.0 MHz,486.16,78.694,3.5,4.8,4.4,0.2,0.25,0.994,26.319
700.0 MHz,502.193,77.843,3.5,4.8,4.5,0.2,0.25,0.994,25.506
700.0 MHz,518.399,77.045,3.5,4.8,4.6,0.2,0.25,0.995,24.734
700.0 MHz,536.257,75.931,3.5,4.8,4.7,0.2,0.25,0.995,23.934
700.0 MHz,499.351,74.78,3.5,4.8,4.9,0.2,0.3,0.994,25.646
700.0 MHz,399.981,83.793,3.5,4.8,4.9,0.25,0.3,0.994,31.728
700.0 MHz,515.953,73.91,3.5,4.8,5.0,0.2,0.3,0.994,24.847
700.0 MHz,412.682,82.93,3.5,4.8,5.0,0.25,0.3,0.994,30.799
700.0 MHz,570.856,68.492,3.5,4.9,2.0,0.1,0.1,,
700.0 MHz,299.799,80.805,3.5,4.9,3.0,0.2,0.25,0.992,41.528
700.0 MHz,269.025,83.84,3.5,4.9,3.0,0.25,0.2,0.991,45.81
700.0 MHz,313.833,81.957,3.5,4.9,3.1,0.2,0.25,0.992,39.82
700.0 MHz,283.433,86.104,3.5,4.9,3.1,0.25,0.2,0.992,43.706
700.0 MHz,328.206,82.624,3.5,4.9,3.2,0.2,0.25,0.993,38.205
700.0 MHz,297.381,87.677,3.5,4.9,3.2,0.25,0.2,0.992,41.837
700.0 MHz,341.844,82.94,3.5,4.9,3.3,0.2,0.25,0.993,36.785
700.0 MHz,310.718,88.631,3.5,4.9,3.3,0.25,0.2,0.993,40.188
700.0 MHz,355.31,83.004,3.5,4.9,3.4,0.2,0.25,0.993,35.48
700.0 MHz,323.864,89.167,3.5,4.9,3.4,0.25,0.2,0.993,38.68
700.0 MHz,369.053,82.958,3.5,4.9,3.5,0.2,0.25,0.993,34.237
700.0 MHz,336.913,89.487,3.5,4.9,3.5,0.25,0.2,0.993,37.287
700.0 MHz,382.654,82.75,3.5,4.9,3.6,0.2,0.25,0.993,33.088
700.0 MHz,350.01,89.459,3.5,4.9,3.6,0.25,0.2,0.993,35.983
700.0 MHz,396.705,82.441,3.5,4.9,3.7,0.2,0.25,0.994,31.977
700.0 MHz,363.333,89.492,3.5,4.9,3.7,0.25,0.2,0.994,34.745
700.0 MHz,439.589,80.85,3.5,4.9,4.0,0.2,0.25,0.994,28.995
700.0 MHz,454.699,80.236,3.5,4.9,4.1,0.2,0.25,0.994,28.07
700.0 MHz,469.994,79.502,3.5,4.9,4.2,0.2,0.25,0.994,27.191
700.0 MHz,485.691,78.698,3.5,4.9,4.3,0.2,0.25,0.994,26.343
700.0 MHz,502.022,77.779,3.5,4.9,4.4,0.2,0.25,0.994,25.515
700.0 MHz,518.597,76.842,3.5,4.9,4.5,0.2,0.25,0.995,24.725
700.0 MHz,535.539,76.063,3.5,4.9,4.6,0.2,0.25,0.995,23.965
700.0 MHz,554.196,74.906,3.5,4.9,4.7,0.2,0.25,0.995,23.181
700.0 MHz,515.901,73.839,3.5,4.9,4.9,0.2,0.3,0.994,24.85
700.0 MHz,414.239,82.405,3.5,4.9,4.9,0.25,0.3,0.994,30.688
700.0 MHz,533.21,72.934,3.5,4.9,5.0,0.2,0.3,0.994,24.067
700.0 MHz,427.513,81.477,3.5,4.9,5.0,0.25,0.3,0.994,29.778
700.0 MHz,725.729,66.492,3.5,5.0,2.5,0.1,0.1,0.995,17.802
700.0 MHz,873.947,62.214,3.5,5.0,3.0,0.1,0.1,0.996,14.819
700.0 MHz,308.578,80.363,3.5,5.0,3.0,0.2,0.25,0.992,40.443
700.0 MHz,276.94,83.349,3.5,5.0,3.0,0.25,0.2,0.992,44.631
700.0 MHz,323.54,81.377,3.5,5.0,3.1,0.2,0.25,0.992,38.715
700.0 MHz,291.926,85.63,3.5,5.0,3.1,0.25,0.2,0.992,42.549
700.0 MHz,338.192,82.086,3.5,5.0,3.2,0.2,0.25,0.993,37.155
700.0 MHz,306.39,87.172,3.5,5.0,3.2,0.25,0.2,0.993,40.709
700.0 MHz,352.327,82.377,3.5,5.0,3.3,0.2,0.25,0.993,35.761
700.0 MHz,320.219,88.1,3.5,5.0,3.3,0.25,0.2,0.993,39.087
700.0 MHz,366.371,82.473,3.5,5.0,3.4,0.2,0.25,0.993,34.473
