freq,L,Q,N,L1,L2,W,S,"mag(S(1,1))","phase(S(1,1))"
900.0 MHz,275.253,86.635,3.5,3.7,3.5,0.2,0.25,0.993,35.613
900.0 MHz,247.62,92.077,3.5,3.7,3.5,0.25,0.2,0.993,39.297
900.0 MHz,287.13,86.179,3.5,3.7,3.6,0.2,0.25,0.993,34.228
900.0 MHz,258.693,91.752,3.5,3.7,3.6,0.25,0.2,0.993,37.736
900.0 MHz,299.611,85.589,3.5,3.7,3.7,0.2,0.25,0.994,32.88
900.0 MHz,270.121,91.421,3.5,3.7,3.7,0.25,0.2,0.994,36.246
900.0 MHz,312.153,84.905,3.5,3.7,3.8,0.2,0.25,0.994,31.626
900.0 MHz,325.218,84.073,3.5,3.7,3.9,0.2,0.25,0.994,30.416
900.0 MHz,338.741,83.149,3.5,3.7,4.0,0.2,0.25,0.994,29.255
900.0 MHz,352.93,82.208,3.5,3.7,4.1,0.2,0.25,0.994,28.126
900.0 MHz,367.455,81.152,3.5,3.7,4.2,0.2,0.25,0.994,27.056
900.0 MHz,382.546,80.022,3.5,3.7,4.3,0.2,0.25,0.995,26.025
900.0 MHz,398.485,78.74,3.5,3.7,4.4,0.2,0.25,0.995,25.017
900.0 MHz,414.955,77.489,3.5,3.7,4.5,0.2,0.25,0.995,24.054
900.0 MHz,431.997,76.261,3.5,3.7,4.6,0.2,0.25,0.995,23.131
900.0 MHz,450.693,74.783,3.5,3.7,4.7,0.2,0.25,0.995,22.196
900.0 MHz,411.848,73.794,3.5,3.7,4.9,0.2,0.3,0.994,24.23
900.0 MHz,312.269,81.929,3.5,3.7,4.9,0.25,0.3,0.994,31.615
900.0 MHz,428.818,72.423,3.5,3.7,5.0,0.2,0.3,0.995,23.297
900.0 MHz,323.956,80.757,3.5,3.7,5.0,0.25,0.3,0.994,30.528
900.0 MHz,455.393,71.786,3.5,3.8,2.0,0.1,0.1,,
900.0 MHz,505.393,71.057,3.5,3.8,2.2,0.1,0.1,0.995,19.843
900.0 MHz,531.136,70.591,3.5,3.8,2.3,0.1,0.1,0.995,18.899
900.0 MHz,227.624,85.773,3.5,3.8,3.0,0.2,0.25,0.992,42.452
900.0 MHz,201.492,88.529,3.5,3.8,3.0,0.25,0.2,0.992,47.382
900.0 MHz,239.197,86.351,3.5,3.8,3.1,0.2,0.25,0.992,40.569
900.0 MHz,212.235,89.818,3.5,3.8,3.1,0.25,0.2,0.992,45.23
900.0 MHz,251.07,86.701,3.5,3.8,3.2,0.2,0.25,0.993,38.797
900.0 MHz,222.743,90.488,3.5,3.8,3.2,0.25,0.2,0.992,43.298
900.0 MHz,262.693,86.781,3.5,3.8,3.3,0.2,0.25,0.993,37.201
900.0 MHz,233.715,90.917,3.5,3.8,3.3,0.25,0.2,0.993,41.441
900.0 MHz,274.537,86.493,3.5,3.8,3.4,0.2,0.25,0.993,35.7
900.0 MHz,244.811,90.986,3.5,3.8,3.4,0.25,0.2,0.993,39.713
900.0 MHz,286.915,86.135,3.5,3.8,3.5,0.2,0.25,0.993,34.252
900.0 MHz,256.133,90.826,3.5,3.8,3.5,0.25,0.2,0.993,38.086
900.0 MHz,299.389,85.64,3.5,3.8,3.6,0.2,0.25,0.994,32.903
900.0 MHz,267.64,90.496,3.5,3.8,3.6,0.25,0.2,0.993,36.56
900.0 MHz,312.518,84.923,3.5,3.8,3.7,0.2,0.25,0.994,31.591
900.0 MHz,279.716,90.214,3.5,3.8,3.7,0.25,0.2,0.994,35.08
900.0 MHz,325.722,84.179,3.5,3.8,3.8,0.2,0.25,0.994,30.371
900.0 MHz,339.476,83.297,3.5,3.8,3.9,0.2,0.25,0.994,29.194
900.0 MHz,353.752,82.292,3.5,3.8,4.0,0.2,0.25,0.994,28.063
900.0 MHz,368.734,81.295,3.5,3.8,4.1,0.2,0.25,0.994,26.965
900.0 MHz,384.106,80.172,3.5,3.8,4.2,0.2,0.25,0.995,25.923
900.0 MHz,400.109,78.983,3.5,3.8,4.3,0.2,0.25,0.995,24.919
900.0 MHz,417.021,77.631,3.5,3.8,4.4,0.2,0.25,0.995,23.938
900.0 MHz,434.439,76.26,3.5,3.8,4.5,0.2,0.25,0.995,23.004
900.0 MHz,452.663,75.02,3.5,3.8,4.6,0.2,0.25,0.995,22.101
900.0 MHz,472.683,73.469,3.5,3.8,4.7,0.2,0.25,0.995,21.187
900.0 MHz,432.529,72.667,3.5,3.8,4.9,0.2,0.3,0.995,23.103
900.0 MHz,328.622,81.559,3.5,3.8,4.9,0.25,0.3,0.994,30.115
900.0 MHz,450.756,71.229,3.5,3.8,5.0,0.2,0.3,0.995,22.192
900.0 MHz,341.231,80.337,3.5,3.8,5.0,0.25,0.3,0.994,29.05
900.0 MHz,473.731,70.711,3.5,3.9,2.0,0.1,0.1,,
900.0 MHz,526.247,69.86,3.5,3.9,2.2,0.1,0.1,0.995,19.072
900.0 MHz,553.309,69.321,3.5,3.9,2.3,0.1,0.1,0.996,18.155
900.0 MHz,236.751,85.2,3.5,3.9,3.0,0.2,0.25,0.992,40.954
900.0 MHz,209.641,88.085,3.5,3.9,3.0,0.25,0.2,0.992,45.732
900.0 MHz,248.82,85.835,3.5,3.9,3.1,0.2,0.25,0.993,39.122
900.0 MHz,220.917,89.376,3.5,3.9,3.1,0.25,0.2,0.992,43.622
900.0 MHz,261.277,86.236,3.5,3.9,3.2,0.2,0.25,0.993,37.389
900.0 MHz,232.768,90.323,3.5,3.9,3.2,0.25,0.2,0.993,41.596
900.0 MHz,273.589,86.143,3.5,3.9,3.3,0.2,0.25,0.993,35.816
900.0 MHz,244.32,90.754,3.5,3.9,3.3,0.25,0.2,0.993,39.786
900.0 MHz,286.185,85.861,3.5,3.9,3.4,0.2,0.25,0.993,34.334
900.0 MHz,256.048,90.81,3.5,3.9,3.4,0.25,0.2,0.993,38.098
900.0 MHz,299.038,85.419,3.5,3.9,3.5,0.2,0.25,0.994,32.94
900.0 MHz,268.025,90.619,3.5,3.9,3.5,0.25,0.2,0.993,36.511
900.0 MHz,312.145,84.868,3.5,3.9,3.6,0.2,0.25,0.994,31.627
900.0 MHz,280.149,90.269,3.5,3.9,3.6,0.25,0.2,0.994,35.029
900.0 MHz,325.943,84.098,3.5,3.9,3.7,0.2,0.25,0.994,30.351
900.0 MHz,292.798,89.907,3.5,3.9,3.7,0.25,0.2,0.994,33.603
900.0 MHz,339.851,83.304,3.5,3.9,3.8,0.2,0.25,0.994,29.163
900.0 MHz,354.36,82.367,3.5,3.9,3.9,0.2,0.25,0.994,28.017
900.0 MHz,369.43,81.295,3.5,3.9,4.0,0.2,0.25,0.994,26.916
900.0 MHz,385.265,80.234,3.5,3.9,4.1,0.2,0.25,0.995,25.848
900.0 MHz,401.542,79.046,3.5,3.9,4.2,0.2,0.25,0.995,24.833
900.0 MHz,418.517,77.788,3.5,3.9,4.3,0.2,0.25,0.995,23.855
900.0 MHz,436.48,76.369,3.5,3.9,4.4,0.2,0.25,0.995,22.9
900.0 MHz,455.158,74.987,3.5,3.9,4.5,0.2,0.25,0.995,21.983
900.0 MHz,474.448,73.639,3.5,3.9,4.6,0.2,0.25,0.995,21.11
900.0 MHz,495.913,72.01,3.5,3.9,4.7,0.2,0.25,0.995,20.215
900.0 MHz,454.032,71.459,3.5,3.9,4.9,0.2,0.3,0.995,22.036
900.0 MHz,343.593,80.936,3.5,3.9,4.9,0.25,0.3,0.994,28.858
900.0 MHz,473.593,69.951,3.5,3.9,5.0,0.2,0.3,0.995,21.147
900.0 MHz,357.196,79.623,3.5,3.9,5.0,0.25,0.3,0.994,27.803
900.0 MHz,493.014,69.788,3.5,4.0,2.0,0.1,0.1,,
900.0 MHz,548.225,68.794,3.5,4.0,2.2,0.1,0.1,0.995,18.32
900.0 MHz,576.721,68.17,3.5,4.0,2.3,0.1,0.1,0.996,17.429
900.0 MHz,636.772,66.461,3.5,4.0,2.5,0.1,0.1,0.996,15.807
900.0 MHz,810.367,59.585,3.5,4.0,3.0,0.1,0.1,0.996,12.45
900.0 MHz,245.921,84.704,3.5,4.0,3.0,0.2,0.25,0.993,39.547
900.0 MHz,218.699,87.529,3.5,4.0,3.0,0.25,0.2,0.992,44.022
900.0 MHz,258.736,85.257,3.5,4.0,3.1,0.2,0.25,0.993,37.73
900.0 MHz,230.646,88.935,3.5,4.0,3.1,0.25,0.2,0.993,41.945
900.0 MHz,271.84,85.543,3.5,4.0,3.2,0.2,0.25,0.993,36.031
900.0 MHz,243.132,89.816,3.5,4.0,3.2,0.25,0.2,0.993,39.965
900.0 MHz,284.771,85.415,3.5,4.0,3.3,0.2,0.25,0.993,34.494
900.0 MHz,255.349,90.213,3.5,4.0,3.3,0.25,0.2,0.993,38.195
900.0 MHz,297.932,85.124,3.5,4.0,3.4,0.2,0.25,0.994,33.055
900.0 MHz,267.672,90.228,3.5,4.0,3.4,0.25,0.2,0.993,36.556
900.0 MHz,1050.052,51.248,3.5,4.0,3.5,0.1,0.1,0.997,9.623
900.0 MHz,311.499,84.592,3.5,4.0,3.5,0.2,0.25,0.994,31.689
900.0 MHz,280.342,90.043,3.5,4.0,3.5,0.25,0.2,0.994,35.007
900.0 MHz,325.269,83.985,3.5,4.0,3.6,0.2,0.25,0.994,30.411
900.0 MHz,293.145,89.541,3.5,4.0,3.6,0.25,0.2,0.994,33.566
900.0 MHz,339.792,83.171,3.5,4.0,3.7,0.2,0.25,0.994,29.168
900.0 MHz,306.416,89.165,3.5,4.0,3.7,0.25,0.2,0.994,32.189
900.0 MHz,354.442,82.319,3.5,4.0,3.8,0.2,0.25,0.994,28.011
900.0 MHz,369.75,81.291,3.5,4.0,3.9,0.2,0.25,0.994,26.894
900.0 MHz,385.677,80.161,3.5,4.0,4.0,0.2,0.25,0.995,25.821
900.0 MHz,402.407,79.063,3.5,4.0,4.1,0.2,0.25,0.995,24.781
900.0 MHz,419.658,77.813,3.5,4.0,4.2,0.2,0.25,0.995,23.792
900.0 MHz,437.68,76.49,3.5,4.0,4.3,0.2,0.25,0.995,22.839
900.0 MHz,456.78,75.0,3.5,4.0,4.4,0.2,0.25,0.995,21.907
900.0 MHz,476.687,73.552,3.5,4.0,4.5,0.2,0.25,0.995,21.013
900.0 MHz,497.232,72.148,3.5,4.0,4.6,0.2,0.25,0.995,20.163
900.0 MHz,520.27,70.446,3.5,4.0,4.7,0.2,0.25,0.995,19.287
900.0 MHz,476.49,70.077,3.5,4.0,4.9,0.2,0.3,0.995,21.021
900.0 MHz,361.584,79.712,3.5,4.0,4.9,0.25,0.3,0.994,27.478
900.0 MHz,497.508,68.49,3.5,4.0,5.0,0.2,0.3,0.995,20.151
900.0 MHz,376.11,78.329,3.5,4.0,5.0,0.25,0.3,0.994,26.455
900.0 MHz,512.878,68.692,3.5,4.1,2.0,0.1,0.1,,
900.0 MHz,570.976,67.579,3.5,4.1,2.2,0.1,0.1,0.996,17.602
900.0 MHz,601.022,66.878,3.5,4.1,2.3,0.1,0.1,0.996,16.734
900.0 MHz,255.614,84.075,3.5,4.1,3.0,0.2,0.25,0.993,38.158
900.0 MHz,226.698,86.859,3.5,4.1,3.0,0.25,0.2,0.992,42.61
900.0 MHz,269.095,84.605,3.5,4.1,3.1,0.2,0.25,0.993,36.375
900.0 MHz,239.661,88.263,3.5,4.1,3.1,0.25,0.2,0.993,40.497
900.0 MHz,282.843,84.83,3.5,4.1,3.2,0.2,0.25,0.993,34.715
900.0 MHz,251.997,88.941,3.5,4.1,3.2,0.25,0.2,0.993,38.665
900.0 MHz,296.434,84.657,3.5,4.1,3.3,0.2,0.25,0.994,33.213
900.0 MHz,264.771,89.275,3.5,4.1,3.3,0.25,0.2,0.993,36.929
900.0 MHz,310.263,84.311,3.5,4.1,3.4,0.2,0.25,0.994,31.809
900.0 MHz,277.709,89.163,3.5,4.1,3.4,0.25,0.2,0.994,35.318
900.0 MHz,324.517,83.719,3.5,4.1,3.5,0.2,0.25,0.994,30.478
900.0 MHz,290.756,89.139,3.5,4.1,3.5,0.25,0.2,0.994,33.826
900.0 MHz,339.008,83.051,3.5,4.1,3.6,0.2,0.25,0.994,29.232
900.0 MHz,304.22,88.592,3.5,4.1,3.6,0.25,0.2,0.994,32.409
900.0 MHz,354.271,82.157,3.5,4.1,3.7,0.2,0.25,0.994,28.024
900.0 MHz,318.207,88.203,3.5,4.1,3.7,0.25,0.2,0.994,31.054
900.0 MHz,385.858,80.184,3.5,4.1,3.9,0.2,0.25,0.995,25.809
900.0 MHz,402.684,78.977,3.5,4.1,4.0,0.2,0.25,0.995,24.765
900.0 MHz,420.406,77.815,3.5,4.1,4.1,0.2,0.25,0.995,23.751
900.0 MHz,438.733,76.489,3.5,4.1,4.2,0.2,0.25,0.995,22.785
900.0 MHz,457.894,75.099,3.5,4.1,4.3,0.2,0.25,0.995,21.855
900.0 MHz,478.223,73.539,3.5,4.1,4.4,0.2,0.25,0.995,20.947
900.0 MHz,499.481,72.025,3.5,4.1,4.5,0.2,0.25,0.995,20.074
900.0 MHz,521.389,70.559,3.5,4.1,4.6,0.2,0.25,0.995,19.246
900.0 MHz,546.161,68.782,3.5,4.1,4.7,0.2,0.25,0.995,18.388
900.0 MHz,499.863,68.643,3.5,4.1,4.9,0.2,0.3,0.995,20.058
900.0 MHz,378.417,78.567,3.5,4.1,4.9,0.25,0.3,0.994,26.299
900.0 MHz,522.418,66.996,3.5,4.1,5.0,0.2,0.3,0.995,19.209
900.0 MHz,393.918,77.132,3.5,4.1,5.0,0.25,0.3,0.994,25.298
900.0 MHz,533.605,67.562,3.5,4.2,2.0,0.1,0.1,,
900.0 MHz,594.812,66.297,3.5,4.2,2.2,0.1,0.1,0.996,16.907
900.0 MHz,626.544,65.532,3.5,4.2,2.3,0.1,0.1,0.996,16.062
900.0 MHz,265.412,83.354,3.5,4.2,3.0,0.2,0.25,0.993,36.845
900.0 MHz,236.485,86.497,3.5,4.2,3.0,0.25,0.2,0.992,40.996
900.0 MHz,279.542,83.851,3.5,4.2,3.1,0.2,0.25,0.993,35.1
900.0 MHz,250.233,87.954,3.5,4.2,3.1,0.25,0.2,0.993,38.917
900.0 MHz,294.106,84.116,3.5,4.2,3.2,0.2,0.25,0.993,33.461
900.0 MHz,264.042,88.805,3.5,4.2,3.2,0.25,0.2,0.993,37.024
900.0 MHz,308.392,83.89,3.5,4.2,3.3,0.2,0.25,0.994,31.992
900.0 MHz,277.125,89.116,3.5,4.2,3.3,0.25,0.2,0.994,35.388
900.0 MHz,322.931,83.488,3.5,4.2,3.4,0.2,0.25,0.994,30.621
900.0 MHz,290.699,88.97,3.5,4.2,3.4,0.25,0.2,0.994,33.832
900.0 MHz,337.775,82.747,3.5,4.2,3.5,0.2,0.25,0.994,29.335
900.0 MHz,304.749,88.811,3.5,4.2,3.5,0.25,0.2,0.994,32.355
900.0 MHz,353.018,82.016,3.5,4.2,3.6,0.2,0.25,0.994,28.119
900.0 MHz,319.059,88.226,3.5,4.2,3.6,0.25,0.2,0.994,30.975
900.0 MHz,369.226,81.139,3.5,4.2,3.7,0.2,0.25,0.994,26.931
900.0 MHz,333.782,87.736,3.5,4.2,3.7,0.25,0.2,0.994,29.671
900.0 MHz,402.573,79.047,3.5,4.2,3.9,0.2,0.25,0.995,24.771
900.0 MHz,420.377,77.761,3.5,4.2,4.0,0.2,0.25,0.995,23.752
900.0 MHz,439.186,76.529,3.5,4.2,4.1,0.2,0.25,0.995,22.762
900.0 MHz,458.626,75.143,3.5,4.2,4.2,0.2,0.25,0.995,21.821
900.0 MHz,478.74,73.557,3.5,4.2,4.3,0.2,0.25,0.995,20.925
900.0 MHz,500.679,72.058,3.5,4.2,4.4,0.2,0.25,0.995,20.027
900.0 MHz,523.118,70.431,3.5,4.2,4.5,0.2,0.25,0.995,19.184
900.0 MHz,546.438,68.877,3.5,4.2,4.6,0.2,0.25,0.995,18.379
900.0 MHz,573.092,67.028,3.5,4.2,4.7,0.2,0.25,0.996,17.538
900.0 MHz,524.702,66.985,3.5,4.2,4.9,0.2,0.3,0.995,19.126
900.0 MHz,399.959,77.446,3.5,4.2,4.9,0.25,0.3,0.995,24.928
900.0 MHz,548.973,65.275,3.5,4.2,5.0,0.2,0.3,0.995,18.295
900.0 MHz,416.765,75.938,3.5,4.2,5.0,0.25,0.3,0.995,23.952
900.0 MHz,555.232,66.347,3.5,4.3,2.0,0.1,0.1,,
900.0 MHz,619.833,64.948,3.5,4.3,2.2,0.1,0.1,0.996,16.233
900.0 MHz,653.387,64.11,3.5,4.3,2.3,0.1,0.1,0.996,15.41
900.0 MHz,275.438,82.588,3.5,4.3,3.0,0.2,0.25,0.993,35.59
900.0 MHz,245.0,85.631,3.5,4.3,3.0,0.25,0.2,0.993,39.684
900.0 MHz,290.348,83.052,3.5,4.3,3.1,0.2,0.25,0.993,33.87
900.0 MHz,259.475,87.079,3.5,4.3,3.1,0.25,0.2,0.993,37.63
900.0 MHz,305.601,83.258,3.5,4.3,3.2,0.2,0.25,0.994,32.269
900.0 MHz,273.643,87.793,3.5,4.3,3.2,0.25,0.2,0.993,35.809
900.0 MHz,320.62,82.983,3.5,4.3,3.3,0.2,0.25,0.994,30.831
900.0 MHz,287.864,88.036,3.5,4.3,3.3,0.25,0.2,0.994,34.146
900.0 MHz,335.908,82.522,3.5,4.3,3.4,0.2,0.25,0.994,29.49
900.0 MHz,301.547,87.855,3.5,4.3,3.4,0.25,0.2,0.994,32.681
900.0 MHz,351.653,81.793,3.5,4.3,3.5,0.2,0.25,0.994,28.224
900.0 MHz,316.149,87.408,3.5,4.3,3.5,0.25,0.2,0.994,31.247
900.0 MHz,367.566,80.922,3.5,4.3,3.6,0.2,0.25,0.994,27.048
900.0 MHz,331.171,86.692,3.5,4.3,3.6,0.25,0.2,0.994,29.894
900.0 MHz,384.656,80.009,3.5,4.3,3.7,0.2,0.25,0.995,25.887
900.0 MHz,346.54,86.347,3.5,4.3,3.7,0.25,0.2,0.994,28.624
900.0 MHz,419.879,77.777,3.5,4.3,3.9,0.2,0.25,0.995,23.78
900.0 MHz,438.731,76.436,3.5,4.3,4.0,0.2,0.25,0.995,22.785
900.0 MHz,458.676,75.133,3.5,4.3,4.1,0.2,0.25,0.995,21.819
900.0 MHz,479.066,73.557,3.5,4.3,4.2,0.2,0.25,0.995,20.911
900.0 MHz,501.297,71.991,3.5,4.3,4.3,0.2,0.25,0.995,20.002
900.0 MHz,524.073,70.503,3.5,4.3,4.4,0.2,0.25,0.995,19.149
900.0 MHz,548.36,68.877,3.5,4.3,4.5,0.2,0.25,0.995,18.316
900.0 MHz,573.185,67.197,3.5,4.3,4.6,0.2,0.25,0.996,17.535
900.0 MHz,601.863,65.245,3.5,4.3,4.7,0.2,0.25,0.996,16.711
900.0 MHz,551.037,65.271,3.5,4.3,4.9,0.2,0.3,0.995,18.228
900.0 MHz,415.954,75.672,3.5,4.3,4.9,0.25,0.3,0.995,23.998
900.0 MHz,577.203,63.505,3.5,4.3,5.0,0.2,0.3,0.995,17.414
900.0 MHz,433.827,74.119,3.5,4.3,5.0,0.25,0.3,0.995,23.036
900.0 MHz,578.202,65.48,3.5,4.4,2.0,0.1,0.1,,
900.0 MHz,646.451,63.862,3.5,4.4,2.2,0.1,0.1,0.996,15.573
900.0 MHz,682.021,62.945,3.5,4.4,2.3,0.1,0.1,0.996,14.77
900.0 MHz,286.271,81.743,3.5,4.4,3.0,0.2,0.25,0.993,34.324
900.0 MHz,254.987,84.928,3.5,4.4,3.0,0.25,0.2,0.993,38.245
900.0 MHz,301.717,82.148,3.5,4.4,3.1,0.2,0.25,0.993,32.663
900.0 MHz,270.235,86.34,3.5,4.4,3.1,0.25,0.2,0.993,36.232
900.0 MHz,317.79,82.291,3.5,4.4,3.2,0.2,0.25,0.994,31.093
900.0 MHz,285.382,87.231,3.5,4.4,3.2,0.25,0.2,0.994,34.425
900.0 MHz,333.596,81.95,3.5,4.4,3.3,0.2,0.25,0.994,29.686
900.0 MHz,300.439,87.444,3.5,4.4,3.3,0.25,0.2,0.994,32.795
900.0 MHz,349.596,81.351,3.5,4.4,3.4,0.2,0.25,0.994,28.383
900.0 MHz,315.538,87.165,3.5,4.4,3.4,0.25,0.2,0.994,31.304
900.0 MHz,366.297,80.633,3.5,4.4,3.5,0.2,0.25,0.994,27.138
900.0 MHz,330.514,86.84,3.5,4.4,3.5,0.25,0.2,0.994,29.951
900.0 MHz,383.222,79.808,3.5,4.4,3.6,0.2,0.25,0.995,25.981
900.0 MHz,346.435,86.128,3.5,4.4,3.6,0.25,0.2,0.994,28.632
900.0 MHz,401.084,78.718,3.5,4.4,3.7,0.2,0.25,0.995,24.86
900.0 MHz,362.863,85.415,3.5,4.4,3.7,0.25,0.2,0.995,27.386
900.0 MHz,458.398,74.962,3.5,4.4,4.0,0.2,0.25,0.995,21.832
900.0 MHz,479.592,73.589,3.5,4.4,4.1,0.2,0.25,0.995,20.888
900.0 MHz,501.598,72.075,3.5,4.4,4.2,0.2,0.25,0.995,19.991
900.0 MHz,524.777,70.495,3.5,4.4,4.3,0.2,0.25,0.995,19.124
900.0 MHz,549.564,68.767,3.5,4.4,4.4,0.2,0.25,0.995,18.276
900.0 MHz,575.439,66.981,3.5,4.4,4.5,0.2,0.25,0.996,17.467
900.0 MHz,602.638,65.412,3.5,4.4,4.6,0.2,0.25,0.996,16.69
900.0 MHz,633.846,63.352,3.5,4.4,4.7,0.2,0.25,0.996,15.879
900.0 MHz,578.479,63.466,3.5,4.4,4.9,0.2,0.3,0.995,17.376
900.0 MHz,436.593,74.104,3.5,4.4,4.9,0.25,0.3,0.995,22.894
900.0 MHz,606.709,61.642,3.5,4.4,5.0,0.2,0.3,0.995,16.579
900.0 MHz,455.804,72.443,3.5,4.4,5.0,0.25,0.3,0.995,21.952
900.0 MHz,601.86,64.217,3.5,4.5,2.0,0.1,0.1,,
900.0 MHz,674.025,62.44,3.5,4.5,2.2,0.1,0.1,0.996,14.943
900.0 MHz,711.85,61.473,3.5,4.5,2.3,0.1,0.1,0.996,14.157
900.0 MHz,792.531,59.028,3.5,4.5,2.5,0.1,0.1,0.996,12.728
900.0 MHz,1038.468,50.805,3.5,4.5,3.0,0.1,0.1,0.997,9.73
900.0 MHz,296.762,80.937,3.5,4.5,3.0,0.2,0.25,0.993,33.178
900.0 MHz,264.55,84.096,3.5,4.5,3.0,0.25,0.2,0.993,36.958
900.0 MHz,313.273,81.286,3.5,4.5,3.1,0.2,0.25,0.994,31.519
900.0 MHz,280.419,85.605,3.5,4.5,3.1,0.25,0.2,0.993,34.997
900.0 MHz,330.091,81.295,3.5,4.5,3.2,0.2,0.25,0.994,29.987
900.0 MHz,296.567,86.316,3.5,4.5,3.2,0.25,0.2,0.994,33.199
900.0 MHz,346.646,80.835,3.5,4.5,3.3,0.2,0.25,0.994,28.615
900.0 MHz,312.333,86.402,3.5,4.5,3.3,0.25,0.2,0.994,31.609
900.0 MHz,363.572,80.231,3.5,4.5,3.4,0.2,0.25,0.994,27.334
900.0 MHz,328.352,86.131,3.5,4.5,3.4,0.25,0.2,0.994,30.139
900.0 MHz,1402.361,41.393,3.5,4.5,3.5,0.1,0.1,0.997,7.211
900.0 MHz,381.161,79.446,3.5,4.5,3.5,0.2,0.25,0.994,26.116
900.0 MHz,344.825,85.73,3.5,4.5,3.5,0.25,0.2,0.994,28.76
900.0 MHz,399.045,78.525,3.5,4.5,3.6,0.2,0.25,0.995,24.983
900.0 MHz,360.946,84.946,3.5,4.5,3.6,0.25,0.2,0.995,27.525
900.0 MHz,417.863,77.403,3.5,4.5,3.7,0.2,0.25,0.995,23.891
900.0 MHz,378.303,84.145,3.5,4.5,3.7,0.25,0.2,0.995,26.307
900.0 MHz,478.585,73.453,3.5,4.5,4.0,0.2,0.25,0.995,20.931
900.0 MHz,501.129,72.012,3.5,4.5,4.1,0.2,0.25,0.995,20.009
900.0 MHz,524.58,70.437,3.5,4.5,4.2,0.2,0.25,0.995,19.131
900.0 MHz,549.352,68.795,3.5,4.5,4.3,0.2,0.25,0.995,18.283
900.0 MHz,575.664,66.922,3.5,4.5,4.4,0.2,0.25,0.996,17.461
900.0 MHz,603.468,65.08,3.5,4.5,4.5,0.2,0.25,0.996,16.667
900.0 MHz,632.864,63.533,3.5,4.5,4.6,0.2,0.25,0.996,15.903
900.0 MHz,666.681,61.408,3.5,4.5,4.7,0.2,0.25,0.996,15.106
900.0 MHz,608.539,61.679,3.5,4.5,4.9,0.2,0.3,0.995,16.53
900.0 MHz,460.492,72.974,3.5,4.5,4.9,0.25,0.3,0.995,21.734
900.0 MHz,639.148,59.788,3.5,4.5,5.0,0.2,0.3,0.995,15.748
900.0 MHz,481.244,71.239,3.5,4.5,5.0,0.25,0.3,0.995,20.818
900.0 MHz,626.763,63.011,3.5,4.6,2.0,0.1,0.1,,
900.0 MHz,703.344,61.119,3.5,4.6,2.2,0.1,0.1,0.996,14.327
900.0 MHz,743.476,60.041,3.5,4.6,2.3,0.1,0.1,0.996,13.561
900.0 MHz,308.17,80.083,3.5,4.6,3.0,0.2,0.25,0.993,32.014
900.0 MHz,273.634,83.129,3.5,4.6,3.0,0.25,0.2,0.993,35.81
900.0 MHz,325.738,80.342,3.5,4.6,3.1,0.2,0.25,0.994,30.369
900.0 MHz,290.706,84.609,3.5,4.6,3.1,0.25,0.2,0.993,33.831
900.0 MHz,343.25,80.328,3.5,4.6,3.2,0.2,0.25,0.994,28.886
900.0 MHz,307.651,85.206,3.5,4.6,3.2,0.25,0.2,0.994,32.066
900.0 MHz,360.788,79.859,3.5,4.6,3.3,0.2,0.25,0.994,27.537
900.0 MHz,324.327,85.287,3.5,4.6,3.3,0.25,0.2,0.994,30.496
900.0 MHz,378.68,79.198,3.5,4.6,3.4,0.2,0.25,0.994,26.282
900.0 MHz,341.217,84.958,3.5,4.6,3.4,0.25,0.2,0.994,29.051
900.0 MHz,397.154,78.282,3.5,4.6,3.5,0.2,0.25,0.995,25.099
900.0 MHz,358.445,84.364,3.5,4.6,3.5,0.25,0.2,0.995,27.71
900.0 MHz,416.065,77.289,3.5,4.6,3.6,0.2,0.25,0.995,23.992
900.0 MHz,376.258,83.467,3.5,4.6,3.6,0.25,0.2,0.995,26.445
900.0 MHz,435.987,76.074,3.5,4.6,3.7,0.2,0.25,0.995,22.925
900.0 MHz,393.783,82.615,3.5,4.6,3.7,0.25,0.2,0.995,25.307
900.0 MHz,500.524,71.915,3.5,4.6,4.0,0.2,0.25,0.995,20.033
900.0 MHz,524.581,70.398,3.5,4.6,4.1,0.2,0.25,0.995,19.131
900.0 MHz,549.67,68.76,3.5,4.6,4.2,0.2,0.25,0.995,18.273
900.0 MHz,576.231,67.045,3.5,4.6,4.3,0.2,0.25,0.996,17.444
900.0 MHz,604.782,65.179,3.5,4.6,4.4,0.2,0.25,0.996,16.632
900.0 MHz,635.023,63.344,3.5,4.6,4.5,0.2,0.25,0.996,15.85
900.0 MHz,664.42,61.805,3.5,4.6,4.6,0.2,0.25,0.996,15.157
900.0 MHz,703.073,59.411,3.5,4.6,4.7,0.2,0.25,0.996,14.332
900.0 MHz,640.262,59.827,3.5,4.6,4.9,0.2,0.3,0.995,15.721
900.0 MHz,478.588,71.338,3.5,4.6,4.9,0.25,0.3,0.995,20.931
900.0 MHz,673.428,57.898,3.5,4.6,5.0,0.2,0.3,0.996,14.956
900.0 MHz,500.61,69.555,3.5,4.6,5.0,0.25,0.3,0.995,20.029
900.0 MHz,652.791,61.632,3.5,4.7,2.0,0.1,0.1,,
900.0 MHz,777.009,58.494,3.5,4.7,2.3,0.1,0.1,0.996,12.98
900.0 MHz,319.58,79.181,3.5,4.7,3.0,0.2,0.25,0.994,30.926
900.0 MHz,284.332,82.5,3.5,4.7,3.0,0.25,0.2,0.993,34.544
