freq,L,Q,N,L1,L2,W,S,"mag(S(1,1))","phase(S(1,1))"
600.0 MHz,527.376,77.62,4.25,4.6,4.7,0.2,0.25,0.994,28.229
600.0 MHz,477.664,75.852,4.25,4.6,4.9,0.2,0.3,0.993,31.031
600.0 MHz,365.919,81.144,4.25,4.6,4.9,0.25,0.3,0.992,39.842
600.0 MHz,494.233,75.091,4.25,4.6,5.0,0.2,0.3,0.993,30.038
600.0 MHz,378.042,80.483,4.25,4.6,5.0,0.25,0.3,0.992,38.66
600.0 MHz,591.998,67.665,4.25,4.7,2.0,0.1,0.1,,
600.0 MHz,690.186,69.083,4.25,4.7,2.3,0.1,0.1,0.995,21.751
600.0 MHz,357.714,80.647,4.25,4.7,3.6,0.2,0.25,0.992,40.681
600.0 MHz,373.943,81.091,4.25,4.7,3.7,0.2,0.25,0.992,39.052
600.0 MHz,340.093,85.62,4.25,4.7,3.7,0.25,0.2,0.992,42.605
600.0 MHz,420.978,80.838,4.25,4.7,4.0,0.2,0.25,0.993,34.969
600.0 MHz,437.479,80.61,4.25,4.7,4.1,0.2,0.25,0.993,33.727
600.0 MHz,454.05,80.205,4.25,4.7,4.2,0.2,0.25,0.993,32.562
600.0 MHz,470.835,79.59,4.25,4.7,4.3,0.2,0.25,0.993,31.46
600.0 MHz,488.523,79.07,4.25,4.7,4.4,0.2,0.25,0.994,30.374
600.0 MHz,507.04,78.42,4.25,4.7,4.5,0.2,0.25,0.994,29.313
600.0 MHz,525.208,77.799,4.25,4.7,4.6,0.2,0.25,0.994,28.341
600.0 MHz,544.706,76.852,4.25,4.7,4.7,0.2,0.25,0.994,27.365
600.0 MHz,494.023,75.398,4.25,4.7,4.9,0.2,0.3,0.993,30.051
600.0 MHz,380.124,80.909,4.25,4.7,4.9,0.25,0.3,0.992,38.464
600.0 MHz,511.325,74.607,4.25,4.7,5.0,0.2,0.3,0.994,29.078
600.0 MHz,392.995,80.272,4.25,4.7,5.0,0.25,0.3,0.992,37.292
600.0 MHz,609.957,67.474,4.25,4.8,2.0,0.1,0.1,,
600.0 MHz,368.772,80.36,4.25,4.8,3.6,0.2,0.25,0.992,39.557
600.0 MHz,385.539,80.713,4.25,4.8,3.7,0.2,0.25,0.992,37.963
600.0 MHz,349.446,84.959,4.25,4.8,3.7,0.25,0.2,0.992,41.563
600.0 MHz,434.237,80.381,4.25,4.8,4.0,0.2,0.25,0.993,33.964
600.0 MHz,451.322,80.121,4.25,4.8,4.1,0.2,0.25,0.993,32.748
600.0 MHz,468.49,79.681,4.25,4.8,4.2,0.2,0.25,0.993,31.609
600.0 MHz,486.075,79.173,4.25,4.8,4.3,0.2,0.25,0.994,30.52
600.0 MHz,504.284,78.484,4.25,4.8,4.4,0.2,0.25,0.994,29.466
600.0 MHz,522.846,77.857,4.25,4.8,4.5,0.2,0.25,0.994,28.463
600.0 MHz,542.36,77.174,4.25,4.8,4.6,0.2,0.25,0.994,27.479
600.0 MHz,562.899,76.311,4.25,4.8,4.7,0.2,0.25,0.994,26.512
600.0 MHz,510.527,74.756,4.25,4.8,4.9,0.2,0.3,0.994,29.121
600.0 MHz,394.079,81.647,4.25,4.8,4.9,0.25,0.3,0.993,37.197
600.0 MHz,528.76,74.049,4.25,4.8,5.0,0.2,0.3,0.994,28.157
600.0 MHz,407.601,81.022,4.25,4.8,5.0,0.25,0.3,0.993,36.044
600.0 MHz,379.965,79.968,4.25,4.9,3.6,0.2,0.25,0.992,38.479
600.0 MHz,397.368,80.275,4.25,4.9,3.7,0.2,0.25,0.993,36.91
600.0 MHz,362.024,85.043,4.25,4.9,3.7,0.25,0.2,0.992,40.237
600.0 MHz,447.812,79.889,4.25,4.9,4.0,0.2,0.25,0.993,32.991
600.0 MHz,465.508,79.594,4.25,4.9,4.1,0.2,0.25,0.993,31.801
600.0 MHz,483.31,79.129,4.25,4.9,4.2,0.2,0.25,0.994,30.686
600.0 MHz,501.552,78.579,4.25,4.9,4.3,0.2,0.25,0.994,29.62
600.0 MHz,520.44,77.879,4.25,4.9,4.4,0.2,0.25,0.994,28.59
600.0 MHz,539.628,77.149,4.25,4.9,4.5,0.2,0.25,0.994,27.613
600.0 MHz,559.223,76.532,4.25,4.9,4.6,0.2,0.25,0.994,26.68
600.0 MHz,581.377,75.562,4.25,4.9,4.7,0.2,0.25,0.994,25.698
600.0 MHz,527.496,74.214,4.25,4.9,4.9,0.2,0.3,0.994,28.222
600.0 MHz,408.809,80.997,4.25,4.9,4.9,0.25,0.3,0.993,35.944
600.0 MHz,546.506,73.483,4.25,4.9,5.0,0.2,0.3,0.994,27.278
600.0 MHz,422.862,80.417,4.25,4.9,5.0,0.25,0.3,0.993,34.823
600.0 MHz,827.895,66.681,4.25,5.0,2.5,0.1,0.1,0.995,18.199
600.0 MHz,1022.945,63.391,4.25,5.0,3.0,0.1,0.1,0.996,14.771
600.0 MHz,1258.117,58.149,4.25,5.0,3.5,0.1,0.1,0.996,12.032
600.0 MHz,391.581,79.6,4.25,5.0,3.6,0.2,0.25,0.992,37.418
600.0 MHz,409.612,79.882,4.25,5.0,3.7,0.2,0.25,0.993,35.878
600.0 MHz,373.316,84.695,4.25,5.0,3.7,0.25,0.2,0.993,39.113
600.0 MHz,461.871,79.371,4.25,5.0,4.0,0.2,0.25,0.993,32.039
600.0 MHz,480.266,79.078,4.25,5.0,4.1,0.2,0.25,0.994,30.871
600.0 MHz,498.727,78.576,4.25,5.0,4.2,0.2,0.25,0.994,29.78
600.0 MHz,517.656,78.001,4.25,5.0,4.3,0.2,0.25,0.994,28.737
600.0 MHz,537.261,77.261,4.25,5.0,4.4,0.2,0.25,0.994,27.73
600.0 MHz,557.308,76.545,4.25,5.0,4.5,0.2,0.25,0.994,26.768
600.0 MHz,577.558,75.859,4.25,5.0,4.6,0.2,0.25,0.994,25.862
600.0 MHz,599.834,74.912,4.25,5.0,4.7,0.2,0.25,0.994,24.932
600.0 MHz,545.078,73.625,4.25,5.0,4.9,0.2,0.3,0.994,27.346
600.0 MHz,420.114,80.544,4.25,5.0,4.9,0.25,0.3,0.993,35.037
600.0 MHz,2586.5,36.105,4.25,5.0,5.0,0.1,0.1,0.997,5.866
600.0 MHz,1450.566,45.025,4.25,5.0,5.0,0.1,0.2,0.996,10.443
600.0 MHz,564.753,72.736,4.25,5.0,5.0,0.2,0.3,0.994,26.428
600.0 MHz,434.802,79.98,4.25,5.0,5.0,0.25,0.3,0.993,33.922
600.0 MHz,2719.698,34.737,4.25,5.0,5.1,0.1,0.1,0.997,5.579
600.0 MHz,1526.312,43.342,4.25,5.0,5.1,0.1,0.2,0.996,9.927
600.0 MHz,2896.198,33.041,4.25,5.0,5.2,0.1,0.1,0.997,5.239
600.0 MHz,1575.596,42.768,4.25,5.0,5.2,0.1,0.2,0.996,9.618
600.0 MHz,1649.706,41.401,4.25,5.0,5.3,0.1,0.2,0.996,9.188
600.0 MHz,1440.56,55.407,4.25,5.0,5.3,0.2,0.1,0.997,10.517
600.0 MHz,1729.28,40.005,4.25,5.0,5.4,0.1,0.2,0.996,8.766
600.0 MHz,1513.507,53.556,4.25,5.0,5.4,0.2,0.1,0.997,10.013
600.0 MHz,1815.691,38.625,4.25,5.0,5.5,0.1,0.2,0.996,8.35
600.0 MHz,1592.317,51.611,4.25,5.0,5.5,0.2,0.1,0.997,9.519
600.0 MHz,1677.506,49.674,4.25,5.0,5.6,0.2,0.1,0.997,9.038
600.0 MHz,1770.276,47.72,4.25,5.0,5.7,0.2,0.1,0.997,8.565
600.0 MHz,1872.927,45.824,4.25,5.0,5.8,0.2,0.1,0.997,8.097
600.0 MHz,1984.551,43.789,4.25,5.0,5.9,0.2,0.1,0.997,7.643
600.0 MHz,1644.884,44.074,4.25,5.0,6.0,0.15,0.2,0.996,9.215
600.0 MHz,1215.519,54.999,4.25,5.0,6.0,0.2,0.2,0.996,12.45
600.0 MHz,2633.774,30.178,4.25,5.0,6.8,0.15,0.2,0.997,5.759
600.0 MHz,1828.717,40.595,4.25,5.0,6.8,0.2,0.2,0.996,8.291
600.0 MHz,5692.779,14.873,4.25,5.0,7.6,0.15,0.2,0.997,2.657
600.0 MHz,2699.323,34.92,4.25,5.1,5.0,0.1,0.1,0.997,5.621
600.0 MHz,1497.524,44.154,4.25,5.1,5.0,0.1,0.2,0.996,10.117
600.0 MHz,1566.043,42.819,4.25,5.1,5.1,0.1,0.2,0.996,9.677
600.0 MHz,3067.506,31.471,4.25,5.1,5.2,0.1,0.1,0.997,4.947
600.0 MHz,1640.734,41.55,4.25,5.1,5.2,0.1,0.2,0.996,9.238
600.0 MHz,1720.022,40.157,4.25,5.1,5.3,0.1,0.2,0.996,8.813
600.0 MHz,1504.789,53.773,4.25,5.1,5.3,0.2,0.1,0.997,10.07
600.0 MHz,1805.352,38.741,4.25,5.1,5.4,0.1,0.2,0.996,8.398
600.0 MHz,1583.214,51.893,4.25,5.1,5.4,0.2,0.1,0.997,9.574
600.0 MHz,1898.332,37.337,4.25,5.1,5.5,0.1,0.2,0.996,7.987
600.0 MHz,1668.214,49.912,4.25,5.1,5.5,0.2,0.1,0.997,9.088
600.0 MHz,1754.131,48.131,4.25,5.1,5.6,0.2,0.1,0.997,8.644
600.0 MHz,1861.294,45.953,4.25,5.1,5.7,0.2,0.1,0.997,8.148
600.0 MHz,1972.497,43.98,4.25,5.1,5.8,0.2,0.1,0.997,7.69
600.0 MHz,2094.876,41.917,4.25,5.1,5.9,0.2,0.1,0.997,7.241
600.0 MHz,2851.422,33.412,4.25,5.2,5.0,0.1,0.1,0.997,5.321
600.0 MHz,1558.287,43.082,4.25,5.2,5.0,0.1,0.2,0.996,9.725
600.0 MHz,1631.367,41.719,4.25,5.2,5.1,0.1,0.2,0.996,9.29
600.0 MHz,3298.874,29.498,4.25,5.2,5.2,0.1,0.1,0.997,4.599
600.0 MHz,1724.86,40.045,4.25,5.2,5.2,0.1,0.2,0.996,8.789
600.0 MHz,1796.074,38.991,4.25,5.2,5.3,0.1,0.2,0.996,8.441
600.0 MHz,1573.91,52.06,4.25,5.2,5.3,0.2,0.1,0.997,9.63
600.0 MHz,1887.901,37.55,4.25,5.2,5.4,0.1,0.2,0.996,8.031
600.0 MHz,1658.502,50.142,4.25,5.2,5.4,0.2,0.1,0.997,9.141
600.0 MHz,1988.229,36.123,4.25,5.2,5.5,0.1,0.2,0.996,7.627
600.0 MHz,1750.48,48.13,4.25,5.2,5.5,0.2,0.1,0.997,8.662
600.0 MHz,1850.683,46.126,4.25,5.2,5.6,0.2,0.1,0.997,8.194
600.0 MHz,1960.733,44.109,4.25,5.2,5.7,0.2,0.1,0.997,7.736
600.0 MHz,2083.515,42.136,4.25,5.2,5.8,0.2,0.1,0.997,7.281
600.0 MHz,2218.484,40.042,4.25,5.2,5.9,0.2,0.1,0.997,6.838
600.0 MHz,3016.512,31.827,4.25,5.3,5.0,0.1,0.1,0.997,5.03
600.0 MHz,1621.954,41.873,4.25,5.3,5.0,0.1,0.2,0.996,9.344
600.0 MHz,1728.605,39.718,4.25,5.3,5.1,0.1,0.2,0.996,8.769
600.0 MHz,3469.422,28.283,4.25,5.3,5.2,0.1,0.1,0.997,4.373
600.0 MHz,1785.422,39.146,4.25,5.3,5.2,0.1,0.2,0.996,8.491
600.0 MHz,1893.538,37.336,4.25,5.3,5.3,0.1,0.2,0.996,8.008
600.0 MHz,1648.915,50.309,4.25,5.3,5.3,0.2,0.1,0.997,9.194
600.0 MHz,1975.405,36.24,4.25,5.3,5.4,0.1,0.2,0.996,7.676
600.0 MHz,1739.598,48.294,4.25,5.3,5.4,0.2,0.1,0.997,8.716
600.0 MHz,2084.27,34.805,4.25,5.3,5.5,0.1,0.2,0.996,7.276
600.0 MHz,1840.405,46.316,4.25,5.3,5.5,0.2,0.1,0.997,8.24
600.0 MHz,1949.751,44.282,4.25,5.3,5.6,0.2,0.1,0.997,7.779
600.0 MHz,2070.369,42.232,4.25,5.3,5.7,0.2,0.1,0.997,7.327
600.0 MHz,2205.663,40.224,4.25,5.3,5.8,0.2,0.1,0.997,6.878
600.0 MHz,2353.893,38.092,4.25,5.3,5.9,0.2,0.1,0.997,6.445
600.0 MHz,3201.932,30.29,4.25,5.4,5.0,0.1,0.1,0.997,4.739
600.0 MHz,1689.527,40.622,4.25,5.4,5.0,0.1,0.2,0.996,8.972
600.0 MHz,1773.064,39.218,4.25,5.4,5.1,0.1,0.2,0.996,8.55
600.0 MHz,3709.339,26.703,4.25,5.4,5.2,0.1,0.1,0.997,4.09
600.0 MHz,1864.944,37.874,4.25,5.4,5.2,0.1,0.2,0.996,8.13
600.0 MHz,1963.102,36.401,4.25,5.4,5.3,0.1,0.2,0.996,7.724
600.0 MHz,1727.85,48.505,4.25,5.4,5.3,0.2,0.1,0.997,8.775
600.0 MHz,2070.072,34.926,4.25,5.4,5.4,0.1,0.2,0.996,7.326
600.0 MHz,1827.115,46.523,4.25,5.4,5.4,0.2,0.1,0.997,8.3
600.0 MHz,2188.283,33.468,4.25,5.4,5.5,0.1,0.2,0.996,6.931
600.0 MHz,1936.867,44.518,4.25,5.4,5.5,0.2,0.1,0.997,7.831
600.0 MHz,2047.262,42.666,4.25,5.4,5.6,0.2,0.1,0.997,7.409
600.0 MHz,2189.194,40.373,4.25,5.4,5.7,0.2,0.1,0.997,6.93
600.0 MHz,2337.49,38.322,4.25,5.4,5.8,0.2,0.1,0.997,6.491
600.0 MHz,2503.842,36.174,4.25,5.4,5.9,0.2,0.1,0.997,6.06
600.0 MHz,3406.693,28.698,4.25,5.5,5.0,0.1,0.1,0.997,4.454
600.0 MHz,1762.96,39.49,4.25,5.5,5.0,0.1,0.2,0.996,8.599
600.0 MHz,1852.739,38.061,4.25,5.5,5.1,0.1,0.2,0.996,8.184
600.0 MHz,3976.894,25.068,4.25,5.5,5.2,0.1,0.1,0.997,3.814
600.0 MHz,1951.59,36.67,4.25,5.5,5.2,0.1,0.2,0.996,7.77
600.0 MHz,2057.974,35.194,4.25,5.5,5.3,0.1,0.2,0.996,7.369
600.0 MHz,1815.609,46.769,4.25,5.5,5.3,0.2,0.1,0.997,8.352
600.0 MHz,2174.145,33.693,4.25,5.5,5.4,0.1,0.2,0.996,6.976
600.0 MHz,1923.802,44.756,4.25,5.5,5.4,0.2,0.1,0.997,7.884
600.0 MHz,2329.13,31.796,4.25,5.5,5.5,0.1,0.2,0.996,6.512
600.0 MHz,2042.92,42.652,4.25,5.5,5.5,0.2,0.1,0.997,7.425
600.0 MHz,2173.623,40.536,4.25,5.5,5.6,0.2,0.1,0.997,6.979
600.0 MHz,2319.78,38.443,4.25,5.5,5.7,0.2,0.1,0.997,6.54
600.0 MHz,2486.052,36.37,4.25,5.5,5.8,0.2,0.1,0.997,6.103
600.0 MHz,2672.453,34.198,4.25,5.5,5.9,0.2,0.1,0.997,5.677
600.0 MHz,2146.671,35.425,4.25,5.5,6.0,0.15,0.2,0.997,7.065
600.0 MHz,1520.844,47.074,4.25,5.5,6.0,0.2,0.2,0.996,9.964
600.0 MHz,4000.19,20.57,4.25,5.5,6.8,0.15,0.2,0.997,3.789
600.0 MHz,2500.279,31.389,4.25,5.5,6.8,0.2,0.2,0.997,6.067
600.0 MHz,17713.178,4.703,4.25,5.5,7.6,0.15,0.2,0.997,0.821
600.0 MHz,3637.371,27.117,4.25,5.6,5.0,0.1,0.1,0.997,4.171
600.0 MHz,1840.576,38.225,4.25,5.6,5.0,0.1,0.2,0.996,8.237
600.0 MHz,1977.726,35.936,4.25,5.6,5.1,0.1,0.2,0.996,7.667
600.0 MHz,4287.291,23.465,4.25,5.6,5.2,0.1,0.1,0.997,3.537
600.0 MHz,2043.9,35.363,4.25,5.6,5.2,0.1,0.2,0.996,7.42
600.0 MHz,2159.225,33.868,4.25,5.6,5.3,0.1,0.2,0.996,7.024
600.0 MHz,1910.413,44.957,4.25,5.6,5.3,0.2,0.1,0.997,7.939
600.0 MHz,2285.263,32.337,4.25,5.6,5.4,0.1,0.2,0.996,6.637
600.0 MHz,2027.528,42.856,4.25,5.6,5.4,0.2,0.1,0.997,7.481
600.0 MHz,2426.006,30.839,4.25,5.6,5.5,0.1,0.2,0.996,6.252
600.0 MHz,2158.81,40.762,4.25,5.6,5.5,0.2,0.1,0.997,7.027
600.0 MHz,2302.779,38.63,4.25,5.6,5.6,0.2,0.1,0.997,6.588
600.0 MHz,2464.994,36.478,4.25,5.6,5.7,0.2,0.1,0.997,6.155
600.0 MHz,2652.855,34.411,4.25,5.6,5.8,0.2,0.1,0.997,5.719
600.0 MHz,2863.276,32.215,4.25,5.6,5.9,0.2,0.1,0.997,5.299
600.0 MHz,3894.785,25.505,4.25,5.7,5.0,0.1,0.1,0.997,3.895
600.0 MHz,1923.819,36.961,4.25,5.7,5.0,0.1,0.2,0.996,7.882
600.0 MHz,2028.162,35.489,4.25,5.7,5.1,0.1,0.2,0.996,7.477
600.0 MHz,4641.237,21.831,4.25,5.7,5.2,0.1,0.1,0.997,3.267
600.0 MHz,2143.681,34.057,4.25,5.7,5.2,0.1,0.2,0.996,7.075
600.0 MHz,2268.829,32.524,4.25,5.7,5.3,0.1,0.2,0.996,6.685
600.0 MHz,2011.615,43.083,4.25,5.7,5.3,0.2,0.1,0.997,7.54
600.0 MHz,2406.963,30.989,4.25,5.7,5.4,0.1,0.2,0.996,6.301
600.0 MHz,2141.252,41.011,4.25,5.7,5.4,0.2,0.1,0.997,7.085
600.0 MHz,2561.836,29.469,4.25,5.7,5.5,0.1,0.2,0.997,5.92
600.0 MHz,2285.671,38.903,4.25,5.7,5.5,0.2,0.1,0.997,6.638
600.0 MHz,2431.208,36.946,4.25,5.7,5.6,0.2,0.1,0.997,6.241
600.0 MHz,2627.255,34.557,4.25,5.7,5.7,0.2,0.1,0.997,5.775
600.0 MHz,2838.752,32.458,4.25,5.7,5.8,0.2,0.1,0.997,5.345
600.0 MHz,3077.819,30.237,4.25,5.7,5.9,0.2,0.1,0.997,4.93
600.0 MHz,4193.414,23.918,4.25,5.8,5.0,0.1,0.1,0.997,3.617
600.0 MHz,2014.046,35.704,4.25,5.8,5.0,0.1,0.2,0.996,7.529
600.0 MHz,2126.939,34.213,4.25,5.8,5.1,0.1,0.2,0.996,7.13
600.0 MHz,5056.672,20.201,4.25,5.8,5.2,0.1,0.1,0.997,2.998
600.0 MHz,2252.638,32.753,4.25,5.8,5.2,0.1,0.2,0.996,6.733
600.0 MHz,2389.674,31.219,4.25,5.8,5.3,0.1,0.2,0.996,6.347
600.0 MHz,2125.514,41.263,4.25,5.8,5.3,0.2,0.1,0.997,7.137
600.0 MHz,2541.36,29.663,4.25,5.8,5.4,0.1,0.2,0.997,5.968
600.0 MHz,2267.388,39.147,4.25,5.8,5.4,0.2,0.1,0.997,6.691
600.0 MHz,2711.784,28.112,4.25,5.8,5.5,0.1,0.2,0.997,5.593
600.0 MHz,2427.47,36.969,4.25,5.8,5.5,0.2,0.1,0.997,6.25
600.0 MHz,2606.77,34.788,4.25,5.8,5.6,0.2,0.1,0.997,5.82
600.0 MHz,2812.558,32.615,4.25,5.8,5.7,0.2,0.1,0.997,5.395
600.0 MHz,3050.845,30.448,4.25,5.8,5.8,0.2,0.1,0.997,4.973
600.0 MHz,3324.968,28.209,4.25,5.8,5.9,0.2,0.1,0.997,4.563
600.0 MHz,4532.743,22.294,4.25,5.9,5.0,0.1,0.1,0.997,3.345
600.0 MHz,2111.056,34.39,4.25,5.9,5.0,0.1,0.2,0.996,7.184
600.0 MHz,2292.1,31.954,4.25,5.9,5.1,0.1,0.2,0.996,6.617
600.0 MHz,5544.857,18.547,4.25,5.9,5.2,0.1,0.1,0.997,2.732
600.0 MHz,2370.802,31.4,4.25,5.9,5.2,0.1,0.2,0.996,6.397
600.0 MHz,2521.057,29.848,4.25,5.9,5.3,0.1,0.2,0.996,6.016
600.0 MHz,2248.989,39.385,4.25,5.9,5.3,0.2,0.1,0.997,6.746
600.0 MHz,2688.256,28.278,4.25,5.9,5.4,0.1,0.2,0.997,5.642
600.0 MHz,2406.191,37.243,4.25,5.9,5.4,0.2,0.1,0.997,6.305
600.0 MHz,2877.18,26.712,4.25,5.9,5.5,0.1,0.2,0.997,5.271
600.0 MHz,2583.929,35.029,4.25,5.9,5.5,0.2,0.1,0.997,5.872
600.0 MHz,2786.23,32.836,4.25,5.9,5.6,0.2,0.1,0.997,5.446
600.0 MHz,3016.936,30.605,4.25,5.9,5.7,0.2,0.1,0.997,5.029
600.0 MHz,3292.113,28.448,4.25,5.9,5.8,0.2,0.1,0.997,4.608
600.0 MHz,3609.728,26.186,4.25,5.9,5.9,0.2,0.1,0.997,4.202
600.0 MHz,4929.05,20.671,4.25,6.0,5.0,0.1,0.1,0.997,3.075
600.0 MHz,2216.159,33.088,4.25,6.0,5.0,0.1,0.2,0.996,6.844
600.0 MHz,2350.04,31.555,4.25,6.0,5.1,0.1,0.2,0.996,6.454
600.0 MHz,6131.381,16.896,4.25,6.0,5.2,0.1,0.1,0.997,2.47
600.0 MHz,2499.966,30.059,4.25,6.0,5.2,0.1,0.2,0.996,6.067
600.0 MHz,2665.887,28.481,4.25,6.0,5.3,0.1,0.2,0.997,5.689
600.0 MHz,2385.802,37.49,4.25,6.0,5.3,0.2,0.1,0.997,6.359
600.0 MHz,2851.129,26.894,4.25,6.0,5.4,0.1,0.2,0.997,5.319
600.0 MHz,2560.82,35.326,4.25,6.0,5.4,0.2,0.1,0.997,5.925
600.0 MHz,2761.202,33.1,4.25,6.0,5.5,0.2,0.1,0.997,5.495
600.0 MHz,2964.947,31.106,4.25,6.0,5.6,0.2,0.1,0.997,5.117
600.0 MHz,3253.102,28.622,4.25,6.0,5.7,0.2,0.1,0.997,4.664
600.0 MHz,3571.173,26.436,4.25,6.0,5.8,0.2,0.1,0.997,4.248
600.0 MHz,3943.368,24.153,4.25,6.0,5.9,0.2,0.1,0.997,3.846
600.0 MHz,2900.135,27.8,4.25,6.0,6.0,0.15,0.2,0.997,5.23
600.0 MHz,1967.656,38.444,4.25,6.0,6.0,0.2,0.2,0.997,7.707
600.0 MHz,6761.404,12.73,4.25,6.0,6.8,0.15,0.2,0.997,2.234
600.0 MHz,3763.976,21.735,4.25,6.0,6.8,0.2,0.2,0.997,4.028
600.0 MHz,5393.331,19.021,4.25,6.1,5.0,0.1,0.1,0.997,2.81
600.0 MHz,2331.449,31.785,4.25,6.1,5.0,0.1,0.2,0.996,6.505
600.0 MHz,2477.495,30.229,4.25,6.1,5.1,0.1,0.2,0.996,6.122
600.0 MHz,6847.195,15.219,4.25,6.1,5.2,0.1,0.1,0.997,2.21
600.0 MHz,2643.25,28.71,4.25,6.1,5.2,0.1,0.2,0.997,5.738
600.0 MHz,2826.607,27.121,4.25,6.1,5.3,0.1,0.2,0.997,5.366
600.0 MHz,2538.519,35.563,4.25,6.1,5.3,0.2,0.1,0.997,5.977
600.0 MHz,3033.212,25.516,4.25,6.1,5.4,0.1,0.2,0.997,5.0
600.0 MHz,2736.743,33.374,4.25,6.1,5.4,0.2,0.1,0.997,5.544
600.0 MHz,2963.679,31.125,4.25,6.1,5.5,0.2,0.1,0.997,5.119
600.0 MHz,3225.745,28.884,4.25,6.1,5.6,0.2,0.1,0.997,4.703
600.0 MHz,3532.988,26.632,4.25,6.1,5.7,0.2,0.1,0.997,4.294
600.0 MHz,3902.576,24.388,4.25,6.1,5.8,0.2,0.1,0.997,3.886
600.0 MHz,4342.545,22.082,4.25,6.1,5.9,0.2,0.1,0.997,3.492
600.0 MHz,5945.127,17.355,4.25,6.2,5.0,0.1,0.1,0.997,2.548
600.0 MHz,2456.59,30.426,4.25,6.2,5.0,0.1,0.2,0.996,6.174
600.0 MHz,2703.228,27.844,4.25,6.2,5.1,0.1,0.2,0.996,5.611
600.0 MHz,7734.916,13.534,4.25,6.2,5.2,0.1,0.1,0.997,1.954
600.0 MHz,2800.466,27.315,4.25,6.2,5.2,0.1,0.2,0.997,5.416
600.0 MHz,3004.59,25.712,4.25,6.2,5.3,0.1,0.2,0.997,5.047
600.0 MHz,2708.333,33.623,4.25,6.2,5.3,0.2,0.1,0.997,5.602
600.0 MHz,3236.242,24.092,4.25,6.2,5.4,0.1,0.2,0.997,4.686
600.0 MHz,2932.125,31.408,4.25,6.2,5.4,0.2,0.1,0.997,5.175
600.0 MHz,3190.739,29.139,4.25,6.2,5.5,0.2,0.1,0.997,4.755
600.0 MHz,3492.666,26.878,4.25,6.2,5.6,0.2,0.1,0.997,4.343
600.0 MHz,3851.21,24.607,4.25,6.2,5.7,0.2,0.1,0.997,3.938
600.0 MHz,4286.017,22.335,4.25,6.2,5.8,0.2,0.1,0.997,3.538
600.0 MHz,4814.707,20.025,4.25,6.2,5.9,0.2,0.1,0.997,3.148
600.0 MHz,6615.706,15.689,4.25,6.3,5.0,0.1,0.1,0.997,2.288
600.0 MHz,2593.86,29.082,4.25,6.3,5.0,0.1,0.2,0.997,5.847
600.0 MHz,2771.38,27.485,4.25,6.3,5.1,0.1,0.2,0.997,5.473
600.0 MHz,8881.304,11.839,4.25,6.3,5.2,0.1,0.1,0.997,1.699
600.0 MHz,2974.881,25.937,4.25,6.3,5.2,0.1,0.2,0.997,5.098
600.0 MHz,3204.059,24.309,4.25,6.3,5.3,0.1,0.2,0.997,4.733
600.0 MHz,2900.564,31.654,4.25,6.3,5.3,0.2,0.1,0.997,5.231
600.0 MHz,3465.619,22.675,4.25,6.3,5.4,0.1,0.2,0.997,4.375
600.0 MHz,3155.115,29.421,4.25,6.3,5.4,0.2,0.1,0.997,4.809
600.0 MHz,3452.642,27.132,4.25,6.3,5.5,0.2,0.1,0.997,4.394
600.0 MHz,3764.777,25.134,4.25,6.3,5.6,0.2,0.1,0.997,4.029
600.0 MHz,4228.313,22.563,4.25,6.3,5.7,0.2,0.1,0.997,3.586
600.0 MHz,4750.316,20.283,4.25,6.3,5.8,0.2,0.1,0.997,3.191
600.0 MHz,5407.005,17.953,4.25,6.3,5.9,0.2,0.1,0.997,2.802
600.0 MHz,7445.181,14.007,4.25,6.4,5.0,0.1,0.1,0.997,2.031
600.0 MHz,2746.718,27.736,4.25,6.4,5.0,0.1,0.2,0.997,5.522
600.0 MHz,2943.931,26.127,4.25,6.4,5.1,0.1,0.2,0.997,5.152
600.0 MHz,10393.691,10.144,4.25,6.4,5.2,0.1,0.1,0.998,1.448
600.0 MHz,3172.261,24.546,4.25,6.4,5.2,0.1,0.2,0.997,4.78
600.0 MHz,3430.53,22.907,4.25,6.4,5.3,0.1,0.2,0.997,4.42
600.0 MHz,3120.615,29.68,4.25,6.4,5.3,0.2,0.1,0.997,4.862
600.0 MHz,3727.686,21.252,4.25,6.4,5.4,0.1,0.2,0.997,4.066
600.0 MHz,3410.875,27.397,4.25,6.4,5.4,0.2,0.1,0.997,4.448
600.0 MHz,3760.102,25.112,4.25,6.4,5.5,0.2,0.1,0.997,4.034
600.0 MHz,4175.829,22.813,4.25,6.4,5.6,0.2,0.1,0.997,3.631
600.0 MHz,4680.83,20.511,4.25,6.4,5.7,0.2,0.1,0.997,3.238
600.0 MHz,5327.141,18.205,4.25,6.4,5.8,0.2,0.1,0.997,2.844
600.0 MHz,6155.997,15.862,4.25,6.4,5.9,0.2,0.1,0.997,2.459
600.0 MHz,8499.357,12.328,4.25,6.5,5.0,0.1,0.1,0.997,1.776
600.0 MHz,2914.907,26.337,4.25,6.5,5.0,0.1,0.2,0.997,5.203
600.0 MHz,3135.222,24.717,4.25,6.5,5.1,0.1,0.2,0.997,4.837
600.0 MHz,12506.954,8.441,4.25,6.5,5.2,0.1,0.1,0.998,1.198
600.0 MHz,3392.299,23.117,4.25,6.5,5.2,0.1,0.2,0.997,4.47
