freq,L,Q,N,L1,L2,W,S,"mag(S(1,1))","phase(S(1,1))"
200.0 MHz,1474.598,64.647,4.0,9.5,7.6,0.15,0.2,0.992,30.194
200.0 MHz,1600.532,63.317,4.0,9.5,8.4,0.15,0.2,0.993,27.915
200.0 MHz,1731.233,61.899,4.0,9.5,9.2,0.15,0.2,0.993,25.881
200.0 MHz,1332.892,56.604,4.0,9.6,5.0,0.1,0.2,0.99,33.233
200.0 MHz,1348.339,56.512,4.0,9.6,5.1,0.1,0.2,0.99,32.873
200.0 MHz,1364.065,56.503,4.0,9.6,5.2,0.1,0.2,0.991,32.514
200.0 MHz,1379.628,56.403,4.0,9.6,5.3,0.1,0.2,0.991,32.166
200.0 MHz,1220.194,78.245,4.0,9.6,5.3,0.2,0.1,0.992,36.116
200.0 MHz,1395.224,56.302,4.0,9.6,5.4,0.1,0.2,0.991,31.825
200.0 MHz,1234.591,78.163,4.0,9.6,5.4,0.2,0.1,0.993,35.722
200.0 MHz,1249.117,78.032,4.0,9.6,5.5,0.2,0.1,0.993,35.332
200.0 MHz,1263.649,77.915,4.0,9.6,5.6,0.2,0.1,0.993,34.951
200.0 MHz,1278.256,77.805,4.0,9.6,5.7,0.2,0.1,0.993,34.575
200.0 MHz,1292.833,77.607,4.0,9.6,5.8,0.2,0.1,0.993,34.208
200.0 MHz,1347.478,56.564,4.0,9.7,5.0,0.1,0.2,0.99,32.893
200.0 MHz,1363.011,56.447,4.0,9.7,5.1,0.1,0.2,0.991,32.538
200.0 MHz,1378.86,56.437,4.0,9.7,5.2,0.1,0.2,0.991,32.183
200.0 MHz,1234.981,78.004,4.0,9.7,5.3,0.2,0.1,0.993,35.711
200.0 MHz,1413.673,56.061,4.0,9.7,5.4,0.1,0.2,0.991,31.43
200.0 MHz,1248.14,77.909,4.0,9.7,5.4,0.2,0.1,0.993,35.358
200.0 MHz,1262.224,77.911,4.0,9.7,5.5,0.2,0.1,0.993,34.988
200.0 MHz,1277.627,77.741,4.0,9.7,5.6,0.2,0.1,0.993,34.591
200.0 MHz,1292.358,77.626,4.0,9.7,5.7,0.2,0.1,0.993,34.22
200.0 MHz,1307.206,77.495,4.0,9.7,5.8,0.2,0.1,0.993,33.854
200.0 MHz,1362.076,56.434,4.0,9.8,5.0,0.1,0.2,0.991,32.559
200.0 MHz,1381.944,56.133,4.0,9.8,5.1,0.1,0.2,0.991,32.115
200.0 MHz,1393.634,56.314,4.0,9.8,5.2,0.1,0.2,0.991,31.86
200.0 MHz,1409.464,56.204,4.0,9.8,5.3,0.1,0.2,0.991,31.52
200.0 MHz,1247.622,77.936,4.0,9.8,5.3,0.2,0.1,0.993,35.372
200.0 MHz,1425.231,56.081,4.0,9.8,5.4,0.1,0.2,0.991,31.188
200.0 MHz,1262.076,77.755,4.0,9.8,5.4,0.2,0.1,0.993,34.991
200.0 MHz,1276.982,77.708,4.0,9.8,5.5,0.2,0.1,0.993,34.608
200.0 MHz,1290.819,77.644,4.0,9.8,5.6,0.2,0.1,0.993,34.258
200.0 MHz,1306.568,77.467,4.0,9.8,5.7,0.2,0.1,0.993,33.869
200.0 MHz,1321.555,77.329,4.0,9.8,5.8,0.2,0.1,0.993,33.507
200.0 MHz,1376.698,56.289,4.0,9.9,5.0,0.1,0.2,0.991,32.231
200.0 MHz,1392.493,56.192,4.0,9.9,5.1,0.1,0.2,0.991,31.884
200.0 MHz,1408.576,56.175,4.0,9.9,5.2,0.1,0.2,0.991,31.539
200.0 MHz,1424.438,56.053,4.0,9.9,5.3,0.1,0.2,0.991,31.204
200.0 MHz,1261.202,77.697,4.0,9.9,5.3,0.2,0.1,0.993,35.014
200.0 MHz,1440.385,55.945,4.0,9.9,5.4,0.1,0.2,0.991,30.875
200.0 MHz,1275.941,77.602,4.0,9.9,5.4,0.2,0.1,0.993,34.634
200.0 MHz,1290.616,77.571,4.0,9.9,5.5,0.2,0.1,0.993,34.263
200.0 MHz,1305.668,77.358,4.0,9.9,5.6,0.2,0.1,0.993,33.891
200.0 MHz,1320.826,77.298,4.0,9.9,5.7,0.2,0.1,0.993,33.524
200.0 MHz,1336.11,77.189,4.0,9.9,5.8,0.2,0.1,0.993,33.162
200.0 MHz,2195.58,57.974,4.25,10.0,10.0,0.15,0.2,0.994,20.538
200.0 MHz,1451.316,56.593,4.25,10.0,5.0,0.1,0.2,0.991,30.654
200.0 MHz,1470.153,56.478,4.25,10.0,5.1,0.1,0.2,0.991,30.279
200.0 MHz,1489.303,56.412,4.25,10.0,5.2,0.1,0.2,0.991,29.908
200.0 MHz,1513.559,56.082,4.25,10.0,5.3,0.1,0.2,0.991,29.449
200.0 MHz,1340.795,77.402,4.25,10.0,5.3,0.2,0.1,0.993,33.052
200.0 MHz,1527.364,56.138,4.25,10.0,5.4,0.1,0.2,0.991,29.194
200.0 MHz,1356.857,77.264,4.25,10.0,5.4,0.2,0.1,0.993,32.682
200.0 MHz,1374.078,77.252,4.25,10.0,5.5,0.2,0.1,0.993,32.294
200.0 MHz,1392.863,76.986,4.25,10.0,5.6,0.2,0.1,0.993,31.88
200.0 MHz,1410.995,76.808,4.25,10.0,5.7,0.2,0.1,0.993,31.491
200.0 MHz,1429.56,76.817,4.25,10.0,5.8,0.2,0.1,0.993,31.102
200.0 MHz,1378.711,66.034,4.25,10.0,6.0,0.15,0.2,0.992,32.189
200.0 MHz,1178.67,73.867,4.25,10.0,6.0,0.2,0.2,0.992,37.301
200.0 MHz,1519.894,64.924,4.25,10.0,6.8,0.15,0.2,0.992,29.334
200.0 MHz,1670.542,63.458,4.25,10.0,7.6,0.15,0.2,0.993,26.788
200.0 MHz,1833.797,61.803,4.25,10.0,8.4,0.15,0.2,0.993,24.478
200.0 MHz,2009.608,59.97,4.25,10.0,9.2,0.15,0.2,0.994,22.393
200.0 MHz,206.659,45.879,4.25,2.0,2.0,0.1,0.1,,
200.0 MHz,218.189,46.949,4.25,2.1,2.0,0.1,0.1,,
200.0 MHz,230.908,47.868,4.25,2.1,2.1,0.1,0.1,0.982,119.738
200.0 MHz,229.541,47.966,4.25,2.2,2.0,0.1,0.1,,
200.0 MHz,242.714,48.949,4.25,2.2,2.1,0.1,0.1,0.982,117.227
200.0 MHz,255.787,49.914,4.25,2.2,2.2,0.1,0.1,0.982,114.523
200.0 MHz,268.788,50.901,4.25,2.2,2.3,0.1,0.1,0.982,111.913
200.0 MHz,240.65,48.855,4.25,2.3,2.0,0.1,0.1,,
200.0 MHz,254.218,49.884,4.25,2.3,2.1,0.1,0.1,0.982,114.843
200.0 MHz,267.684,50.899,4.25,2.3,2.2,0.1,0.1,0.982,112.131
200.0 MHz,281.048,51.918,4.25,2.3,2.3,0.1,0.1,0.982,109.522
200.0 MHz,251.579,49.554,4.25,2.4,2.0,0.1,0.1,,
200.0 MHz,265.526,50.586,4.25,2.4,2.1,0.1,0.1,0.982,112.56
200.0 MHz,279.372,51.699,4.25,2.4,2.2,0.1,0.1,0.982,109.845
200.0 MHz,293.061,52.745,4.25,2.4,2.3,0.1,0.1,0.982,107.247
200.0 MHz,262.399,50.221,4.25,2.5,2.0,0.1,0.1,,
200.0 MHz,276.697,51.314,4.25,2.5,2.1,0.1,0.1,0.982,110.363
200.0 MHz,290.859,52.412,4.25,2.5,2.2,0.1,0.1,0.982,107.659
200.0 MHz,304.852,53.491,4.25,2.5,2.3,0.1,0.1,0.982,105.076
200.0 MHz,332.315,54.946,4.25,2.5,2.5,0.1,0.1,0.982,100.255
200.0 MHz,400.001,57.696,4.25,2.5,3.0,0.1,0.1,0.983,89.688
200.0 MHz,467.269,59.585,4.25,2.5,3.5,0.1,0.1,0.984,80.821
200.0 MHz,534.885,60.69,4.25,2.5,4.0,0.1,0.1,0.984,73.28
200.0 MHz,273.187,50.943,4.25,2.6,2.0,0.1,0.1,,
200.0 MHz,287.832,52.104,4.25,2.6,2.1,0.1,0.1,0.982,108.229
200.0 MHz,302.314,53.213,4.25,2.6,2.2,0.1,0.1,0.982,105.538
200.0 MHz,316.589,54.351,4.25,2.6,2.3,0.1,0.1,0.982,102.976
200.0 MHz,283.853,51.478,4.25,2.7,2.0,0.1,0.1,,
200.0 MHz,313.593,53.797,4.25,2.7,2.2,0.1,0.1,0.982,103.506
200.0 MHz,328.132,54.946,4.25,2.7,2.3,0.1,0.1,0.982,100.969
200.0 MHz,294.506,52.005,4.25,2.8,2.0,0.1,0.1,,
200.0 MHz,324.819,54.35,4.25,2.8,2.2,0.1,0.1,0.982,101.539
200.0 MHz,339.625,55.462,4.25,2.8,2.3,0.1,0.1,0.982,99.026
200.0 MHz,305.095,52.472,4.25,2.9,2.0,0.1,0.1,,
200.0 MHz,335.977,54.848,4.25,2.9,2.2,0.1,0.1,0.982,99.637
200.0 MHz,351.026,55.967,4.25,2.9,2.3,0.1,0.1,0.982,97.153
200.0 MHz,315.562,52.736,4.25,3.0,2.0,0.1,0.1,,
200.0 MHz,347.028,55.152,4.25,3.0,2.2,0.1,0.1,0.982,97.804
200.0 MHz,362.311,56.276,4.25,3.0,2.3,0.1,0.1,0.982,95.351
200.0 MHz,392.086,57.716,4.25,3.0,2.5,0.1,0.1,0.983,90.833
200.0 MHz,464.657,60.57,4.25,3.0,3.0,0.1,0.1,0.984,81.138
200.0 MHz,536.257,62.428,4.25,3.0,3.5,0.1,0.1,0.985,73.14
200.0 MHz,326.094,53.129,4.25,3.1,2.0,0.1,0.1,,
200.0 MHz,358.131,55.581,4.25,3.1,2.2,0.1,0.1,0.982,96.012
200.0 MHz,373.64,56.706,4.25,3.1,2.3,0.1,0.1,0.983,93.592
200.0 MHz,336.559,53.328,4.25,3.2,2.0,0.1,0.1,,
200.0 MHz,369.13,55.802,4.25,3.2,2.2,0.1,0.1,0.982,94.286
200.0 MHz,384.861,56.931,4.25,3.2,2.3,0.1,0.1,0.983,91.898
200.0 MHz,347.143,53.702,4.25,3.3,2.0,0.1,0.1,,
200.0 MHz,380.134,56.097,4.25,3.3,2.2,0.1,0.1,0.982,92.606
200.0 MHz,396.136,57.277,4.25,3.3,2.3,0.1,0.1,0.983,90.244
200.0 MHz,357.624,53.938,4.25,3.4,2.0,0.1,0.1,,
200.0 MHz,391.164,56.343,4.25,3.4,2.2,0.1,0.1,0.982,90.968
200.0 MHz,407.328,57.458,4.25,3.4,2.3,0.1,0.1,0.983,88.648
200.0 MHz,368.185,54.322,4.25,3.5,2.0,0.1,0.1,,
200.0 MHz,402.305,56.809,4.25,3.5,2.2,0.1,0.1,0.983,89.358
200.0 MHz,418.687,57.931,4.25,3.5,2.3,0.1,0.1,0.983,87.073
200.0 MHz,450.362,59.424,4.25,3.5,2.5,0.1,0.1,0.983,82.911
200.0 MHz,526.814,62.263,4.25,3.5,3.0,0.1,0.1,0.985,74.116
200.0 MHz,601.475,63.903,4.25,3.5,3.5,0.1,0.1,0.986,66.962
200.0 MHz,378.699,54.553,4.25,3.6,2.0,0.1,0.1,,
200.0 MHz,413.337,57.06,4.25,3.6,2.2,0.1,0.1,0.983,87.809
200.0 MHz,429.934,58.18,4.25,3.6,2.3,0.1,0.1,0.983,85.557
200.0 MHz,226.503,59.495,4.25,3.6,3.6,0.2,0.25,0.986,120.694
200.0 MHz,234.424,59.391,4.25,3.6,3.7,0.2,0.25,0.985,118.986
200.0 MHz,241.697,59.309,4.25,3.6,3.8,0.2,0.25,0.985,117.443
200.0 MHz,248.986,59.404,4.25,3.6,3.9,0.2,0.25,0.985,115.922
200.0 MHz,256.123,59.274,4.25,3.6,4.0,0.2,0.25,0.985,114.456
200.0 MHz,263.437,59.373,4.25,3.6,4.1,0.2,0.25,0.985,112.979
200.0 MHz,270.729,59.317,4.25,3.6,4.2,0.2,0.25,0.984,111.531
200.0 MHz,277.932,59.185,4.25,3.6,4.3,0.2,0.25,0.984,110.125
200.0 MHz,285.284,59.112,4.25,3.6,4.4,0.2,0.25,0.984,108.714
200.0 MHz,292.528,59.034,4.25,3.6,4.5,0.2,0.25,0.984,107.348
200.0 MHz,299.95,59.025,4.25,3.6,4.6,0.2,0.25,0.984,105.972
200.0 MHz,307.24,58.818,4.25,3.6,4.7,0.2,0.25,0.984,104.645
200.0 MHz,314.7,58.806,4.25,3.6,4.8,0.2,0.25,0.984,103.311
200.0 MHz,389.273,54.924,4.25,3.7,2.0,0.1,0.1,,
200.0 MHz,424.415,57.417,4.25,3.7,2.2,0.1,0.1,0.983,86.295
200.0 MHz,441.217,58.528,4.25,3.7,2.3,0.1,0.1,0.983,84.079
200.0 MHz,234.482,60.359,4.25,3.7,3.6,0.2,0.25,0.986,118.973
200.0 MHz,242.925,60.666,4.25,3.7,3.7,0.2,0.25,0.985,117.185
200.0 MHz,219.393,62.404,4.25,3.7,3.7,0.25,0.2,0.987,122.253
200.0 MHz,250.645,60.838,4.25,3.7,3.8,0.2,0.25,0.985,115.579
200.0 MHz,258.394,61.122,4.25,3.7,3.9,0.2,0.25,0.985,113.995
200.0 MHz,265.985,61.318,4.25,3.7,4.0,0.2,0.25,0.985,112.471
200.0 MHz,273.779,61.533,4.25,3.7,4.1,0.2,0.25,0.985,110.933
200.0 MHz,281.491,61.664,4.25,3.7,4.2,0.2,0.25,0.985,109.439
200.0 MHz,289.183,61.811,4.25,3.7,4.3,0.2,0.25,0.985,107.976
200.0 MHz,296.944,61.867,4.25,3.7,4.4,0.2,0.25,0.985,106.527
200.0 MHz,304.611,61.97,4.25,3.7,4.5,0.2,0.25,0.985,105.121
200.0 MHz,312.466,62.105,4.25,3.7,4.6,0.2,0.25,0.984,103.708
200.0 MHz,320.334,62.344,4.25,3.7,4.7,0.2,0.25,0.984,102.32
200.0 MHz,399.824,55.115,4.25,3.8,2.0,0.1,0.1,,
200.0 MHz,435.456,57.61,4.25,3.8,2.2,0.1,0.1,0.983,84.828
200.0 MHz,452.474,58.722,4.25,3.8,2.3,0.1,0.1,0.983,82.645
200.0 MHz,242.097,61.017,4.25,3.8,3.6,0.2,0.25,0.986,117.359
200.0 MHz,250.929,61.51,4.25,3.8,3.7,0.2,0.25,0.985,115.521
200.0 MHz,225.351,63.079,4.25,3.8,3.7,0.25,0.2,0.986,120.945
200.0 MHz,258.955,61.803,4.25,3.8,3.8,0.2,0.25,0.985,113.882
200.0 MHz,267.048,62.181,4.25,3.8,3.9,0.2,0.25,0.985,112.259
200.0 MHz,274.981,62.471,4.25,3.8,4.0,0.2,0.25,0.985,110.699
200.0 MHz,283.114,62.783,4.25,3.8,4.1,0.2,0.25,0.985,109.128
200.0 MHz,291.144,63.013,4.25,3.8,4.2,0.2,0.25,0.985,107.607
200.0 MHz,299.155,63.244,4.25,3.8,4.3,0.2,0.25,0.985,106.119
200.0 MHz,307.23,63.384,4.25,3.8,4.4,0.2,0.25,0.985,104.648
200.0 MHz,315.181,63.523,4.25,3.8,4.5,0.2,0.25,0.985,103.227
200.0 MHz,323.403,63.795,4.25,3.8,4.6,0.2,0.25,0.985,101.786
200.0 MHz,331.501,63.977,4.25,3.8,4.7,0.2,0.25,0.985,100.395
200.0 MHz,410.309,55.252,4.25,3.9,2.0,0.1,0.1,,
200.0 MHz,446.459,57.765,4.25,3.9,2.2,0.1,0.1,0.983,83.406
200.0 MHz,463.685,58.875,4.25,3.9,2.3,0.1,0.1,0.983,81.256
200.0 MHz,249.609,61.612,4.25,3.9,3.6,0.2,0.25,0.985,115.793
200.0 MHz,258.8,62.195,4.25,3.9,3.7,0.2,0.25,0.985,113.913
200.0 MHz,233.427,64.057,4.25,3.9,3.7,0.25,0.2,0.986,119.199
200.0 MHz,267.086,62.575,4.25,3.9,3.8,0.2,0.25,0.985,112.252
200.0 MHz,275.469,63.014,4.25,3.9,3.9,0.2,0.25,0.985,110.604
200.0 MHz,283.653,63.389,4.25,3.9,4.0,0.2,0.25,0.985,109.025
200.0 MHz,292.055,63.76,4.25,3.9,4.1,0.2,0.25,0.985,107.437
200.0 MHz,300.345,64.049,4.25,3.9,4.2,0.2,0.25,0.985,105.901
200.0 MHz,308.614,64.334,4.25,3.9,4.3,0.2,0.25,0.985,104.398
200.0 MHz,316.937,64.522,4.25,3.9,4.4,0.2,0.25,0.985,102.917
200.0 MHz,325.196,64.755,4.25,3.9,4.5,0.2,0.25,0.985,101.476
200.0 MHz,333.622,65.032,4.25,3.9,4.6,0.2,0.25,0.985,100.036
200.0 MHz,341.933,65.211,4.25,3.9,4.7,0.2,0.25,0.985,98.645
200.0 MHz,420.899,55.417,4.25,4.0,2.0,0.1,0.1,,
200.0 MHz,457.551,57.931,4.25,4.0,2.2,0.1,0.1,0.983,82.011
200.0 MHz,474.977,59.033,4.25,4.0,2.3,0.1,0.1,0.983,79.896
200.0 MHz,508.419,60.502,4.25,4.0,2.5,0.1,0.1,0.984,76.084
200.0 MHz,588.106,63.09,4.25,4.0,3.0,0.1,0.1,0.985,68.152
200.0 MHz,665.644,64.691,4.25,4.0,3.5,0.1,0.1,0.986,61.729
200.0 MHz,257.028,62.126,4.25,4.0,3.6,0.2,0.25,0.985,114.273
200.0 MHz,266.095,62.808,4.25,4.0,3.7,0.2,0.25,0.985,112.449
200.0 MHz,241.305,64.934,4.25,4.0,3.7,0.25,0.2,0.986,117.526
200.0 MHz,275.062,63.234,4.25,4.0,3.8,0.2,0.25,0.985,110.683
200.0 MHz,283.678,63.732,4.25,4.0,3.9,0.2,0.25,0.985,109.021
200.0 MHz,292.082,64.14,4.25,4.0,4.0,0.2,0.25,0.985,107.432
200.0 MHz,300.71,64.559,4.25,4.0,4.1,0.2,0.25,0.985,105.834
200.0 MHz,309.229,64.896,4.25,4.0,4.2,0.2,0.25,0.985,104.288
200.0 MHz,317.718,65.218,4.25,4.0,4.3,0.2,0.25,0.985,102.779
200.0 MHz,326.253,65.436,4.25,4.0,4.4,0.2,0.25,0.985,101.294
200.0 MHz,334.725,65.705,4.25,4.0,4.5,0.2,0.25,0.985,99.85
200.0 MHz,343.362,66.015,4.25,4.0,4.6,0.2,0.25,0.985,98.408
200.0 MHz,351.858,66.207,4.25,4.0,4.7,0.2,0.25,0.985,97.021
200.0 MHz,319.785,61.167,4.25,4.0,4.9,0.2,0.3,0.984,102.416
200.0 MHz,327.186,61.111,4.25,4.0,5.0,0.2,0.3,0.984,101.132
200.0 MHz,431.382,55.496,4.25,4.1,2.0,0.1,0.1,,
200.0 MHz,468.561,58.035,4.25,4.1,2.2,0.1,0.1,0.983,80.664
200.0 MHz,486.177,59.122,4.25,4.1,2.3,0.1,0.1,0.984,78.584
200.0 MHz,264.542,62.671,4.25,4.1,3.6,0.2,0.25,0.985,112.759
200.0 MHz,273.859,63.407,4.25,4.1,3.7,0.2,0.25,0.985,110.918
200.0 MHz,248.166,65.478,4.25,4.1,3.7,0.25,0.2,0.986,116.092
200.0 MHz,291.886,64.404,4.25,4.1,3.9,0.2,0.25,0.985,107.469
200.0 MHz,300.485,64.856,4.25,4.1,4.0,0.2,0.25,0.985,105.875
200.0 MHz,309.361,65.336,4.25,4.1,4.1,0.2,0.25,0.985,104.264
200.0 MHz,318.064,65.709,4.25,4.1,4.2,0.2,0.25,0.985,102.718
200.0 MHz,326.749,66.045,4.25,4.1,4.3,0.2,0.25,0.985,101.208
200.0 MHz,335.468,66.288,4.25,4.1,4.4,0.2,0.25,0.985,99.725
200.0 MHz,344.125,66.582,4.25,4.1,4.5,0.2,0.25,0.985,98.283
200.0 MHz,352.931,66.888,4.25,4.1,4.6,0.2,0.25,0.985,96.848
200.0 MHz,361.68,67.163,4.25,4.1,4.7,0.2,0.25,0.985,95.453
200.0 MHz,330.568,62.896,4.25,4.1,4.9,0.2,0.3,0.984,100.554
200.0 MHz,338.262,62.966,4.25,4.1,5.0,0.2,0.3,0.984,99.255
200.0 MHz,442.02,55.692,4.25,4.2,2.0,0.1,0.1,,
200.0 MHz,479.687,58.2,4.25,4.2,2.2,0.1,0.1,0.983,79.34
200.0 MHz,497.518,59.291,4.25,4.2,2.3,0.1,0.1,0.984,77.292
200.0 MHz,271.814,63.079,4.25,4.2,3.6,0.2,0.25,0.985,111.318
200.0 MHz,281.397,63.854,4.25,4.2,3.7,0.2,0.25,0.985,109.458
200.0 MHz,256.316,66.524,4.25,4.2,3.7,0.25,0.2,0.986,114.418
200.0 MHz,299.414,64.871,4.25,4.2,3.9,0.2,0.25,0.985,106.072
200.0 MHz,308.61,65.41,4.25,4.2,4.0,0.2,0.25,0.985,104.399
200.0 MHz,317.666,65.923,4.25,4.2,4.1,0.2,0.25,0.985,102.789
200.0 MHz,326.541,66.318,4.25,4.2,4.2,0.2,0.25,0.985,101.244
200.0 MHz,335.298,66.556,4.25,4.2,4.3,0.2,0.25,0.985,99.753
200.0 MHz,344.279,66.932,4.25,4.2,4.4,0.2,0.25,0.985,98.257
200.0 MHz,353.1,67.243,4.25,4.2,4.5,0.2,0.25,0.985,96.82
200.0 MHz,362.063,67.574,4.25,4.2,4.6,0.2,0.25,0.985,95.392
200.0 MHz,370.978,67.855,4.25,4.2,4.7,0.2,0.25,0.985,94.003
200.0 MHz,340.481,63.999,4.25,4.2,4.9,0.2,0.3,0.985,98.885
200.0 MHz,348.429,64.115,4.25,4.2,5.0,0.2,0.3,0.985,97.577
200.0 MHz,452.557,55.774,4.25,4.3,2.0,0.1,0.1,,
200.0 MHz,490.736,58.287,4.25,4.3,2.2,0.1,0.1,0.983,78.06
200.0 MHz,508.776,59.374,4.25,4.3,2.3,0.1,0.1,0.984,76.045
200.0 MHz,279.065,63.455,4.25,4.3,3.6,0.2,0.25,0.985,109.906
200.0 MHz,288.875,64.257,4.25,4.3,3.7,0.2,0.25,0.985,108.035
200.0 MHz,262.752,66.729,4.25,4.3,3.7,0.25,0.2,0.986,113.117
200.0 MHz,307.265,65.343,4.25,4.3,3.9,0.2,0.25,0.985,104.642
200.0 MHz,316.389,65.9,4.25,4.3,4.0,0.2,0.25,0.985,103.013
200.0 MHz,325.845,66.438,4.25,4.3,4.1,0.2,0.25,0.985,101.364
200.0 MHz,334.779,66.73,4.25,4.3,4.2,0.2,0.25,0.985,99.841
200.0 MHz,343.789,67.112,4.25,4.3,4.3,0.2,0.25,0.985,98.338
200.0 MHz,352.914,67.495,4.25,4.3,4.4,0.2,0.25,0.985,96.85
200.0 MHz,361.883,67.82,4.25,4.3,4.5,0.2,0.25,0.985,95.421
200.0 MHz,370.986,68.162,4.25,4.3,4.6,0.2,0.25,0.985,94.002
200.0 MHz,380.048,68.452,4.25,4.3,4.7,0.2,0.25,0.986,92.621
200.0 MHz,349.957,64.882,4.25,4.3,4.9,0.2,0.3,0.985,97.328
200.0 MHz,358.117,65.026,4.25,4.3,5.0,0.2,0.3,0.985,96.017
200.0 MHz,463.222,55.939,4.25,4.4,2.0,0.1,0.1,,
200.0 MHz,501.878,58.408,4.25,4.4,2.2,0.1,0.1,0.983,76.804
200.0 MHz,520.17,59.539,4.25,4.4,2.3,0.1,0.1,0.984,74.816
200.0 MHz,286.341,63.715,4.25,4.4,3.6,0.2,0.25,0.985,108.514
200.0 MHz,296.371,64.559,4.25,4.4,3.7,0.2,0.25,0.985,106.633
200.0 MHz,270.881,67.674,4.25,4.4,3.7,0.25,0.2,0.986,111.502
200.0 MHz,324.397,66.288,4.25,4.4,4.0,0.2,0.25,0.985,101.614
200.0 MHz,333.746,66.838,4.25,4.4,4.1,0.2,0.25,0.985,100.015
200.0 MHz,343.187,67.261,4.25,4.4,4.2,0.2,0.25,0.985,98.438
200.0 MHz,352.332,67.647,4.25,4.4,4.3,0.2,0.25,0.985,96.944
200.0 MHz,361.51,67.954,4.25,4.4,4.4,0.2,0.25,0.985,95.479
200.0 MHz,370.5,68.187,4.25,4.4,4.5,0.2,0.25,0.985,94.077
200.0 MHz,379.844,68.611,4.25,4.4,4.6,0.2,0.25,0.986,92.652
200.0 MHz,388.97,68.878,4.25,4.4,4.7,0.2,0.25,0.986,91.293
200.0 MHz,358.973,65.557,4.25,4.4,4.9,0.2,0.3,0.985,95.881
200.0 MHz,280.653,66.361,4.25,4.4,4.9,0.25,0.3,0.986,109.601
200.0 MHz,367.31,65.716,4.25,4.4,5.0,0.2,0.3,0.985,94.571
200.0 MHz,286.152,67.16,4.25,4.4,5.0,0.25,0.3,0.986,108.55
200.0 MHz,473.798,55.997,4.25,4.5,2.0,0.1,0.1,,
200.0 MHz,512.93,58.442,4.25,4.5,2.2,0.1,0.1,0.984,75.592
200.0 MHz,531.42,59.546,4.25,4.5,2.3,0.1,0.1,0.984,73.636
200.0 MHz,566.663,61.034,4.25,4.5,2.5,0.1,0.1,0.985,70.14
200.0 MHz,649.666,63.482,4.25,4.5,3.0,0.1,0.1,0.986,62.961
200.0 MHz,729.798,64.997,4.25,4.5,3.5,0.1,0.1,0.987,57.19
200.0 MHz,293.54,64.031,4.25,4.5,3.6,0.2,0.25,0.985,107.159
200.0 MHz,303.78,64.898,4.25,4.5,3.7,0.2,0.25,0.985,105.273
200.0 MHz,277.931,68.104,4.25,4.5,3.7,0.25,0.2,0.986,110.126
200.0 MHz,332.287,66.698,4.25,4.5,4.0,0.2,0.25,0.985,100.262
200.0 MHz,341.778,67.26,4.25,4.5,4.1,0.2,0.25,0.985,98.671
200.0 MHz,351.077,67.696,4.25,4.5,4.2,0.2,0.25,0.985,97.147
200.0 MHz,360.637,68.093,4.25,4.5,4.3,0.2,0.25,0.985,95.617
200.0 MHz,369.822,68.301,4.25,4.5,4.4,0.2,0.25,0.986,94.182
200.0 MHz,379.033,68.642,4.25,4.5,4.5,0.2,0.25,0.986,92.775
200.0 MHz,388.507,69.082,4.25,4.5,4.6,0.2,0.25,0.986,91.361
200.0 MHz,397.746,69.324,4.25,4.5,4.7,0.2,0.25,0.986,90.014
200.0 MHz,367.902,66.187,4.25,4.5,4.9,0.2,0.3,0.985,94.479
200.0 MHz,296.687,66.911,4.25,4.5,4.9,0.25,0.3,0.986,106.575
200.0 MHz,376.391,66.357,4.25,4.5,5.0,0.2,0.3,0.985,93.174
200.0 MHz,303.643,66.964,4.25,4.5,5.0,0.25,0.3,0.986,105.298
200.0 MHz,484.602,56.31,4.25,4.6,2.0,0.1,0.1,,
200.0 MHz,542.993,59.891,4.25,4.6,2.3,0.1,0.1,0.984,72.456
200.0 MHz,300.914,64.304,4.25,4.6,3.6,0.2,0.25,0.985,105.796
200.0 MHz,311.284,65.258,4.25,4.6,3.7,0.2,0.25,0.985,103.92
200.0 MHz,284.798,68.186,4.25,4.6,3.7,0.25,0.2,0.986,108.808
200.0 MHz,340.229,67.068,4.25,4.6,4.0,0.2,0.25,0.985,98.928
200.0 MHz,349.899,67.688,4.25,4.6,4.1,0.2,0.25,0.985,97.338
200.0 MHz,359.331,68.122,4.25,4.6,4.2,0.2,0.25,0.986,95.824
200.0 MHz,368.721,68.523,4.25,4.6,4.3,0.2,0.25,0.986,94.352
200.0 MHz,378.449,68.832,4.25,4.6,4.4,0.2,0.25,0.986,92.863
200.0 MHz,387.792,69.178,4.25,4.6,4.5,0.2,0.25,0.986,91.467
200.0 MHz,397.275,69.5,4.25,4.6,4.6,0.2,0.25,0.986,90.082
200.0 MHz,406.657,69.826,4.25,4.6,4.7,0.2,0.25,0.986,88.745
200.0 MHz,376.565,66.717,4.25,4.6,4.9,0.2,0.3,0.985,93.148
200.0 MHz,303.783,67.795,4.25,4.6,4.9,0.25,0.3,0.986,105.273
200.0 MHz,385.19,66.894,4.25,4.6,5.0,0.2,0.3,0.985,91.852
200.0 MHz,311.011,67.948,4.25,4.6,5.0,0.25,0.3,0.986,103.969
200.0 MHz,495.229,56.365,4.25,4.7,2.0,0.1,0.1,,
200.0 MHz,554.352,59.95,4.25,4.7,2.3,0.1,0.1,0.984,71.328
200.0 MHz,307.961,64.478,4.25,4.7,3.6,0.2,0.25,0.985,104.516
